1,0.0,0.970383,0.973875,0.983725,0.991544
1,0.0,0.989587,0.997019,0.991544,0.995921
1,0.0,0.985486,0.990284,0.995921,1.008935
1,26.644333588221908,1.011782,1.006415,1.008935,0.99631
1,23.79897763091594,0.99345,1.004124,0.99631,1.028519
1,59.58658664360809,1.018681,1.000747,1.028519,0.979834
1,43.562678521109866,0.984538,1.014179,0.979834,1.069827
1,71.53346905049551,1.068298,1.015453,1.069827,1.023703
1,76.15526725278835,1.030769,1.05,1.023703,1.02651
1,80.13251017065329,1.032504,1.017943,1.02651,0.995423
1,77.66036090070885,0.991005,1.017627,0.995423,0.979639
1,67.69944270073279,1.004214,0.988674,0.979639,1.019779
1,71.45194906631488,0.985152,0.997305,1.019779,0.959237
1,56.57563831956674,0.997379,0.981081,0.959237,0.958876
0,46.48844344552581,0.958936,0.96281,0.958876,0.993567
0,45.18698514623209,0.96951,0.96495,0.993567,0.981655
0,41.6308150921886,0.989399,1.001483,0.981655,1.013925
0,45.09783795309568,0.991071,1.0,1.013925,1.014456
0,48.561402410265806,1.01982,1.008882,1.014456,1.033488
1,55.64324317668246,1.030742,1.021643,1.033488,1.00586
1,56.80156906189407,1.030168,1.036266,1.00586,0.992118
1,54.71958514211185,0.981697,0.975398,0.992118,1.015199
1,57.89880787702079,1.020678,1.030195,1.015199,1.005784
1,59.093841657014906,0.989704,0.984483,1.005784,0.978349
1,52.99513773958112,0.991946,1.011559,0.978349,0.991355
0,50.79008499071856,0.989513,0.990305,0.991355,1.013952
1,54.08215541840769,0.996581,0.996503,1.013952,1.035432
1,61.26758860389479,1.035678,1.024561,1.035432,1.001329
1,61.51942613422507,1.0106,1.020205,1.001329,0.994028
1,59.64018674200655,0.989839,0.991944,0.994028,0.98498
1,55.107986716278546,0.993377,0.981387,0.98498,1.022026
1,59.853696381804426,1.007,1.004138,1.022026,1.002653
1,60.40844465557523,1.022509,1.03125,1.002653,1.022156
1,64.7959038676113,1.004208,0.995005,1.022156,0.992236
1,62.13946890055296,1.009994,1.01071,0.992236,0.98761
1,58.07942279202945,0.98819,0.998675,0.98761,0.987455
0,54.26139515219518,0.977067,0.984748,0.987455,0.976262
0,47.92247280603858,0.995041,0.973064,0.976262,1.005137
0,49.270814483375226,0.981728,1.00346,1.005137,1.005792
0,50.82476919325431,1.003046,1.005862,1.005792,1.017276
1,55.25318631581255,1.028003,1.005485,1.017276,0.973027
0,47.878520246018304,0.996062,0.992158,0.973027,0.992471
0,46.07958338268109,0.965404,0.989691,0.992471,1.02
0,51.277126399418776,1.011945,1.002083,1.02,0.95977
0,42.27351290473521,0.999663,0.977824,0.95977,0.989081
0,40.288890508798765,0.967949,0.970943,0.989081,1.05057
1,51.517078277412296,1.028581,1.029197,1.05057,1.007119
1,52.92683306082758,1.014571,1.029433,1.007119,1.014473
1,55.76326092195287,1.027722,1.023424,1.014473,0.989383
1,53.19445724903724,0.979526,0.989566,0.989383,0.972837
0,47.25981562914559,0.993364,0.985034,0.972837,1.009997
1,49.43490259770506,0.985638,1.002417,1.009997,0.990102
0,47.33267044751859,0.996272,0.988632,0.990102,1.014133
1,50.535342980079974,1.001701,0.996516,1.014133,0.99932
1,50.37442219719667,1.001698,1.018182,0.99932,0.994898
0,49.1113030367468,1.008475,1.0,0.994898,1.008547
1,51.30294871211063,0.997647,0.999657,1.008547,1.00678
1,53.04517247207218,1.011119,1.01271,1.00678,0.990236
1,50.23850684196192,0.996335,0.994233,0.990236,0.99524
0,48.89354169877379,0.996321,0.982941,0.99524,0.991459
0,46.49956534865601,0.982209,1.00243,0.991459,1.059269
1,60.74164903167699,1.052632,1.0,1.059269,1.012036
1,63.02207867381258,1.017857,1.054709,1.012036,1.005143
1,63.99603153741168,1.038278,1.020355,1.005143,1.014071
1,66.60124381005566,0.99232,0.99453,1.014071,1.016399
1,69.41767171847513,1.001858,1.011,1.016399,0.997208
1,68.34346177519816,1.00309,1.01568,0.997208,0.987554
1,63.63057366995152,0.994455,0.985192,0.987554,1.006931
1,65.0577839748396,1.018587,1.011193,1.006931,1.0
1,65.05778397483958,1.0,1.0,1.0,1.1
1,78.9756136026304,1.069343,1.065781,1.1,1.066837
1,84.0119888543845,1.094994,1.038576,1.066837,0.980805
1,77.85812334644041,0.968831,1.043143,0.980805,0.997282
1,77.01434082678144,1.024129,1.002739,0.997282,0.976015
1,69.84125566588503,0.96178,0.931713,0.976015,1.027646
1,72.89935265400707,1.02749,1.026092,1.027646,0.963587
1,63.51190692946409,0.980132,1.009429,0.963587,0.973773
0,57.935770535485126,0.967568,0.962638,0.973773,1.013032
0,59.77602334004357,0.99581,0.999412,1.013032,1.050029
1,66.00467406261717,1.035063,1.006472,1.050029,0.974952
0,60.68455211746167,1.011382,1.023093,0.974952,0.975147
0,55.9835125885514,0.957663,0.982857,0.975147,0.97795
0,52.21478580027668,1.008394,0.930233,0.97795,0.999707
0,52.165670900065535,0.965316,1.04375,0.999707,0.977446
0,48.39115578516762,0.983616,0.966467,0.977446,1.033863
0,53.687180407908144,1.049094,1.025403,1.033863,1.004928
0,54.444573158533665,0.98078,1.012085,1.004928,0.953274
0,46.62027287808088,0.985515,0.973731,0.953274,1.04357
0,53.07564633790104,0.995677,0.996321,1.04357,0.9
0,33.75252751982391,0.9,0.9,0.9,0.96733
0,31.932873845380392,0.979986,0.971244,0.96733,1.022761
0,34.495822933448316,1.031338,0.96262,1.022761,1.031945
0,38.098981382048606,0.990099,1.059592,1.031945,1.005565
0,38.75124965918447,1.001379,1.019956,1.005565,1.026634
0,41.92292428837692,1.02686,1.028104,1.026634,0.999663
0,41.89258380459881,0.997653,1.005536,0.999663,0.997641
0,41.66526893516561,1.008067,0.998279,0.997641,0.962162
0,38.10279122761938,0.992998,0.970355,0.962162,0.985955
0,36.88965597494026,0.966756,0.980817,0.985955,1.018162
0,39.53307017252001,0.993053,1.001811,1.018162,1.020287
1,42.48359261664774,1.042322,1.023861,1.020287,1.063421
1,50.740207055347454,1.042953,1.031073,1.063421,1.008704
1,51.827107329234494,1.032819,1.038699,1.008704,0.990412
1,50.49395828091033,0.981308,1.011869,0.990412,1.005486
1,51.25907528088573,0.998413,1.001955,1.005486,1.007702
1,52.37805894136314,1.004769,1.011382,1.007702,0.980892
1,49.32905842132111,1.007911,0.979421,0.980892,1.023377
1,52.87419377297497,1.043956,1.007879,1.023377,0.935279
0,43.57238277302993,0.948872,0.945277,0.935279,1.036296
0,48.67284182982285,0.971474,1.012405,1.036296,1.027823
1,52.35698597290378,1.042741,1.023826,1.027823,1.009873
1,53.66328349081797,0.994994,1.03125,1.009873,1.039104
1,58.55800716568442,1.037107,1.005803,1.039104,0.994537
1,57.606720134634045,1.006064,1.020192,0.994537,0.990235
1,55.86908339539548,0.985533,0.989632,0.990235,0.982435
1,52.813192644294105,0.991743,0.961905,0.982435,1.029486
1,56.991130591285476,1.016035,1.023102,1.029486,0.971054
1,51.98186894847899,0.995448,1.020968,0.971054,0.903671
0,39.80568932223325,0.971646,0.906161,0.903671,1.002778
0,40.198791465788645,0.908692,0.951883,1.002778,1.01662
0,42.620076219252645,1.035566,1.043956,1.01662,1.01158
0,44.33920217193126,1.000333,1.012982,1.01158,1.006397
0,45.32501790821249,1.007,1.014894,1.006397,1.031449
1,50.0394805679206,1.02615,1.018771,1.031449,1.007785
1,51.19655709476478,1.00871,1.01675,1.007785,1.01223
1,53.05061003287548,1.007355,1.004942,1.01223,1.00159
1,53.301996027381875,1.009524,1.010164,1.00159,0.995556
1,52.45507800185902,0.997484,1.01493,0.995556,0.972258
1,47.41340211328175,0.989912,0.972178,0.972258,1.013119
1,49.80229496125205,0.986624,0.995066,1.013119,1.034639
1,55.611308729773484,1.032924,1.009917,1.034639,1.001564
1,55.86831279025105,1.008125,1.031097,1.001564,1.007185
1,57.098806873516565,1.00403,1.006349,1.007185,1.009926
1,58.81921104444619,1.014819,1.009464,1.009926,1.006757
1,60.00663670623806,1.002434,1.009688,1.006757,1.007932
1,61.422373823998846,1.016692,1.006809,1.007932,1.002421
1,61.86964087736296,0.991045,1.007993,1.002421,0.987319
1,58.063551430456315,1.02259,0.975907,0.987319,0.99419
1,56.37400821914594,0.966127,1.009375,0.99419,1.022762
1,61.119296724600694,1.019817,0.996904,1.022762,0.96
0,50.489539959235024,0.996712,0.990683,0.96,1.016604
0,53.92819873941041,0.983803,1.001567,1.016604,1.1
1,68.41483248413746,1.088415,1.025039,1.1,0.99888
1,68.13088525576143,1.013165,1.053435,0.99888,0.99972
1,68.05484018358229,0.999724,1.011594,0.99972,0.978962
1,62.42695601696965,0.986173,0.985673,0.978962,0.974212
1,56.3995844473293,0.989344,0.974709,0.974212,0.978824
0,52.06841813529966,0.985544,0.976737,0.978824,1.032752
1,57.401758631982766,0.992235,1.010992,1.032752,1.020076
1,60.40522456005885,1.026087,1.018423,1.020076,1.02567
1,63.973296985016404,1.019774,1.031732,1.02567,0.988042
1,61.138504843484085,0.995845,1.016097,0.988042,1.001126
1,61.31025398878281,1.004172,0.990099,1.001126,0.969356
0,54.271466894725044,0.988366,0.976571,0.969356,0.982889
0,50.86727977331321,0.971973,0.980398,0.982889,1.041605
1,57.69648417299683,1.020185,1.002387,1.041605,0.993768
1,56.37971269191466,0.999152,1.027687,0.993768,1.010547
1,58.11121300096248,1.005092,1.011008,1.010547,1.0
1,58.111213000962486,1.0,1.0,1.0,1.003667
1,58.77798033173807,1.022516,1.014327,1.003667,1.006745
1,60.0425051383223,1.011285,1.002825,1.006745,0.981016
0,54.90348462925685,0.988024,0.980282,0.981016,1.015083
1,57.926119941985256,0.991736,1.011494,1.015083,1.003645
1,58.65807700614848,0.998056,1.005398,1.003645,0.972905
0,51.4637883408467,1.001948,0.975699,0.972905,0.983348
0,47.696832574741535,0.9675,0.975963,0.983348,1.009927
0,50.00694975740365,0.994545,1.000297,1.009927,0.993351
0,48.44805787710275,1.003753,1.005043,0.993351,1.013388
0,51.69162393781641,1.006615,0.999115,1.013388,1.034176
1,58.8965539065559,1.03,1.004727,1.034176,0.981116
1,53.9453796252553,0.99889,1.03499,0.981116,0.987546
0,50.960151745752924,0.993335,0.97983,0.987546,0.988535
0,48.34117046073434,0.977914,0.977095,0.988535,1.00058
0,48.4837314723485,0.997141,1.006231,1.00058,0.982614
0,44.514858980419916,0.989106,0.998231,0.982614,1.005603
0,46.02173345670942,0.996812,1.005318,1.005603,1.049267
1,57.11270116339763,1.043908,0.996474,1.049267,1.007546
1,58.58549562186519,1.008357,1.038042,1.007546,0.990846
1,56.05189249201009,1.012431,1.01108,0.990846,1.005039
1,57.14066502260061,0.989086,0.998314,1.005039,1.059889
1,67.49817504397102,1.051034,1.007599,1.059889,0.930355
1,51.10493289945595,1.0,0.98324,0.930355,0.977401
0,47.36503710714326,0.926247,0.964773,0.977401,0.999133
0,47.225468128108055,0.982715,0.98086,0.999133,0.96847
0,42.34337139660609,0.998847,0.945662,0.96847,0.994624
0,41.5789474383749,0.975751,1.018413,0.994624,0.995195
0,40.87260814137131,0.982249,0.98192,0.995195,1.022028
0,45.42772475322603,1.022892,1.038413,1.022028,1.015648
0,48.528129686112166,1.033274,1.014369,1.015648,1.0
0,48.528129686112166,0.984896,1.023508,1.0,0.998256
1,48.16882969975425,0.999711,0.986749,0.998256,1.004368
1,49.18182493865097,1.004342,1.021188,1.004368,0.95332
0,40.118622129544896,0.994524,0.943308,0.95332,0.992397
0,38.91928647630073,0.964938,1.00062,0.992397,0.991112
0,37.51815502528228,0.990991,0.996285,0.991112,1.00804
0,39.617039091851076,0.990606,0.995028,1.00804,1.006135
0,41.25185954042588,1.009483,1.014991,1.006135,0.996646
0,40.60077504533437,1.005455,0.999692,0.996646,1.006424
0,42.46765832805926,0.998794,0.99723,1.006424,1.004255
0,43.737211988211065,1.001811,1.009259,1.004255,0.992131
0,41.888522186450594,0.996988,0.996942,0.992131,1.031422
1,50.76664141802799,1.021752,1.0,1.031422,0.98669
1,47.3621632310413,0.996452,1.011963,0.98669,1.039868
1,56.6213345653782,1.064985,1.003637,1.039868,1.004036
1,57.46941400038626,0.988298,1.032619,1.004036,0.975596
1,50.95569993243339,0.983084,0.965487,0.975596,1.027075
1,56.678970475074856,1.002294,1.00515,1.027075,0.974212
1,50.473706029276656,1.035765,1.021097,0.974212,0.949706
0,41.23619082454292,0.935359,0.944805,0.949706,0.99009
0,39.769369453468066,0.968695,0.987192,0.99009,1.006256
0,41.177702506530146,0.984451,0.990823,1.006256,1.004041
0,42.12497986596106,1.011149,1.009901,1.004041,0.982043
0,39.09962003772671,0.98928,0.993042,0.982043,1.005044
0,40.371849190946854,0.988235,0.984076,1.005044,1.018193
0,44.868008738728356,1.020363,1.028479,1.018193,0.991374
0,43.175456685923756,1.001842,1.003776,0.991374,0.984773
0,40.30971095478565,0.986209,0.97837,0.984773,0.952035
0,32.99384367954305,0.98757,0.958667,0.952035,1.020882
0,38.015220777107594,0.980176,0.995989,1.020882,0.98474
0,35.85639897808584,1.004815,1.010403,0.98474,1.001649
0,36.27102166688125,0.973802,0.986383,1.001649,0.979263
0,33.34618814985855,0.999672,0.990236,0.979263,1.004034
0,34.43078103853203,0.983919,0.9966,1.004034,1.0077
0,36.56149890601342,1.009673,1.02013,1.0077,1.03887
1,46.1481940767724,1.040634,0.997324,1.03887,1.028462
1,52.080421872762884,1.031746,1.022803,1.028462,1.001866
1,52.46062609230452,0.998154,1.037705,1.001866,0.995034
1,51.29191734171611,1.006782,1.007899,0.995034,0.99189
1,49.36727502295303,0.981629,0.987461,0.99189,0.993396
1,47.80692324036549,0.996569,0.99746,0.993396,1.014245
1,51.35504925807597,1.004069,1.002546,1.014245,0.951935
0,41.06626174044087,1.000312,0.96381,0.951935,1.005902
0,42.515918263512205,0.957931,0.988142,1.005902,0.985007
0,39.82019959263301,0.997723,1.003333,0.985007,1.0
0,39.820199592633,1.0,1.0,1.0,0.993051
0,38.526845953518816,0.984676,0.981728,0.993051,0.978007
0,34.71100417343166,0.999669,0.990863,0.978007,0.97138
0,30.562127550456175,0.968864,0.960724,0.97138,1.003157
0,31.506751631563205,0.984615,0.98898,1.003157,1.0
0,31.5067516315632,0.998611,1.014738,1.0,1.015385
0,36.41154183342893,1.014604,1.00921,1.015385,1.024105
1,43.36053466821982,1.032214,1.012636,1.024105,0.992939
1,41.88185067632571,1.002988,1.02149,0.992939,1.006434
1,43.750877289949585,1.007944,1.0,1.006434,0.989233
1,41.33957962386713,0.981281,0.992874,0.989233,0.961565
0,34.1764316243552,0.982262,0.96309,0.961565,0.975946
0,30.726102701526365,0.971039,0.971256,0.975946,0.999638
0,30.677054486033665,0.975439,1.000731,0.999638,1.017766
0,36.06284897268811,1.010791,1.007302,1.017766,1.009975
0,38.980209591689494,1.009609,0.98079,1.009975,0.964021
0,33.06197180533464,1.007755,1.008869,0.964021,1.037688
0,42.54782598301921,1.003498,1.0,1.037688,1.016573
1,46.28822835005888,1.010805,1.029304,1.016573,0.994797
1,45.27513447588226,1.005172,1.003915,0.994797,0.987448
1,42.851109307034044,0.986621,1.002481,0.987448,0.938206
0,33.47001479259879,0.984006,0.919378,0.938206,0.998871
0,33.335285042344914,0.943463,1.011154,0.998871,1.005652
0,34.74959787087064,1.013109,0.98973,1.005652,1.007868
0,36.7720185190658,1.001109,1.001153,1.007868,1.019703
0,41.68463180458794,1.013663,1.0238,1.019703,1.023697
1,47.11192395231491,1.024044,1.018373,1.023697,0.99537
1,46.186104731181004,1.00249,1.018778,0.99537,0.989267
1,44.03549870853447,0.997161,0.993856,0.989267,1.01953
1,48.66877636965768,1.014235,0.982545,1.01953,1.014189
1,51.848823159198275,1.011228,1.040711,1.014189,1.004547
1,52.87072848868707,1.001041,1.006401,1.004547,0.986769
1,49.5597397549948,1.001733,1.00106,0.986769,0.994707
1,48.274591122585086,0.985121,0.981998,0.994707,0.981199
0,43.93904102117737,0.992975,0.979871,0.981199,1.008315
0,46.197262971237436,0.99151,1.003668,1.008315,0.984941
0,42.80632255002657,0.991438,0.986111,0.984941,0.971605
0,37.32666852130855,0.983447,0.987769,0.971605,1.009741
0,40.080133064658256,0.998171,0.996623,1.009741,1.005195
0,41.56874431895782,0.9989,1.012801,1.005195,0.994832
0,40.485577179098115,0.998165,0.996654,0.994832,1.038961
1,50.83331555613976,1.030515,1.005968,1.038961,0.998214
1,50.38407198983027,1.027471,1.019281,0.998214,1.002862
1,51.12828232749521,0.981944,1.000364,1.002862,0.993578
1,49.335206198680254,1.003536,1.004727,0.993578,0.991023
1,46.876294209807426,0.984144,0.98299,0.991023,1.007609
