end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200429,20200429,0.02,1205380713.16,1180270546.58,,,31901253.61,23038719.61,37297505.27,,7438821479.95,2445101391.77,,15533915469.89,1193415145.51,515754720.41,257233878.24,22247061007.39,6952466819.45,12823510367.15,12868915258.97,1544948075.19
20191231,20200423,20200423,0.1684,11159508671.32,10957172528.4,,,281304147.04,229756792.8,341059762.42,745507612.84,11125449072.25,2406276790.63,,17571256637.02,1207938739.68,516175820.36,257233878.24,22695915302.84,7424605583.72,13311443870.64,13352712550.99,1550201190.06
20190930,20191029,20191029,0.0869,5906779757.15,5797450586.44,,,132570104.64,115544534.23,216602422.77,,11390680253.98,3574841879.28,,17897617857.52,1077423789.09,607326764.73,257233878.24,23023576526.72,7601510947.31,13551260861.73,13781729826.88,1188161050.41
20190630,20190821,20190821,0.04,3102998622.49,3054399816.46,,,63030408.93,52734220.3,117944114.32,316552347.48,10836011347.32,3312331535.26,,16695498047.46,1108416793.51,574741302.03,257233878.24,21867239275.09,6632101924.15,12366791885.79,12598032146.5,768088043.59
20190331,20190430,20190430,0.02,1364374875.01,1347017126.29,,,24086542.01,22387922.74,46688506.54,,10275578547.71,3003268751.55,,16962102078.68,1124041818.67,572651582.33,257233878.24,22201871122.98,,12729976074.37,12964289318.63,1500589000.04
20181231,20190425,20190425,0.211,10816301273.24,10502322886.35,,,349647681.46,258296248.85,505857394.96,907926993.35,11369050807.51,2626408573.24,,17182305989.61,1141394616.14,572211967.92,257233878.24,22468999933.37,6426124091.08,13019643900.83,13254731074.39,1821096551.56
20180930,20181031,20181031,0.0017,4998914283.93,5007277902.75,,,16512832.46,-12119265.45,111979651.82,,9252004037.44,3696405432.01,,15324307616.88,1081709782.91,492521674.35,257233878.24,20432036368.3,,11237477418.65,11468864815.37,1023176702.87
20180630,20180817,20180817,-0.0963,2619987565.39,2764194555.88,,,-128252978.37,-146160595.46,-64056733.25,130438168.44,8298623484.03,3907623860.9,,14158946947.55,1104483449.83,458589103.43,257233878.24,19266365894.61,3938748966.79,10403800329.8,10435954873.43,567521279.48
20180331,20180426,20180426,-0.02,1184413049.13,1219446475.89,,,-28024921.13,-41674276.08,-7335677.24,,8065102519.96,3551712401.64,,13774434113.44,1111528499.33,442986489.38,257233878.24,18903074503.85,3624674947.78,9741587579.13,9774516257.96,639153486.24
20171231,20180412,20180412,0.4647,8959755297.26,8209790577.61,,,778556991.68,646537326.74,853892085.02,1217445021.88,8045490360.04,3134290790.41,,14039341176.26,1129483483.46,453534254.22,257233878.24,19231912505.65,3336721540.25,10020302027.62,10054155648.38,1004165103.24
20170930,20171028,20171028,0.3409,5961817337.71,5410179787.47,,,574956123.73,468867611.16,612597636.11,,8120217369.2,3904559628.86,,14496129914.07,1103776401.04,306301183.23,257233878.24,19522284777.43,3474541792.37,10499998753.96,10531555445.57,342760972.13
20170630,20170811,20170811,0.26,4113384322.29,3690519681.94,,,438179861.58,360939616.87,452817663.14,632357338.17,8179043350.38,3661662518.02,,14247991168.63,1127401925.17,259420491.16,257233878.24,19295351126.36,3441869069.22,9830315485.96,10411819908.75,663499620.74
20170331,20170419,20170419,0.08,1473844732.07,1346674303.52,,,132698436.11,106728658.48,139504847.78,,6696857347.43,3566583905.23,,12313519112.13,1092029539.27,320298644.96,257233878.24,17418679183.72,3012700104.71,7375644802.64,7957688147.76,418279952.45
20161231,20170323,20170323,0.93,8869714498.58,7379269133.92,,,1492537991.21,1265056288.96,1602032932.16,1941625237.31,6657511510.7,3148652774.11,,12600857270.34,1119838342.65,316062796.84,257233878.24,17724555819.38,2919188555.03,7788954296.18,8371538876.3,1391232155.89
