end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200424,20200424,0.15,1600138984.89,1482981703.81,,,173763438.49,138459371.98,108489368.06,,1370504663.8,1311830572.44,,5304126896.41,405926235.6,,,10635984414.19,663549741.19,2145773278.78,2245182550.99,1764181210.52
20191231,20200424,20200424,0.36,7043927618.7,6787221055.64,,,409034777.6,291953706.07,331949441.8,820636017.35,1413220466.04,1434834643.33,,5039083988.57,406894528.68,,,10362361270.54,757493680.84,2050577560.29,2110157955.49,1276829937.33
20190930,20191023,20191023,0.38,5319454326.7,5009697352.92,,,408586802.26,344112798.27,410607168.5,,1509040920.08,1359835470.33,,5207347439.71,408152689.74,,5055310.2,10587403018.49,884754439.79,2225152311.77,2341314550.47,1366296235.9
20190630,20190823,20190823,0.3,3585651411.91,3351387839.08,,,310949071.21,270023770.73,288974849.11,527221520.49,1501374494.09,1277326000.68,,5094101309.32,409410489.85,,5055310.2,10448956915.05,820103354.36,2162843451.26,2278512703.3,1377740136.31
20190331,20190424,20190424,0.14,1718620418.75,1639695757.37,,,144418680.99,123589689.71,112865992.66,,1446720368.56,1223059442.97,,4976222203.57,419018708.73,,5055310.2,10188872810.54,,1903307750.95,2027397282.55,1404398504.71
20181231,20190424,20190424,0.38,6858741580.66,6421538244.05,,,469125305.1,327205851.98,506159618.03,935572284.46,1259155677.44,1192001043.48,,4733715052.95,407725973.7,,5055310.2,10047916676.64,776324064.09,1887413806.84,1963815507.5,1490848352.0
20180930,20181024,20181024,0.54,5104737548.85,4526685910.12,,,605983759.66,496818728.67,655726798.58,,1301420809.42,1187842701.58,,4794325461.7,399502936.37,,12841023.19,10069374385.25,,1643761154.09,1860801569.78,1462460263.88
20180630,20180823,20180823,0.5,3392560313.38,2865604570.41,,,546024422.03,460972642.6,562622869.76,767344939.14,1348762441.61,1316531741.58,,4833171053.84,401517110.66,,12841023.19,10137862530.15,723546059.82,1712916410.12,1938248461.5,1408487781.59
20180331,20180425,20180425,0.49,1922400190.61,1395457532.02,,,533995694.06,467692127.69,589344943.55,,1554731221.29,1269993500.48,,4997398066.72,403597874.29,,12124229.1,10298316252.96,738054991.9,1789167859.61,2019007279.6,1484876296.91
20171231,20180425,20180425,0.27,5692580365.44,5445646093.58,,,333051921.75,239540981.07,306029096.84,682522580.14,1300687562.05,970651902.78,,4513271657.19,406789623.05,,12124229.1,9793411768.06,872067018.14,1817120361.16,2014236875.72,1414495506.3
20170930,20171023,20171023,0.14,3918302993.67,3821170219.92,,,164167563.25,129831587.23,152495519.84,,1147699079.84,980602062.03,,4289417866.17,411393551.29,,12124229.1,9464742337.77,873949538.18,1676367769.84,1879322814.0,1639349653.4
20170630,20170829,20170829,0.09,2485221092.83,2386044369.85,,,110264522.44,89578534.13,99517981.87,285628248.33,1066216044.54,1091854853.79,,3715140321.92,413410995.76,,12124229.1,8850076798.89,893747697.0,1657555929.37,1874993378.23,1078028116.43
20170331,20170427,20170427,0.03,1189011872.41,1161703140.84,,,27580829.21,20787655.1,,,1057950092.33,1028590660.57,,3590419915.36,421926828.8,,12124229.1,8653704119.74,813119191.21,1382999780.28,1616506230.2,1087081846.58
20161231,20170412,20170412,0.48,5279204031.07,4730121202.39,,,552505302.35,444341965.71,590217160.8,928991052.42,1012410279.17,1027646570.33,,3844577759.0,424888896.73,,12124229.1,8814303895.58,917283256.31,1591764747.28,1822479825.86,1317386858.5
20160930,20161028,20161028,0.43,3973132967.01,3494921263.69,,,480750174.36,407407735.95,,,1094943778.72,1022050821.2,,3597239395.81,427344836.17,,,8451518221.24,869214930.04,1339611970.33,1522732786.15,928883051.42
20160630,20160829,20160829,0.21,2642506592.54,2404752751.85,,,240286390.11,193337668.29,244137131.87,416042750.47,1084253084.36,934551731.22,,3547108708.99,430210581.56,,,8365799460.4,1020217254.2,1493059436.43,1674725050.64,982274396.78
20160331,20160428,20160428,0.07,1308922245.86,1244745022.35,,,65302359.08,63519842.82,93430880.5,,1200294087.55,865759708.52,,3402723441.9,406529957.06,,,8224312702.84,1016909199.76,1429471931.35,1613269009.11,792771691.81
20151231,20160428,20160428,0.17,4496662378.82,4551871567.87,,,179101337.75,158223136.33,-62973226.06,231537916.25,915845593.7,859626564.68,,3397220926.13,409274427.24,,,8248813636.46,1028402598.35,1505276852.95,1633695156.11,1154709243.01
20150930,20151028,20151028,0.2,3381232978.46,3373388766.76,,,243274024.35,186704086.38,68129713.14,,1074829076.78,873043474.7,,3440260160.77,411573855.26,,,8087881123.76,924632725.58,1346025264.65,1510683751.56,1081182851.88
20150630,20150828,20150828,0.144,2145640125.4,2214269173.42,,,165823039.78,131715700.34,-60484148.19,83406014.45,941020926.82,856567973.25,,3614331323.9,414381386.41,,,8312049859.08,1006449702.45,1502997978.13,1685148572.92,1370741018.83
20150331,20150425,20150425,-0.03,1048731630.47,1139216489.23,,,-29559284.09,-31902267.23,-48591499.3,,927134981.31,787262827.1,,3469263331.17,343809793.17,,,8197702498.57,910814508.22,1373880527.16,1572894530.28,1252911973.68
20141231,20150425,20150425,0.18,4832291832.46,4560598303.06,,,272279654.0,171341346.73,271294780.31,537038642.87,838909662.6,812025748.15,,3383515046.53,347469264.78,,,7869425252.91,942146017.95,1191850797.82,1307726234.85,1270022623.08
20140930,20141029,20141029,0.317,3708880409.16,3356339168.92,,,356883239.32,297110197.09,363990824.55,,1017154920.41,862616302.92,,3596132447.73,380563197.69,,,7854703461.03,871124378.69,997419708.54,1176259653.71,1307507846.09
20140630,20140814,20140814,0.23,2544312973.61,2281124216.31,,,265708316.61,211679460.27,243494260.92,369525673.02,1116335156.07,773144606.15,,3813679253.41,392540844.89,,,7752277198.97,939876376.38,1087171204.15,1237060065.24,1455363209.88
20140331,20140426,20140426,0.1,1236596777.69,1127072451.42,,,107902950.24,93145754.33,102142839.04,,1122610413.75,754754885.16,,3854304127.61,395087815.3,,,7690820045.44,849404745.46,1023026699.06,1121674752.01,1526744421.2
20131231,20140328,20140328,0.48,4932920236.96,4384494252.53,,,554993601.6,452604587.23,538398553.47,705791133.03,919122968.89,748515656.52,,3797913675.03,335335549.8,,,7556366447.97,846655207.84,987940062.57,1075944787.65,1698068491.41
20130930,20131030,20131030,0.814,3798904069.81,3308495839.44,,,497575120.32,423098120.27,534652118.69,,1072619651.48,690982010.56,,3963260148.99,277123082.56,,,7326476783.89,744976897.0,819171464.43,899480584.45,1749280730.72
20130630,20130831,20130831,0.69,2617574023.15,2201265143.34,,,426617639.44,358175469.86,417195977.1,499497184.72,984822785.96,746554381.83,,4109324928.32,279188358.66,,,7289490984.75,788283412.87,881324871.59,955838801.73,1941219631.01
20130331,20130425,20130425,0.35,1283009664.2,1069454389.01,,,219566272.42,180046299.71,230060687.79,,1057935893.78,749355851.05,,4402880821.2,221060580.06,,,7211795548.89,580753362.99,692936051.11,779648812.16,2247205568.23
20121231,20130413,20130413,1.79,5264006116.35,4261251925.75,,,1011362344.44,851141844.89,976531398.91,1135210219.84,929227419.18,766771034.19,,4429870627.58,203082014.01,,,7057671336.78,644066276.74,794717841.06,860733771.0,2491829568.23
20120930,20121031,20121031,1.576,3989385476.68,3145973503.01,,,850703038.76,722588898.55,836116321.28,,1048801642.25,665219391.84,,4877186931.42,204683849.99,,,6910906346.52,545443409.3,631564930.16,824944528.31,2743259720.23
20120630,20120830,20120830,1.21,2717020383.88,2077705579.03,,,646384201.84,543972747.58,633364845.32,711102736.37,975882138.01,650631077.44,,3774164177.64,149702382.13,,,5714609814.23,515028843.64,858832976.1,1026987797.86,1754137802.73
20120331,20120426,20120426,0.62,1421156373.54,1090001168.95,,,332362253.43,278345480.65,330152545.13,,1050863811.94,585724717.81,,3589749933.75,145568361.18,,,5413655044.19,526023873.19,672094788.87,745803896.17,1620065532.54
20111231,20120424,20120424,2.25,4825968378.67,3642673980.67,,,1193447007.2,1015923605.29,1210344681.13,1358781081.92,846758460.17,692707811.52,,3424393845.08,75036577.1,,,5199077887.91,499436999.42,726953245.86,798630627.6,1592963311.58
