end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200429,20200429,0.24,2818272421.03,1318305098.38,1062981741.31,1318305098.38,1499967322.65,1146978359.48,,,,,,,274749868.52,,1045418914.49,216269713092.33,,,166174827316.34,70112244490.58
20191231,20200328,20200328,0.1232,10057362378.64,7211203480.47,4362844960.34,7211203480.47,2846158898.17,694088301.08,398659366.53,777348152.9,,,,,314058497.22,,1016192826.14,204090346890.27,,,155071539082.02,48127755020.57
20190930,20191029,20191029,0.49,8452503344.61,5026374982.28,3279325044.16,5026374982.28,3426128362.33,2367002341.84,,,,,,,332171362.15,,1302766693.52,205670972110.92,,,154855619768.91,59663030747.02
20190630,20190828,20190828,0.35,5861033277.28,3320398706.08,2262748051.88,3320398706.08,2540634571.2,1682118675.99,787306285.4,969518056.19,,,,,352171204.18,,1261972735.58,205847323366.28,,,155750384239.79,61612577702.25
20190331,20190430,20190430,0.29,3421048826.6,1607001277.97,1164352186.68,1607001277.97,1814047548.63,1357112348.45,,,,,,,383801026.04,,1239359900.43,214477823391.38,,,164134684131.43,59541234772.54
20181231,20190328,20190328,0.0224,7712277101.82,5988846658.46,4871906975.82,5988846658.46,1723430443.36,243847428.42,-2125894241.78,-1745951836.34,,,,,436213629.13,,1257045864.96,205779038152.95,,,157021183733.64,38937006077.53
20180930,20181030,20181030,0.26,5848859537.47,4185079006.74,3617044485.14,4185079006.74,1663780530.73,1280893617.09,,,,,,,458318833.01,,1271134991.68,208435570748.15,,,158128291961.15,50735160779.31
20180630,20180829,20180829,0.2101,4114364963.23,2743160826.51,2393086695.1,2743160826.51,1371204136.72,1040688719.52,-627877204.46,-435495092.18,,,,,477023041.89,,1218295997.44,211114182772.6,,,161134573552.59,49733535957.74
20180331,20180427,20180427,0.1586,2335322025.03,1308755502.22,,1308755502.22,1026566522.81,770016205.09,,,,,,,495444392.12,,1158287533.15,204133181331.95,,,153212195732.47,45963705568.23
20171231,20180327,20180327,0.6542,9838147762.07,5767745153.28,,5767745153.28,4070402608.79,3126998582.77,4886006776.88,5285829226.62,,,,,557702501.79,,1199674877.03,205864365109.99,,,155841697408.64,46263881703.0
20170930,20171027,20171027,0.4923,6673005772.99,3653716614.01,,3653716614.01,3019289158.98,2348187977.85,,,,,,,599924000.95,,1431669203.91,199313044355.96,,,148980566317.13,52904031943.64
20170630,20170830,20170830,0.2684,3967146009.47,2334723938.82,,2334723938.82,1632422070.65,1286674216.44,1989499171.27,2189923007.14,,,,,655185839.11,,1462235550.0,194856133276.4,,,145585418503.37,61714960596.69
20170331,20170429,20170429,0.1274,1731018310.49,1182502419.94,,1182502419.94,548515890.55,614321117.39,,,,,,,712299630.97,,1495496957.29,177990527631.9,,,128554075852.65,60096649761.04
20161231,20170330,20170330,0.7391,9164639102.5,5353512248.93,,5353512248.93,3811126853.57,3076689539.09,4121027501.35,4515707749.71,,,,,761860014.03,,1506745908.31,177637258731.85,,,129000595811.67,60510628178.92
20160930,20161029,20161029,0.6108,6446282008.85,3533523087.81,,3533523087.81,2912758921.04,2411075025.35,,,,,,,763650964.8,,1453162735.34,171460050376.38,,,123382426896.71,61055805254.24
20160630,20160830,20160830,0.3877,4052899618.96,2314070768.41,,2314070768.41,1738828850.55,1531565444.31,1761707431.23,1955765200.72,,,,,806124010.65,,1440055698.65,173733567894.5,,,133971254905.0,77542452536.06
20160331,20160426,20160426,0.1527,1844308084.51,1038618042.82,,1038618042.82,805690041.69,604789203.31,796789425.8,,,,,,834949740.6,,1404199667.25,191438197097.16,,,149555923404.11,82168440842.98
20151231,20160227,20160227,2.1354,16571087246.74,6826315861.59,,6826315861.59,9744771385.15,7746855227.19,9743842389.39,10165123970.77,,,,,885816970.13,,1411782665.48,197072820653.25,,,154649204965.24,83323877724.33
20150930,20151031,20151031,1.7279,12350227134.76,4660786979.57,,4660786979.57,7689440155.19,6085997480.74,12285239643.93,,,,,,900243282.2,,1383375716.24,204113605759.21,,,164587185497.55,102031695321.84
20150630,20150806,20150806,1.4272,9520704700.78,3305955068.74,,3305955068.74,6214749632.04,4956189276.09,6221540499.73,6440194225.89,,,,,908232498.32,,1332457563.66,240894155713.64,,,209386363203.27,121543497570.27
20150331,20150429,20150429,0.44,3189131825.25,1239443013.17,,1239443013.17,1949688812.08,1535348356.67,3197263641.21,,,,,,143617847.98,,66716183.88,158366337887.45,,,129982683827.19,59280702569.98
20141231,20150331,20150331,0.6051,6601422929.86,3766757511.72,,3766757511.72,2834665418.14,2136623106.82,3061659914.75,3236645864.59,,,,,147318600.2,,67392383.88,114944786264.52,,,88324471885.74,43630026404.16
20140930,20141025,20141025,0.26,3459412411.74,2327221841.96,,2327221841.96,1132190569.78,944587682.36,3481000076.93,,1211865705.32,,,,142339147.45,,233055083.88,85256178034.69,136349142.56,,60043257539.79,31220144563.63
20140630,20140730,20140730,0.11,1922140670.23,1484852327.84,,1484852327.84,437288342.39,408306130.19,647197872.45,730641297.51,1871581085.95,,,,145470042.75,,233055083.88,72198626702.55,73138875.22,,47932341741.32,24531481602.11
20140331,20140426,20140426,0.07,914210134.48,589799334.96,,589799334.96,324410799.52,246149142.85,913738063.23,,1452206427.74,,,,145565968.94,,233055083.88,60388740794.2,62406865.51,,36642060961.01,21397158430.0
20131231,20140326,20140326,0.06,4019544554.7,3219253703.25,,3219253703.25,800290851.45,283563626.68,1173635715.05,1364936103.63,1089410235.26,,,,157290056.21,,233055083.88,53845735978.45,190980290.83,,30239708084.14,20152525396.59
20130930,20131031,20131031,0.15,2967176730.71,2346502570.11,,2346502570.11,620674160.6,548942964.7,3298631679.41,,,,,,95026556.46,,233055083.88,53133836813.28,,,29546597221.91,21860835364.26
20130630,20130823,20130823,0.24,2392423286.96,1302151371.64,,1302151371.64,1090271915.32,838688693.73,1059838282.23,1151097657.26,,,,,100307152.55,,233055083.88,59228239784.26,,,36352167762.53,24722430665.7
20130331,20130418,20130418,0.16,1374954238.2,658424911.35,,658424911.35,716529326.85,548314098.47,1375168871.12,,,,,,103562740.04,,233055083.88,57318731275.67,,,33970101862.73,26827638735.67
20121231,20130327,20130327,0.29,3651701015.91,2386388915.93,,2386388915.93,1265312099.98,1033424029.57,1322830796.55,1510696013.45,,,,,106842650.11,,233055083.88,58358022005.13,,,35448492762.67,22156485885.86
