end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200430,20200430,-0.33,602116408.1,823235478.78,,,-197825977.06,-199063979.53,-185813337.69,,815667344.11,1262167748.9,,4604077844.55,186456914.41,7245836.79,1492048.79,5851824557.1,1642566920.36,2866413552.24,3358422885.09,1511119346.29
20191231,20200421,20200421,0.13,5819592183.3,5777592449.29,,,126280593.73,141738761.38,194461354.63,297689177.3,1343252731.07,1126020720.54,,5473237735.68,197545143.29,,1492048.79,6743722131.78,2061469639.69,3492470249.9,3981949596.39,2537557998.31
20190930,20191030,20191030,-0.5,3145931203.34,3485857788.23,,,-298422819.97,-278982876.3,-240007142.08,,1446135893.5,1286697744.03,,4308713861.5,193533582.41,14966223.99,1492048.79,5500003861.57,1677037699.56,2697449188.8,3219072554.25,952276177.98
20190630,20190829,20190829,-0.42,2065023059.66,2339688168.62,,,-258465533.9,-236763807.76,-236323907.22,-184111415.63,1660255196.41,1132786057.92,,4302737778.0,203818008.01,14966223.99,1492048.79,5509149930.42,1678502506.9,2636064697.67,3185098642.91,977192335.52
20190331,20190429,20190429,-0.21,1007082826.38,1157081790.05,,,-131372438.76,-127232537.39,-99167860.4,,1701662661.41,1025304918.18,,4403955448.1,213861185.26,5014821.0,1492048.79,5619934624.32,,2624802805.72,3160419039.08,1148267233.73
20181231,20190329,20190329,0.22,4613161359.6,4608001782.17,,,96619366.4,120861122.96,70651368.53,181566066.45,1470281030.74,1010234602.89,,4459616806.24,224486665.81,,1492048.79,5690422088.29,1638683620.38,2708832749.76,3103609851.66,1511213243.43
20180930,20181029,20181029,-0.48,2541016117.89,2898950969.58,,,-351997132.83,-331028885.5,-282355240.75,,1244705075.16,833195900.62,,3576137734.6,191939603.13,14919656.35,1977241.71,4712687713.46,,2140786657.73,2544375610.87,1022089847.04
20180630,20180827,20180827,-0.46,1530668735.98,1841673744.9,,,-312951734.95,-298658035.51,-285288462.93,-231524227.02,1275838500.49,815262919.81,,3464842136.24,199393244.8,10044244.01,1977241.71,4610415272.7,1091394435.27,1999038840.87,2409854339.21,910620511.92
20180331,20180427,20180427,-0.22,565220865.05,738327657.92,,,-158215724.54,-152370606.94,-155624422.97,,1087174361.1,846947211.84,,3546361095.91,210514302.42,,1977241.71,4704466054.05,975308906.94,1837174245.36,2331712101.59,1038124655.99
20171231,20180330,20180330,0.15,4942995517.06,5027101215.88,,,30244591.02,61470394.48,39615936.17,166517203.02,1122008763.55,877060070.14,,4074963554.37,214283223.25,,1977241.71,5271271196.23,1270836607.44,2247872645.1,2747741662.4,1654850577.62
