end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200430,20200430,-0.0031,546809024.9,550905011.11,,,-2871623.16,-4340870.01,-493433.57,,288697956.12,559686338.16,,1478173489.02,253103099.38,,,3001514098.75,160999645.42,742358217.89,800636837.1,210657123.57
20191231,20200420,20200420,0.0924,2787727912.08,2746510906.17,,,53908791.21,85770072.5,77954338.05,85681453.1,129210046.37,536784796.69,,1488044984.63,255208062.61,,,3018099906.08,165910168.31,753997928.97,812333230.46,361930947.81
20190930,20191029,20191029,0.0402,2182962744.9,2139059400.06,,,52088521.19,39397883.82,68609453.57,,319921981.18,490905223.4,,1378125634.41,256995816.38,,,2878141398.56,146051265.18,722931896.4,763291165.83,257702303.64
20190630,20190828,20190828,0.0281,1452095195.48,1421598304.56,,,36706551.93,28739576.32,55572104.45,96273059.59,317434396.45,476027919.04,,1388305862.54,258947793.23,,,2899273562.01,160203626.65,754751596.16,795081636.78,275180702.87
20190331,20190427,20190427,0.0093,730883719.81,718044162.42,,,15465542.6,9059283.56,18383630.21,,320141473.47,469192059.62,,1392995060.83,258333570.09,,,2912720457.16,,759618910.49,801107388.95,327473436.7
20181231,20190329,20190329,0.0692,2574057441.86,2533047911.94,,,85411213.93,73889093.4,66300030.35,146784564.16,122546022.37,531141279.57,,1385948947.14,260251562.76,,,2918627990.98,163346062.87,774628890.7,816152950.33,326715128.73
20180930,20181030,20181030,0.072,1938233939.87,1890826800.67,,,86370303.39,74550888.98,66108337.36,,287374088.81,523348457.47,,1453461993.04,263190759.45,,3334023.36,3066266849.99,,890706189.72,934019108.17,290947997.73
20180630,20180828,20180828,0.051,1249581379.83,1224628365.05,,,58657162.49,52485395.94,34036454.3,71029702.3,294199066.96,491084883.79,,1476468180.18,212460256.28,,,3032534064.16,177732012.64,889752114.36,930314193.24,350997360.31
20180331,20180427,20180427,0.01,555741679.75,543079232.17,,,14812718.51,11434985.2,17554146.34,,287172205.52,497424918.16,,1381938092.18,292858766.52,,,2990232819.04,178998563.57,868462195.41,908996877.03,205394894.21
20171231,20180403,20180403,0.0523,2110258286.02,2043499091.4,,,72217004.24,58292766.97,90336903.2,148065379.05,142404330.63,459661794.15,,1332724851.04,294884934.07,,,2862888622.05,140067638.65,746412806.81,787274326.25,250329479.88
20170930,20171027,20171027,0.037,1544756492.04,1497779664.67,,,49642137.55,42397194.9,61965008.32,,297974902.16,437756739.98,,1352175912.75,293452315.78,,,2865037192.62,132545497.97,740952263.4,804791101.73,232822202.48
20170630,20170822,20170822,0.025,1005598811.97,975509217.93,,,32257519.7,28687123.25,35797957.94,61383456.32,266571751.68,408824188.93,,1320453823.12,295280771.66,,,2813138058.97,145969041.07,700030481.55,760940092.4,176450513.09
20170331,20170428,20170428,0.017,481597491.03,459180540.07,,,23504542.21,18647164.63,25006418.24,,259028283.04,423943071.03,,1383516152.58,297155263.09,,,2739013613.12,150943891.54,607891937.21,674060055.52,178294157.18
20161231,20170324,20170324,0.0495,1682090869.64,1623327715.16,,,62370052.99,54488022.75,76021763.14,123598820.81,127606439.14,365532295.33,,1331976622.14,299386403.28,,,2680634630.77,145561518.36,569775025.58,634343143.89,299264848.46
20160930,20161028,20161028,0.043,1267129678.95,1216029010.21,,,53322848.46,46571428.5,,,287376087.16,345282402.13,,1285756967.42,301269953.54,,,2633823889.35,126132053.06,526915492.57,595745492.57,224026347.71
20160630,20160823,20160823,0.032,808711376.55,773151605.84,,,38250836.28,35378477.75,40217762.09,65278699.68,249653097.67,329796714.25,,1318370002.59,303039480.91,,,2666317159.19,121189582.08,573624227.97,639454227.97,479371817.44
20160331,20160428,20160428,0.02,371784092.04,354277610.14,,,18912612.04,14649329.14,20473650.7,,236959244.77,344443069.8,,1401917433.94,302486219.63,,,2738356680.38,132089998.08,630985187.14,701815187.14,441048250.59
20151231,20160408,20160408,0.1106,1691976779.5,1642357514.98,,,60740514.05,74981975.04,63100472.38,110558021.03,135514993.76,327019658.28,,1333911571.46,296426955.98,,,2647658066.1,125274175.23,554992012.2,625822012.2,286923559.55
20150930,20151024,20151024,0.09,1306784979.85,1285806766.21,,,29884475.06,46100026.91,33390517.02,,285937539.11,345359414.63,,1395706501.18,300962438.54,,,2630350715.33,121417192.66,564750927.31,631580927.31,265923024.86
20150630,20150828,20150828,0.078,876222978.77,858817400.15,,,24323577.83,35974020.64,24197332.08,48263954.34,269612406.78,380942356.87,,1436647940.1,244877560.88,,,2640587493.65,129861096.78,565084846.33,631914846.33,277829690.1
20150331,20150430,20150430,0.037,411996663.94,414664557.75,,,838260.94,15593445.26,503974.03,,247952022.23,395093210.35,,1512281976.01,245940728.52,,,2639515752.86,115024985.94,589342196.01,648172196.01,272083255.67
