end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200429,20200429,0.37,40448399399.41,39214582120.56,,,1592917113.56,1227761734.37,1835279990.37,,45861437075.87,26051208774.59,,103329639023.8,3826201036.34,213957675.65,11660979353.98,141282814027.07,31468549491.65,76896814926.32,89893495031.87,19683635882.53
20191231,20200328,20200328,1.44,186565796464.05,181716194566.57,,,6213946658.32,4830741970.64,7637596589.93,9102701182.84,47339803537.21,24877356781.61,,98091581373.62,3930371809.89,211593325.81,10789918517.77,137026395859.72,31818985528.48,74607641537.4,87640467566.32,15716257907.41
20190930,20191031,20191031,1.1959,140616997042.43,136898459660.76,,,4934821948.8,4044426697.86,5632232020.95,,50335040582.16,24233085858.88,,99092795621.95,3903828602.07,191711221.27,11481229869.96,135649360878.63,36141776974.18,74593504701.12,86876487881.86,14339884877.22
20190630,20190830,20190830,0.8045,92575234415.81,89894814805.13,,,3502347798.08,2750624109.0,3855001293.01,4570729854.45,47772261473.48,23877794682.65,,97926753877.16,4029524975.2,179921143.42,11483589547.98,133914176949.58,35135098076.4,73982164429.39,86076184011.81,15391563391.1
20190331,20190427,20190427,0.3963,46006732392.56,44658775615.91,,,1660570896.37,1375538462.22,1797696556.81,,46589973548.36,24338494809.15,,99029727318.23,4098296237.04,166967637.56,11449465627.36,134466003459.7,,73474127542.42,86482945492.21,16616725258.99
20181231,20190329,20190329,1.3717,159084396948.33,155535084376.65,,,5208332347.55,4456260923.14,5885202062.98,7187409816.56,42152111736.92,25024010338.41,,93277882562.16,4117466261.06,165698846.78,11345286075.81,126879334502.88,30974710058.37,68709768031.13,80446064541.57,16605554712.49
20180930,20181027,20181027,1.1936,117601583293.46,114182295881.15,,,4752815477.04,3957242303.88,4790355405.62,,44388773865.16,23224706499.04,,91240299612.96,3793582466.93,109629038.93,12286024932.05,124691859904.98,,73774947168.31,78776092255.12,15570113912.9
20180630,20180829,20180829,0.7219,75878692993.45,73381238411.56,,,3085919025.65,2455152392.34,3261274436.02,3848926094.46,40544136232.35,21401932035.44,,87116843774.75,3687104392.4,75291489.32,10603457700.25,119010465707.26,29839212660.38,71619605521.46,74933148302.49,16627980266.44
20180331,20180428,20180428,0.3655,36386104395.22,35151347159.32,,,1529488485.63,1193109073.5,1623202433.64,,37865452464.36,20734057169.19,,83506549526.78,3598135642.34,66259198.55,9726215379.94,114021940622.14,28423352535.55,67065843409.68,70205009442.07,16563966803.68
20171231,20180324,20180324,1.3093,130847181884.59,126808019675.78,,,5228157142.4,4057780288.74,4972857678.73,5907223119.86,31377360526.73,17269955876.07,,68642254393.3,2640503113.62,61932199.83,6606706225.89,94344475177.12,23346279692.97,49631809752.89,54668625220.97,13569414119.55
20170930,20171031,20171031,0.9999,99031457919.93,95784739786.44,,,3755079586.83,3125630602.89,3942280898.46,,32949689336.28,16374230860.67,,67468887106.36,2575014187.8,39691908.11,6463356114.3,91991274292.57,25686531490.64,48272440716.59,53069110084.28,11732336899.65
20170630,20170829,20170829,0.7159,65778872978.6,63565846802.26,,,2632318585.23,2207147737.59,2606949853.47,3045132091.82,31471513153.38,16007747298.5,,66543936544.19,2632017089.51,33745162.79,6317414811.55,90536767629.09,25037312160.61,47668827562.07,52689849032.17,12922279366.3
20170331,20170428,20170428,0.3717,33129488088.64,31991062741.39,,,1375596134.29,1140813798.51,,,30916697321.87,15487039069.52,,65247333446.54,2648171183.22,25486342.02,6449525636.78,88868767879.88,24450927351.1,46076054797.0,50945903652.33,12543396404.73
20161231,20170322,20170322,1.1887,120764660339.93,117536274626.79,,,4207100604.99,3829712659.52,3819938508.01,4643982025.29,27292754755.34,16415757412.14,,60266897480.21,2750893639.94,16218892.97,5847987408.43,82742718053.46,22307164401.79,41113356716.05,45908252723.65,10979743874.12
20160930,20161028,20161028,0.9138,90516860848.95,87698352275.52,,,3311719543.32,2951994167.54,,,30090031363.14,14984148400.11,,61393463934.79,2060764507.75,,4879747827.87,80891141043.14,23986806145.84,41804697227.33,44999188116.7,11293746782.98
20160630,20160826,20160826,0.6443,59695358015.82,57749271439.32,,,2307631562.58,2100164663.14,2237048511.63,2651963447.19,28116056317.28,14600398197.66,,59728405680.49,2025630883.36,,4879747827.87,79035052298.82,22738520113.18,40806290931.49,43958155621.25,12011012402.71
20160331,20160429,20160429,0.3308,29275638566.92,28332194745.22,,,1124735832.18,1103434123.88,,,27447839799.48,14275346147.16,,58841563779.84,1980001998.77,,4880184683.91,77810076989.41,22609200012.28,39534717584.39,42759654082.34,11784317649.21
20151231,20160319,20160319,1.0699,105516587303.26,102476903723.66,,,3686609983.54,3364368072.79,3661915905.22,4407743708.32,24214970591.01,15090623956.38,,55585238984.13,1984203293.51,,4815618280.42,74344210482.59,20674320814.81,39426553869.61,40536171241.38,11277854942.41
20150930,20151030,20151030,0.8103,79040339101.51,76544947625.51,,,2910110117.25,2508260674.26,,,26212187904.0,13865617575.68,,54608707855.55,2003294025.56,,4851427371.87,72486196073.32,21461254771.88,38493078559.41,39777721601.59,10297468554.45
20150630,20150827,20150827,0.5705,50950076415.18,49249954671.41,,,2015909293.45,1754765229.47,1991554777.02,2368080328.37,24081377148.56,13010057470.51,,52289461744.17,1990582658.86,,4833542758.3,69885783743.45,19879317902.19,36578466269.62,37918646058.62,10638221047.48
20150331,20150429,20150429,0.2727,25125001197.57,24311476634.25,,,997498234.96,840863939.3,,,22802376868.62,12798311522.8,,50584689237.48,1948421682.7,,4783947362.63,67328196957.52,18732359946.42,34058221910.05,35353430197.41,10514988446.38
20141231,20150327,20150327,0.9636,92398893626.7,89724742734.82,,,3269544180.4,2992014885.02,3131144409.41,3777782664.82,19941255695.95,13088152517.58,,48658320187.73,1861577368.33,,4473418643.01,64340558156.78,17149970744.54,32002545346.86,33241406394.33,11190420441.63
20140930,20141030,20141030,0.7113,68715987409.43,66456706351.57,,,2605904806.6,2214054980.04,,,22581025312.26,12192443584.7,,49379113588.55,1702111105.21,,4457807378.32,64717088104.86,18870589107.87,32890785920.44,34342555372.97,10638398629.94
20140630,20140828,20140828,0.4902,44013016325.43,42455872891.85,,,1856329426.81,1514641274.71,1754536053.77,2085539568.45,20785905226.89,11887018995.37,,47855089681.74,1759007976.4,,4456347176.94,63152696902.21,17650285498.08,31704088146.35,33362297412.35,11285739511.72
20140331,20140429,20140429,0.218,21274115894.43,20508912370.34,,,850934969.54,678536030.2,,,17682358638.39,11146814516.24,,44394967503.37,1501033490.2,,3643294327.24,58237874041.0,15263937126.53,27114599722.97,28674915067.58,12081395448.77
20131231,20140329,20140329,0.8341,78222817357.35,75698204475.11,,,3074308456.1,2626618313.84,2772033157.3,3373461631.51,15183536841.51,10996520054.33,,42514973082.06,1540312990.95,,3643294327.24,56311521570.36,14153222597.54,25698892182.37,27310540109.04,12645366853.17
20130930,20131026,20131026,0.6239,58057637248.5,56094537975.15,,,2365189187.23,1980638142.25,,,16672007761.89,9769886286.63,,41908679479.39,1532133047.09,,3657260174.31,54996366665.01,14017236371.39,24977474078.73,26533905793.26,12076008103.14
20130630,20130823,20130823,0.4424,38717901798.14,37316173862.79,,,1650077647.49,1397137777.03,1485937688.04,1768514396.09,16076298888.27,9263618434.89,,41131657283.43,1521760716.18,,3657260174.31,54201618384.49,13720536669.03,24801467421.22,26266416264.55,12307389825.42
20130331,20130427,20130427,0.2327,19590198049.21,18850976956.7,,,885915212.91,736830239.81,,,16069025666.06,8731679978.43,,40529366761.26,1381077730.98,,3191703824.19,52938336254.53,13126347902.56,23198375515.54,24509469933.52,12694043231.94
20121231,20130327,20130327,0.7635,68078117819.19,65671504407.34,,,2795881122.57,2460587850.64,2618400773.23,3198547085.48,12604314317.55,9809700268.5,,38801929974.15,1406711756.8,,3172826135.09,51069037985.13,12144280750.53,22098058426.35,23368162104.43,13300900801.39
20120930,20121030,20121030,0.5753,51147303313.56,49241391125.37,,,2204284796.6,1842573068.11,,,14824836654.71,8785139443.11,,38962205594.44,1418569144.98,,3177020754.35,51129667412.23,12722713855.09,22618318393.69,23776229528.33,12937268308.64
20120630,20120822,20120822,0.4268,33621195553.46,32228598823.64,,,1629505941.37,1342740211.31,1433713409.04,1707595366.61,13682141263.25,8098908066.4,,38624780975.22,1305879322.97,,3171104036.26,50697749546.94,12111982874.37,22839909638.76,23807941151.22,14367079295.95
20120331,20120427,20120427,0.2144,16657603310.67,15994529868.36,,,811121906.99,680527887.98,,,13149596468.06,7784935389.5,,37416309256.06,1313209726.29,,3102151024.48,49347515235.25,11530222527.95,21766781679.93,22671236022.63,14092397151.64
20111231,20120330,20120330,0.8437,54899872504.11,52959070633.23,,,2873728361.29,2446029681.53,2404558813.26,2915049462.25,10606364608.21,8297482726.0,,35995825182.31,1276234104.08,,2988894594.17,47667822923.3,10563558378.1,20855910247.67,21686357160.46,14554707997.9
20110930,20111028,20111028,0.7353,40269146680.95,38783995351.54,,,2401659281.15,1996094275.83,,,12357839535.25,7444488863.27,,36739743377.78,1188176555.98,,2646163906.59,47996574464.3,10956116792.36,21922113509.05,22709072044.77,14289586563.12
20110630,20110815,20110815,0.6072,25210189941.91,24272419250.98,,,1796469565.09,1493958188.51,1116604406.03,1334849299.51,10628194370.55,6509011942.93,,34742480053.37,1201596663.19,,2618617456.44,45327263967.29,9274174799.55,19371073043.45,19968529814.54,15755686432.8
20110331,20110426,20110426,0.4259,11868196385.35,11366033218.05,,,1219188493.92,960002021.27,,,8081017686.98,4774926742.18,,23540741938.04,852654199.67,,359747989.04,31565411457.59,7549806618.46,18551941461.35,19035402209.56,6083868408.27
20101231,20110309,20110309,0.6867,37411066143.7,35766831439.49,,,2076567304.3,1778984696.65,1849030992.43,2250258743.31,6794354374.64,5040728668.56,,20707226032.44,875924470.84,,422781218.07,28169020175.36,6792647295.78,15917546019.54,16284756691.1,6039572872.91
20100930,20101030,20101030,0.556,27893222097.84,26585244222.95,,,1635937456.89,1479681315.03,,,7734411300.44,4388090540.76,,18922233821.88,831656437.36,0.0,149070553.63,26497092770.47,6959067963.42,14344283049.11,14729453448.2,5326345725.43
20100630,20100805,20100805,0.3859,18523112585.9,17635300629.5,,,1127576023.47,992584131.77,1001496470.71,1209224110.03,6608385685.71,3847510993.34,,17266553933.47,842502095.31,799354.14,94432373.78,24724553831.65,5870646459.79,13121390210.56,13437507407.91,5677239688.22
