end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200428,20200428,0.0576,124709344.55,114251301.16,,,12003623.15,8891286.48,13029931.29,,160349983.88,149541367.73,,587886973.9,93726483.33,923717.22,,861324121.36,64495229.59,200880295.17,219779215.73,214567991.56
20191231,20200414,20200414,0.298,498539267.5,470410500.94,,,54068662.98,45422279.96,49353328.97,67596285.85,136912309.39,165589457.68,,571287558.52,52457699.08,923717.22,,844976188.89,61785553.21,193637652.96,213224678.3,203181034.72
20190930,20191025,20191025,0.2035,370122826.59,342100016.44,,,40686086.83,31061181.39,36863917.2,,151313641.91,156921374.78,,579189494.37,50300370.76,4006459.63,,806065929.49,63269562.11,172873878.14,192332927.41,211509191.28
20190630,20190816,20190816,0.1436,250288437.58,230961771.32,,,29168534.73,22125771.56,27726691.08,36618140.87,153866968.25,160332456.48,,575914753.78,51028336.55,4006459.63,,805090183.03,63602377.38,180528275.63,200694269.72,204865647.96
20190331,20190426,20190426,0.0652,123462645.11,119433037.07,,,12167506.44,10060595.2,14012660.26,,135667280.81,161169673.39,,560763020.38,51758747.54,4006459.63,,795220338.01,,185670218.59,206552510.58,197354605.8
20181231,20190326,20190326,0.2226,472352274.16,440420825.9,,,46276115.59,33874930.97,43661373.44,61165817.67,129401516.98,153897803.02,,525879526.83,52496957.51,4006459.63,,764479380.6,56391074.26,165304768.47,187044902.93,152090509.13
20180930,20181026,20181026,0.2024,352545351.73,323385610.31,,,40267755.91,30801376.12,44732457.54,,186360502.32,161991157.57,,529515271.87,51844511.98,3655482.2,,771601831.26,,169246168.65,191254418.26,125673064.13
20180630,20180816,20180816,0.1204,235471343.75,217188565.37,,,23521568.34,18328584.8,22393078.36,31393588.75,190723962.62,158206302.75,,514024150.07,52630462.96,3655482.2,,761160957.17,81745131.82,169073129.64,193755283.41,111217559.66
20180331,20180426,20180426,0.0253,85929170.88,83230093.99,,,4877570.16,3856234.65,7751206.05,,161919655.17,130041459.78,,486973016.1,51075139.78,6629128.84,,739228110.14,67561141.99,144025386.8,171465130.36,140099365.29
20171231,20180324,20180324,0.2846,436130196.45,396905876.24,,,53261525.98,43318388.66,56740816.4,76822813.76,165976358.14,113291824.42,,509636239.67,51801404.59,6040530.41,,765445899.56,92020149.7,173551158.45,201732529.84,162798183.95
