end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200429,20200429,-0.04,81959345.32,103753342.57,,,-20432746.77,-15337390.64,-14512805.97,,340427077.14,40096445.46,,734588296.39,133421692.84,,111378778.39,1240410711.52,94530453.62,762645405.61,869207221.79,243785436.15
20191231,20200411,20200411,0.2,799667669.6,940884623.85,,,32966667.72,83261536.76,22403654.47,44135420.02,373647624.65,35684740.42,,824821735.43,132917045.17,,111378778.39,1335258023.2,112507824.24,832641386.65,948717142.83,307554104.53
20190930,20191030,20191030,-0.18,566196775.42,604169733.85,,,-37736835.38,-41663809.87,4464523.12,,388911151.93,42935428.73,,660233380.13,121677164.08,,188130372.46,1563864980.36,104235585.44,1175713130.21,1303882445.83,143351062.62
20190630,20190823,20190823,-0.13,371495219.06,405254548.7,,,-33914121.07,-32492294.88,-6160936.87,4716052.31,371053232.0,33656878.76,,678311768.26,121965292.66,,188130372.46,1588663304.14,89181000.39,1219525402.86,1307891303.02,144917020.01
20190331,20190430,20190430,0.0351,156121373.28,175179224.1,,,9615567.83,11945720.37,-7161007.59,,320258836.33,34180905.18,,656134463.28,122255969.78,,188130372.46,1603032399.82,,1175101233.23,1270496529.75,226746205.56
20181231,20190430,20190430,-2.19,1026181338.91,1420211941.41,,,-693947780.87,-699072774.75,-347724533.35,-328846187.59,398071169.86,29199856.16,,731851601.44,122056598.36,,188130372.46,1658185043.13,69510163.55,1240420208.45,1336751266.69,214548201.12
20180930,20181031,20181031,-0.9469,855381393.45,873754219.94,,,-284536104.58,-285654970.77,14352552.87,,739764766.23,72994857.26,,1103336209.89,122320385.45,,185347163.28,2117970211.64,,1271642234.01,1382596955.09,234317688.41
20180630,20180831,20180831,-0.8877,614130740.93,618500402.52,,,-267772054.07,-267470508.22,18059581.13,26325339.88,616947355.8,97608731.75,,1022868487.16,122167674.92,,,1832376561.97,77566897.93,1130160726.87,1155202202.84,244810770.79
20180331,20180426,20180426,0.0021,276689513.84,277186385.26,,,2240843.12,3609023.65,8177291.39,,574833636.97,131223002.04,,1070479286.08,122404183.79,,,1883380607.28,60823665.48,1085556207.47,1110955359.2,224201829.68
20171231,20180426,20180426,-0.3,2840894697.54,3023311988.99,,,-149921468.41,-140655753.63,-134167361.88,-115579754.25,642521957.42,139221250.27,,1089428369.96,122640692.66,,,2001135353.92,62304123.29,1113438623.49,1139187200.98,182681049.0
20170930,20171028,20171028,0.08,2282300996.4,2272296282.39,,,14832636.66,25896023.73,36525043.28,,686977779.36,151645678.04,,1420895220.65,122877201.53,,,2418595467.04,137526107.74,1223439425.96,1270135371.91,428634255.88
20170630,20170822,20170822,0.05,1671686308.78,1656419050.94,,,25297484.16,22566806.16,31083718.69,40671060.94,640758737.36,236553630.78,,1517464558.34,123113710.4,,,2809550879.91,115393579.52,1345701070.92,1634430765.71,421775401.25
20170331,20170428,20170428,0.03,765876372.42,763259407.22,,,13532184.67,12431737.89,9809475.74,,577668578.5,245883965.75,,1628193553.59,123350219.27,,,2902563903.19,94852036.77,1359854614.44,1647240138.65,348228432.66
20161231,20170428,20170428,0.46,2711533447.74,2700214971.78,,,163405035.33,155212151.22,29895130.4,49577306.36,729844034.85,307942194.91,,1742372787.7,123586728.14,,,2925448500.14,209260615.58,1421937521.9,1692902001.76,378009656.26
20160930,20161029,20161029,0.41,1135643551.09,1109725453.38,,,146396522.98,139463088.68,,,690870822.15,342110415.78,,1848763361.86,123823237.01,,,2646590960.3,134148714.27,1181941827.5,1430590355.2,394001321.02
20160630,20160823,20160823,0.24,666361501.91,644710451.52,,,84632272.67,81110215.57,28176790.5,38051822.9,669057087.68,320212778.63,,1689860033.49,124059745.88,,,2391866838.72,120288055.56,1061028157.13,1233555901.76,316295886.49
20160331,20160426,20160426,0.07,325790901.73,313144700.32,,,26640203.28,24106337.54,15310482.07,,689274754.13,221636008.67,,1492848612.64,124296254.75,,,2178897307.72,134089919.72,974733421.38,1047177515.64,238062639.97
20151231,20160329,20160329,0.28,2351686737.35,2342652778.73,,,79478122.93,93011195.92,10388064.44,33227374.17,683514975.27,136098091.11,,1475876111.91,124532763.62,,,2324967712.61,228382163.19,1192871840.76,1218175239.36,276805744.06
20150930,20151028,20151028,0.26,1808238427.21,1794542557.58,,,74042814.96,88730823.02,14561726.68,,635898647.56,95643312.6,,1420845937.84,124761347.96,,,2185027437.19,114231142.0,1103094482.61,1128820575.99,235691530.96
20150630,20150825,20150825,0.08,1143814710.09,1124214153.9,,,16477969.17,30452503.04,21643255.91,32794564.8,556825928.2,106620672.5,,1435130182.94,125005781.36,,,2226564830.65,144504825.31,1190657583.6,1226589200.85,289615853.07
20150331,20150428,20150428,0.04,466242536.76,462856550.73,,,1853969.18,14365753.71,2865406.34,,436604386.53,51269242.37,,934537098.07,125246449.75,,,1943530518.93,139225904.06,797951260.38,934971461.5,220639429.19
20141231,20150327,20150327,0.1326,1527121451.65,1484016662.93,,,45903784.8,53975215.77,24808358.77,48630873.43,372521499.68,95349052.75,,1049690974.16,125487118.15,,,2064421340.33,154858863.85,951010353.91,1076332272.75,239229674.37
20140930,20141030,20141030,0.1,1021684054.59,980112923.36,,,43492911.8,43320411.56,23318961.78,,190291106.76,47754146.23,,909412267.74,144067700.61,,,1948675042.36,140081115.45,841773922.1,982226415.65,186302132.39
20140630,20140812,20140812,0.07,614367295.59,586662430.04,,,28889479.38,29237738.08,13206345.8,25359300.52,226488775.67,59881937.87,,899889453.5,148261781.87,,,1939021414.62,144818279.7,779438190.4,983741329.26,225980325.54
20140331,20140429,20140429,0.04,273534631.02,258073529.42,,,15804105.51,15939790.74,8111914.1,,222680647.59,25768098.44,,650884471.55,117028796.13,,,1823882545.5,153962953.96,539676062.3,855332081.37,214367343.31
20131231,20140325,20140325,0.12,1559243362.35,1537917640.6,,,23156262.67,47998426.44,10725252.51,34018833.35,216087599.94,39927373.1,,841641427.51,117209618.42,,,1976083306.54,211835858.65,718127262.85,987686162.13,188624106.46
