end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200430,20200430,0.045,984338490.83,850006035.78,,,186416485.7,155553725.24,141259493.47,,260446080.83,393605560.91,,3407638479.04,349043863.92,,,8028114756.38,642968907.27,1392559564.48,1569060799.25,2517004716.31
20191231,20200326,20200326,0.22,3814056085.86,3093077438.08,,,907339426.11,745086228.44,627927129.43,728522500.14,228530446.72,399176629.87,,3538292715.5,352052727.89,,,7835111934.55,719394028.35,1234738214.36,1437637624.04,2749647700.83
20190930,20191026,20191026,0.1661,2751778064.11,2194201487.7,,,696911243.31,577217588.81,516848994.46,,290498843.45,400608711.21,,3884472475.73,350813475.4,,,7722087477.59,877169724.62,1283152617.31,1473434376.37,2935087885.72
20190630,20190823,20190823,0.1046,1813991544.01,1471491536.14,,,436532981.8,363552974.82,304879698.57,353380591.03,242701996.57,444218242.75,,4072482124.04,353437014.65,,,7498973414.81,797071838.62,1189401479.52,1383616573.76,3002430677.02
20190331,20190430,20190430,0.05,875858714.71,739429681.37,,,202149762.03,173729203.07,119917459.0,,197934988.24,455118346.91,,3970937493.73,355182480.9,,,7527794987.79,,1046852564.61,1277080897.89,2440179643.76
20181231,20190403,20190403,0.18,3298765283.6,2714357107.63,,,707401086.22,613364514.58,628262450.89,722532363.44,190258534.17,461577049.94,,3912558764.36,357606174.15,,,7239743402.09,625894209.29,1133162858.22,1309583896.11,2360329107.8
20180930,20181026,20181026,0.14,2461914698.15,2013543744.3,,,539862575.64,477661222.6,500919642.05,,279765503.98,500164299.08,,3831220300.38,396778309.72,,,7162358257.4,,1300538550.77,1449006019.35,1965373520.73
20180630,20180824,20180824,0.1,1511176007.3,1225778818.85,,,373674114.05,337014245.74,338648419.64,385650772.08,246087803.56,530202012.7,,3548250612.24,398288933.19,,,6888516555.35,553841369.37,1136362844.96,1289334241.81,1654041491.08
20180331,20180427,20180427,0.03,667102508.22,544389153.21,,,132144629.85,117618439.75,128858755.43,,167828631.24,556749859.09,,3510793363.52,401225347.23,,,6926199338.76,413021213.34,1094559863.41,1272252961.59,1421208836.18
20171231,20180330,20180330,0.17,2047709276.64,1316372826.54,,,773745944.91,604909480.14,692410565.62,781059939.89,107430372.43,581987046.04,,3538823134.88,404161761.27,,,6863591619.73,372702732.2,1069359548.09,1266872706.7,1700640621.85
20170930,20171026,20171026,0.15,1596426455.52,972486323.59,,,643822466.87,531011058.23,583638214.61,,140959488.9,585847618.04,,3542120237.2,406237024.79,,,6858234237.53,77199808.32,1012861533.4,1242446182.31,1603733277.35
20170630,20170824,20170824,0.11,934510317.05,484858276.35,,,465109786.58,386532184.49,418626903.95,459511587.86,44356947.84,625292567.36,,3239140224.29,409096977.96,,,6467044048.4,39965077.08,819585394.16,1038003644.42,1534421764.86
20170331,20170428,20170428,0.04,409901826.82,222691417.49,,,187210409.33,145765418.2,183889783.96,,22438810.01,668630545.43,,3096170451.83,411964936.83,,,6451740618.82,61841407.22,784074616.88,1032523669.95,2239308296.6
20161231,20170330,20170330,0.14,1670061992.05,1050302227.98,,,617750549.96,489328286.15,630423387.69,714990663.95,53299008.51,674978896.39,,3109478604.38,414832895.7,,,6489461794.99,43409527.8,896941004.82,1164025214.33,2306456647.0
20160930,20161025,20161025,0.125,1113508752.65,623031247.56,,,520656805.98,433486112.7,,,16661444.83,716592345.38,,3110467416.76,417608621.57,,,6045104375.0,43481226.33,479354054.81,754130711.72,2297474687.39
20160630,20160823,20160823,0.081,724995935.8,390053630.56,,,341015459.42,279751441.37,335522165.64,378304546.32,8371753.92,763751192.54,,2846487308.25,435474703.18,,,5889659371.73,39926022.88,435183510.27,723897096.29,1954910316.28
20160331,20160429,20160429,0.04,346287844.37,179691957.6,,,166595886.77,139371685.94,159172331.78,,13058289.16,842290389.59,,2862404451.47,438857872.62,,10460956.93,5960288327.38,36700123.93,621061525.24,918912118.54,1842965331.17
20151231,20160329,20160329,0.15,1343085145.79,1114960345.6,,,624282122.36,520059500.43,253867611.3,340528952.72,21155687.29,882078801.68,,2975530198.49,431551819.14,,10460956.93,6130097129.44,43520017.96,859728873.25,1175363267.74,1713818127.98
20150930,20151027,20151027,0.172,1284182677.13,924570050.26,,,755769949.04,599217850.15,380188076.41,,265895327.0,894405352.12,,3358050516.44,434888727.63,,12155556.93,6136303949.28,66847386.17,988121072.64,1262496229.09,1797229355.48
20150630,20150813,20150813,0.535,1052244098.17,701062296.68,,,746138580.44,619237945.48,366039212.86,412862254.25,408177442.02,868586719.8,,4073814049.71,438224525.11,,15530556.93,7225890779.36,57883372.75,1278567688.93,1654633979.32,2397769194.31
20150331,20150417,20150417,0.19,692654406.57,428844878.07,,,263809528.5,220029335.83,276411537.15,,567160838.98,827038844.24,,4687938939.96,441409269.67,,15530556.93,8252985879.85,57174239.79,1576838361.33,2061478291.52,2821703090.2
