end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200425,20200425,0.57,2007716959.83,1486325591.35,,,531465484.35,464173082.28,520093537.14,,2038488034.16,284834068.76,,5549352331.5,332383431.86,,167303834.11,9416437422.92,664743274.24,2112108895.07,2847746394.64,2887842536.16
20191231,20200313,20200313,1.99,6939993811.61,5115735247.06,,,1857686677.08,1622973893.05,1813409027.16,2048446361.67,1847193302.93,338473225.0,,4911642585.91,335834662.34,,167303834.11,8664643251.42,553542592.68,1839906957.5,2560213202.98,2284815189.48
20190930,20191026,20191026,1.602,5385992915.7,3939560557.57,,,1485644130.31,1305562344.39,1442088535.5,,1968969460.83,299014768.4,,4764777247.02,315684663.14,,167303834.11,8459002256.3,493894823.97,1934884816.54,2657371469.11,2038405345.55
20190630,20190824,20190824,1.18,3906929303.7,2843540539.38,,,1087566537.08,963646421.76,1077567570.22,1192036257.93,2261567601.55,288850731.38,,4447856286.14,309362208.79,,167303834.11,8028915858.41,395210034.76,1866094866.01,2569213888.05,1446592760.26
20190331,20190420,20190420,0.626,2079421398.6,1525893613.35,,,558995646.53,510176114.21,567610455.66,,2258421827.63,312356563.21,,5134427747.46,315313626.48,,167303834.11,8592877495.67,,1944335061.32,2621533065.66,2094213924.95
20181231,20190420,20190420,2.08,7208205788.59,5346289131.57,,,1901430452.02,1687863260.53,1876435997.48,2054202722.01,1965351882.3,318162820.89,,4357833760.95,321279691.13,,167303834.11,7797322407.83,505239972.88,1667807936.84,2339501155.34,1586901285.06
20180930,20181020,20181020,1.613,5543988284.65,4113188201.75,,,1455625767.88,1308768012.75,1459059304.73,,2078026577.6,236539188.02,,4289740336.31,291975919.79,,167303834.11,7560491000.66,,1844561423.81,2481770244.51,1422955474.69
20180630,20180728,20180728,1.041,3803724677.4,2833998352.78,,,986543319.21,842516978.97,978798642.36,1064212014.13,2006314640.04,204442223.31,,3859011057.15,213969708.55,,167303834.11,7017922785.75,392446859.0,1787578538.47,2422667000.2,1058896195.82
20180331,20180421,20180421,0.577,2127605139.83,1610531180.81,,,527978768.96,466833704.94,543140795.37,,2075699195.05,182893091.62,,4395201574.66,218132465.5,,167303834.11,7413707663.87,359423385.01,1762628754.66,2545063286.5,1403465214.6
20171231,20180421,20180421,1.51,5642009138.99,4289943104.74,,,1368984384.76,1223948290.0,1349323019.15,1503376250.02,1686657162.56,242420907.23,,3713519750.86,222594669.79,,167303834.11,6662544812.64,462973132.94,1491580490.49,2260734140.21,951610310.84
20170930,20171017,20171017,1.121,4213619124.43,3232845828.11,,,985879698.91,907801335.77,992991679.9,,1712448517.75,226046684.46,,2871150938.04,213026638.46,12832423.57,167303834.11,5594710856.1,391480703.76,1551132326.04,1670426909.98,652753993.72
20170630,20170728,20170728,0.719,2810169844.65,2176872791.65,,,638426959.6,582295968.89,626540951.99,702096156.13,1645512744.75,226844719.86,,2794485921.41,217092338.75,11886792.5,167303834.11,5199012555.65,398543749.76,1520547454.17,1600233976.41,649416022.89
20170331,20170429,20170429,0.359,1404813083.3,1106115794.77,,,300473676.33,291195912.74,,,1490964386.96,202271989.17,,3050396999.23,220763837.27,12600000.0,167303834.11,5333044646.47,362306938.94,1368778174.46,1434340604.11,1048090805.52
20161231,20170325,20170325,1.17,4677891561.32,3629975895.24,,,1056421725.36,934364788.29,1039046501.73,1157075260.65,1332002387.13,204401819.04,,2761031861.06,225643376.12,,167303834.11,4987611648.59,426494718.58,1234374737.7,1300103518.97,870567905.11
20160930,20161022,20161022,0.852,3506475980.26,2756453943.43,,,756675102.23,675769459.38,,,1357969425.23,146357328.37,,2493523861.88,227774521.77,,167303834.11,4583026126.01,311167282.47,1098220136.94,1154113325.3,677135188.51
20160630,20160809,20160809,0.56,2353807652.37,1867150542.81,,,489961739.7,440051289.47,483153072.69,537143032.17,1315077627.84,133562579.34,,2290199693.81,226231646.68,,167303834.11,4273897562.24,239693261.94,1024531500.79,1080702931.44,494629024.01
20160331,20160425,20160425,0.268,1156619952.0,932721463.1,,,223898488.9,208742032.18,228809125.52,,1218195398.62,133861866.26,,2015707448.44,205167761.55,,167303834.11,3937107096.9,179011105.61,984194833.17,1015534837.89,469996979.06
20151231,20160319,20160319,0.88,3767836374.31,3024488227.43,,,755623790.71,683119201.67,738782646.55,850930595.54,1099194584.8,170649368.32,,1717771713.28,209779883.47,,167303834.11,3585422094.86,188595201.35,840263936.79,872591868.03,270461318.52
20150930,20151027,20151027,0.639,2816458326.69,2285483272.12,,,541328068.26,497313120.43,540551582.02,,1122652192.48,154317117.69,,1718310807.38,175666394.79,,192877124.91,3506994366.83,214329217.01,965273522.16,990930203.01,227893348.66
20150630,20150817,20150817,0.424,1872717304.61,1522770677.56,,,358280188.69,329521343.24,347583603.21,400779176.74,1115792906.8,140289508.82,,1695534202.45,177283842.73,,192877124.91,3442743860.06,215277386.39,1067991755.05,1094471473.43,204804592.96
20150331,20150428,20150428,0.204,904464742.13,747854665.22,,,160138844.03,158500990.32,161819597.9,,988857623.0,123244553.11,,1923923787.63,180388871.4,,192877124.91,3590549454.0,189084022.42,1386014393.25,1413297420.29,530950463.79
20141231,20150216,20150216,0.67,2986412154.82,2432251620.3,,,564476589.31,519392597.91,551055036.33,636885561.74,899714092.35,123672465.32,,1978173523.11,141341564.27,,,3357715989.98,183686459.72,1035591499.53,1063721441.23,644232206.73
20140930,20141028,20141028,0.487,2217743591.04,1822481670.57,,,402007810.88,378713302.09,403128966.73,,899562153.74,89729830.47,,1672748618.66,142770273.53,,,2911467108.32,169745501.45,731544028.77,758151855.39,312846565.93
20140630,20140812,20140812,0.329,1467449880.9,1203299237.13,,,266211602.67,255126071.13,264815191.79,306473707.93,902790772.02,80112414.65,,1599040433.12,141063726.41,,,2774003254.11,168761456.29,717024123.53,744275232.14,198256506.73
20140331,20140428,20140428,0.163,712956270.85,588815388.64,,,124201841.11,125612957.33,125690414.57,,791215145.74,83414400.36,,1584536977.96,131212948.14,,,2668547773.13,157234920.92,740437429.36,768332864.96,667693485.27
20131231,20140426,20140426,0.66,2447577611.79,2035056096.76,,,414589963.42,402723954.22,425295345.09,492472557.49,743052252.86,99156119.46,,948029100.28,131265775.49,,,2014454216.71,154694779.48,833509455.88,862041504.87,65051877.91
20130930,20131030,20131030,0.003,140430031.58,175051698.62,,,-34621667.04,447677.73,-24317559.39,,128392699.56,181184872.02,,460284939.69,19592529.59,,,967616621.05,35711391.04,354668042.3,476369292.3,95074222.17
20130630,20130828,20130828,-0.129,103914054.14,122531408.17,,,-18617354.03,-17837108.67,-11140747.3,1451841.86,141213262.72,174471961.82,,448447259.8,24756934.86,,,1013102492.75,45869200.9,418122450.4,540139950.4,63197008.55
20130331,20130425,20130425,0.001,66188049.54,65937955.26,,,250094.28,186553.43,3449477.19,,166787224.58,168483976.51,,427590128.47,24957473.46,,,1003060951.3,62555394.15,389424746.85,512074746.85,33975765.89
20121231,20130328,20130328,-0.2507,160020671.73,196986626.06,,,-36961876.89,-34643025.65,-24599800.75,-1055876.8,141944221.62,186861700.08,,424631864.48,25158012.06,,,992871481.85,57248790.67,379421830.83,502071830.83,38999073.27
20120930,20121031,20121031,0.033,180004069.75,177132503.7,,,2871566.05,4595427.14,12537713.79,,200535552.55,164874643.63,,456391833.09,25358550.66,,,1014838614.45,47197781.61,363416760.64,484800510.64,49578850.01
20120630,20120825,20120825,0.014,122207215.88,119823849.31,,,2383366.57,1934331.69,8951779.49,20601427.2,192620826.65,159739368.07,,438309444.95,25559089.26,,,996157515.6,44369451.43,344865507.24,468780507.24,50770029.18
20120331,20120425,20120425,0.007,65080378.03,63981357.49,,,1099020.54,906902.98,4609760.68,,197708665.52,132301181.0,,418779149.01,25759627.86,,,979810626.26,45954460.2,328164042.61,452079042.61,51816361.59
20111231,20120328,20120328,0.057,240469821.14,235627371.22,,,4778229.22,7935735.11,16927957.16,39624430.32,190323663.52,127776878.69,,415363168.98,25960166.46,,,961820734.25,41337193.98,326081053.58,434996053.58,62867664.89
20110930,20111025,20111025,0.06,190029946.4,180328054.73,,,9701891.67,8244592.46,19436649.21,,165446791.4,113335367.12,,375520680.98,26160705.06,,,944542269.64,35956340.14,307228731.62,417408731.62,70529238.01
20110630,20110829,20110829,0.024,121107146.21,117143832.87,,,3963313.34,3370723.94,10705522.89,21880585.82,163480802.78,112390634.97,,372210967.47,26361243.66,,,918264033.51,35947023.11,315824364.01,396004364.01,63278539.54
20110331,20110430,20110430,0.006,49935605.5,48967638.87,,,967966.63,803373.51,3954909.22,,157169064.51,111722140.37,,351438834.64,26577282.26,,,876154423.84,33136329.64,319900100.77,355080100.77,57706521.32
20101231,20110326,20110326,0.0612,237141110.05,229691835.71,,,7382609.63,8483600.15,20483453.09,41034291.76,153597672.58,102333035.09,,344388095.93,26762320.86,,,863159550.56,34883671.37,328888601.0,342888601.0,64131435.93
20100930,20101025,20101025,0.055,163073340.58,155745463.57,,,7327877.01,7540379.84,17324144.43,,181545579.33,91141899.87,,356811888.2,27032609.46,,,891659096.55,32024259.28,372331367.3,372331367.3,59760564.31
20100630,20100820,20100820,0.028,106892731.82,102396870.21,,,4495861.61,3813483.69,11384784.71,20441793.43,169740247.27,96006371.2,,344407382.0,27209898.06,,,859963016.35,36405026.62,344362183.25,344362183.25,53603571.2
20100331,20100429,20100429,0.005,43247241.2,42549056.36,,,698184.84,585242.85,3317900.97,,174744920.46,96131867.71,,371073484.9,27387186.66,,,868902152.66,33306596.67,325466480.4,355466480.4,67975091.95
20091231,20100327,20100327,0.0725,222018131.84,215896140.52,,,6426817.45,7729932.85,17696683.24,35674126.62,154817136.23,92241819.12,,387943916.37,27564475.26,,,836218761.27,32735483.04,293368331.86,323368331.86,83540549.44
20090930,20091028,20091028,0.055,148837999.7,141857966.85,,,6980032.85,5864629.05,15872589.75,,172291232.0,92494343.6,,380039166.53,26811763.86,,,843073259.31,31844082.08,282088133.7,332088133.7,60948894.9
20090630,20090822,20090822,0.03,93750869.36,89749662.93,,,4001206.43,3371969.58,10019348.62,19277737.27,156471677.91,86362067.52,,381807975.26,26989052.46,,,841188319.89,26449019.89,282695853.75,332695853.75,71039204.07
20090331,20090428,20090428,0.004,39579251.72,38967025.85,,,612225.87,473288.91,3446690.97,,149207436.33,93407589.54,,336823267.49,27166341.06,,,816816873.51,26049130.68,260160008.04,310160008.04,47765571.65
20081231,20090325,20090325,0.0788,212985977.23,204754206.38,,,8746772.85,8419571.88,18583531.95,36235410.39,151324865.14,88939622.99,,370889694.16,27343629.66,,,829613494.73,34336684.4,273429918.17,323429918.17,83442001.11
20080930,20081028,20081028,0.054,146291911.7,140993457.8,,,5298453.9,5788832.07,12958541.36,,159624712.17,84216001.38,,348860222.78,27520918.26,,,820000945.61,10617580.76,266448108.86,316448108.86,64483872.78
20080630,20080822,20080822,0.046,95314916.44,91214414.87,,,4100501.57,4887367.83,9106544.06,17932087.72,167954279.26,71036296.52,,348012968.67,27698206.86,,,822017631.33,16386863.5,269366258.82,319366258.82,64144432.89
20080331,20080424,20080424,0.004,38307958.94,37914024.47,,,393934.47,385249.43,2611162.46,,158508857.94,67321244.0,,336407292.9,27875495.46,,,814318239.35,24935085.52,265105905.24,315105905.24,62244077.88
20071231,20080328,20080328,0.1023,218550423.7,210429649.6,,,10471939.78,10899659.47,16991538.57,33977737.57,154575841.59,62466145.04,,334828620.28,28052784.06,,,802321667.75,30872370.05,253494583.07,303494583.07,81695294.48
20070930,20071026,20071026,0.076,148808348.58,137900937.49,,,11784694.98,8060728.2,15344858.95,,162473044.21,75473518.62,,334084095.92,28230072.66,,,808076840.2,19999282.89,262088686.79,312088686.79,54093248.9
20070630,20070822,20070822,0.06,97531011.84,89180301.98,,,9201730.61,6380459.08,11489451.36,19978525.93,159232909.86,81353334.12,,316543206.36,28407361.26,,,813009648.56,23386842.2,268701764.27,318701764.27,51072314.84
20070331,20070428,20070428,0.005,36315740.07,35667613.06,,,775647.76,513654.0,1752976.73,,133411379.09,86053437.3,,302767306.92,28584649.86,,,803043773.74,32464531.53,263539614.53,313539614.53,53706908.86
20061231,20080328,20070322,0.0916,211650146.39,198006852.39,,,13764701.45,9737960.01,22707801.19,37235592.12,125659124.17,79438699.14,,292156718.05,28761938.46,,,789684513.55,24562764.83,250694008.34,300694008.34,60152325.66
20060930,20071026,20061025,0.073,143401568.21,131866613.95,,,11581859.56,7735647.25,,,93060600.21,86192711.78,30000.0,286380321.84,65776521.5,,,773241159.41,32319453.76,237377483.32,287377483.32,85029866.08
