end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200411,20200411,0.14,866043391.46,697301380.2,,,181809339.32,149219890.01,182757460.24,,628198432.89,488046562.27,,3162694149.42,1119497198.58,624992711.24,369857822.28,8025965418.75,175130398.08,928920765.98,1342975484.84,1190642404.48
20191231,20200411,20200411,0.68,4470465980.59,3653618330.71,,,846081275.73,681840757.3,885989968.1,1132623581.93,658975408.65,503154800.46,,3089663300.49,1137247997.14,597501982.32,369857822.28,7733296206.42,144059470.17,777500072.48,1066923546.03,1111942178.61
20190930,20191029,20191029,0.69,3564176112.94,2757825906.83,,,847102851.91,690515578.38,857058489.41,,867931200.24,529227295.29,,3315857804.13,1018353661.38,696149165.43,380845975.27,7842935408.94,166033095.37,754353246.9,1114794628.35,1041378106.03
20190630,20190827,20190827,0.6,2356019212.13,1652563385.13,,,734400574.87,630216138.6,743706671.44,858026485.93,772808856.91,559843728.84,,3038064846.23,1029031244.29,856962251.14,380845975.27,7677395521.88,115132820.6,686022929.63,1012371356.37,448341517.15
20190331,20190423,20190423,0.31,1188508461.69,819501592.21,,,390959241.74,320016064.16,384559836.77,,677461837.02,532147032.3,,3537758013.99,1040801035.41,809263947.96,380845975.27,8103061746.62,,557711787.69,911898237.07,1014578262.3
20181231,20190312,20190312,1.39,4651876199.04,3005463028.22,,,1719961837.36,1454580867.65,1690900761.32,1872206183.6,800934633.95,570889950.57,,3438919016.4,1062498822.34,770071553.45,380845975.27,7904804408.89,117747452.94,675088664.75,1033599728.4,645111462.03
20180930,20181029,20181029,1.1,3535107785.14,2237413668.72,,,1357447535.69,1147322860.79,1333815583.01,,997399030.41,542055629.8,,3295671083.91,918680000.94,516075639.51,617954199.1,7576711652.04,,813021348.17,1059751350.33,457725904.26
20180630,20180821,20180821,0.75,2267101403.84,1368225152.71,,,937138292.4,788130868.66,918819714.59,1010182411.75,903292671.29,503900657.6,,3026008684.02,931036823.16,451162457.94,87137773.04,6659430982.59,104016528.51,432663106.42,551225537.89,868109780.9
20180331,20180417,20180417,0.4,1126387674.46,657179414.09,,,494941927.92,411458943.15,485926107.39,,750901646.22,494145145.56,,3809592829.09,971263084.82,427690916.94,87137773.04,7169006178.31,119221830.87,478560596.24,602252147.72,953226912.32
20171231,20180327,20180327,1.39,4153776609.23,2505564208.96,,,1714622722.09,1436880452.41,1657759755.61,1795365171.98,835193002.87,477846076.57,,3716437313.71,972920065.55,382530093.1,87137773.04,6864381571.05,91427827.31,573109027.12,705863227.75,828922194.32
20170930,20171024,20171024,1.05,3102071225.79,1838540430.35,,,1274193816.73,1083657731.09,1255380811.74,,797603468.69,504953845.16,,3466824289.79,972816229.63,348091702.34,87137773.04,6515507343.65,154912488.79,594454837.84,709611911.87,609168732.48
20170630,20170825,20170825,0.7,2034677586.17,1193872133.45,,,847202890.77,723408631.79,825510941.15,893839988.22,814860748.95,442271302.44,,3119588542.08,974165303.32,322052590.28,87137773.04,6105667593.68,152767273.16,542219385.94,657946218.31,915324359.05
20170331,20170425,20170425,0.36,972205193.78,533650358.29,,,442243256.44,372676503.42,,,772964819.01,384031160.89,,3916988722.82,977978513.88,293651939.24,87137773.04,6843020874.96,82260984.52,906511199.13,1011012372.2,1266158442.69
20161231,20170321,20170321,1.33,3833490223.7,2201378759.44,,,1630848034.44,1390038763.16,1600625194.38,1722474236.44,794780659.87,323441815.98,,3650698896.21,977491876.81,277525235.12,87137773.04,6534139146.78,76786624.32,968549445.22,1074071679.0,1713773854.33
20160930,20161025,20161025,0.99,2829291422.86,1615344557.94,,,1213857552.36,1036074078.91,,,749510565.9,291866552.7,,3536302824.06,994841341.03,253636195.34,87137773.04,6194394289.34,101424416.94,971438401.57,1072104418.53,1754965004.93
20160630,20160823,20160823,0.66,1891775190.98,1080931769.4,,,810754109.02,692515813.76,796961236.53,843772665.83,861406657.36,243686581.73,,3200149350.34,995513997.68,234058784.21,87137773.04,5790894498.59,99118683.9,928886109.36,1030515127.19,1375052710.15
20160331,20160419,20160419,0.34,915155089.29,498613340.09,,,416650488.93,357610355.9,411078703.7,,860523296.02,260723789.39,,3194747826.52,997226921.09,222616652.58,87137773.04,5752391581.18,188078507.81,605039055.68,699873741.03,1279758589.22
