end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200430,20200430,-0.0229,150525836.79,157625432.76,,,-5121719.43,-4303307.72,1670320.83,,298184039.61,481470530.14,,1014820771.59,33296268.05,,,1465257136.74,237727298.55,771864422.01,859771103.24,158250990.65
20191231,20200428,20200428,-0.1846,712141409.55,772351372.11,,,-40259135.41,-36732009.94,-2324310.29,40802437.17,302581371.87,451397971.44,,990864117.29,24339780.0,,,1440113870.3,273989575.81,745286688.21,834507296.85,182386480.48
20190930,20191030,20191030,-0.1495,482383148.2,528229104.34,,,-35872924.52,-29180455.91,-12684041.11,,381582507.02,416237481.17,,1027619014.74,19933345.35,,,1477762974.7,259491974.82,785570433.95,865218336.94,128561978.09
20190630,20190827,20190827,-0.1049,315122611.92,348191003.71,,,-25780139.75,-20486089.53,-20273228.23,2014712.78,423900603.21,361405361.15,,1036310917.35,20554192.36,,,1490974974.45,288922921.1,808489880.06,869194421.72,144056947.72
20190331,20190429,20190429,-0.0411,172782425.95,186541161.63,,,-10095352.82,-8030587.15,4606580.32,,437182005.64,294972365.76,,984914672.85,20918580.95,,,1444218890.86,,772339803.08,808673987.2,155842155.38
20181231,20190429,20190429,0.053,985509594.92,1002462534.43,,,7584125.81,10345981.01,7589407.26,54576184.4,424462145.72,292705981.46,,992373649.47,21497757.68,,,1457710446.77,292377524.17,776327588.88,814213470.56,179789805.03
20180930,20181022,20181022,-0.0027,710036174.72,731933761.82,,,1548170.7,-532110.01,10184360.28,,425021812.5,330260634.11,,989403825.87,20317994.45,,,1456810213.95,,790716753.98,824670503.52,130989720.34
20180630,20180828,20180828,0.0142,525432398.94,529521392.11,,,3927530.97,2768753.51,7795635.44,31798182.57,411492441.24,329014516.02,,975226598.17,20781987.23,,,1451868378.46,273727824.42,784131049.89,815965046.46,149415280.36
20180331,20180428,20180428,0.0084,254635941.18,255634741.16,,,2299300.79,1643478.66,15230488.99,,450962940.38,367692667.98,,1124714757.26,20970894.58,,,1605368472.36,269681870.15,936393168.39,969151546.24,165154300.55
20171231,20180427,20180427,0.1033,961627693.97,971684257.68,,,15737008.46,20178249.16,29876423.06,78517316.3,443801071.52,409055741.61,,1167264750.14,21166836.44,,,1657356907.11,302467852.75,1001217851.36,1023075395.54,157585527.74
20170930,20171031,20171031,-0.0554,687474518.0,704361348.79,,,-16681371.01,-10811261.52,17924449.9,,419735575.37,405852326.04,,1101857160.84,21262168.76,,,1598163980.43,303597146.46,970889724.24,995280435.49,148923987.38
20170630,20170825,20170825,-0.046,418930162.56,434629154.69,,,-15373141.79,-8976097.09,-2477412.91,21027277.92,395309844.17,418306135.76,,1105984644.81,21757374.47,,,1609604418.44,293517140.03,979869946.88,1005400874.11,145622322.16
20170331,20170425,20170425,0.0142,208855869.24,207553732.08,,,42188.68,2774667.67,,,376454650.3,389486051.05,,1083055697.07,18793681.87,,,1587438211.41,276156991.54,947666125.33,972031660.98,169970260.7
20161231,20170418,20170418,-0.2321,783512353.12,843139024.37,,,-66321793.9,-45318148.61,-51866037.61,-2305570.29,403339886.08,399117143.82,,1119309340.19,19186535.93,,,1637892045.26,276227633.37,996348279.64,1025424006.72,166112654.39
20160930,20161022,20161022,-0.1339,581603430.13,620255962.69,,,-42274522.29,-26142372.84,,,410869058.11,362489194.91,,1087414653.72,20444444.03,,,1627176100.89,281732371.64,953661508.48,992338889.29,168502213.61
20160630,20160810,20160810,-0.0737,406506047.62,427809627.5,,,-24311579.1,-14383973.34,-14820522.36,9648367.26,405929336.23,330058465.29,,1029795541.8,18225936.4,,,1574653222.43,279931546.19,886729553.82,927907959.76,196031618.1
20160331,20160429,20160429,0.0056,229809183.92,228865179.89,,,-402247.22,1091456.85,11761339.29,,390443731.91,339574661.92,,1053839210.95,18439567.34,,,1601312888.75,279001862.73,891382796.89,940652668.81,209800881.34
20151231,20160223,20160223,0.0656,805417326.59,840014633.26,,,429852.88,12804241.74,-24891964.34,23139313.27,364902050.23,368745265.98,,1063059232.87,18762085.68,,,1609386864.06,296654815.85,916023178.02,947921492.83,189616563.76
20150930,20151023,20151023,-0.0281,594556576.55,608246859.43,,,-13072909.95,-5492743.69,2399301.66,,365572498.14,383803489.23,,1022980259.62,17826816.2,,,1593162063.38,281143728.31,899123543.84,949847850.41,166026083.82
20150630,20150828,20150828,0.0329,397826884.94,390333618.1,,,4002307.03,6426811.72,14493548.03,38604027.59,390149936.73,358916232.44,,983132333.18,18221995.34,,,1538974358.79,273801255.5,813343185.83,883581626.66,129278401.48
20150331,20150427,20150427,0.0194,207713221.1,200409649.4,,,3419821.48,3786925.38,10201795.35,,421722664.24,352002217.21,,1025947035.41,18652816.81,,,1592198905.98,297537717.66,857517383.26,937504485.79,142819363.23
20141231,20150421,20150421,0.07,954655924.89,930920461.13,,,10225804.75,13235739.63,40956010.68,82366474.08,362631634.11,383147380.88,,927539402.26,19064968.32,,,1512343196.92,263691015.78,798812764.25,861429466.33,70195075.24
20140930,20141024,20141024,0.0559,694546010.47,677056065.15,,,7961090.05,10917593.18,32556745.92,,318979996.4,454965591.39,,992074760.76,19531366.45,,,1570228293.49,270263688.23,872451485.88,921617460.14,82671623.73
20140630,20140822,20140822,0.0436,456244600.43,440123024.19,,,7562090.35,8504025.44,24301769.59,45230410.27,322527367.77,484805590.24,,1055954704.4,19978537.36,,,1624090032.83,290267139.24,928553712.17,977887821.91,114051812.92
20140331,20140425,20140425,0.0172,203934475.69,196434649.51,,,2759985.91,3356120.72,11305172.53,,345550040.42,516077741.44,,1101435454.38,20180272.26,,,1677872683.07,334240111.77,986174317.27,1032908324.02,93826078.85
20131231,20140422,20140422,0.1044,896554397.72,884093649.04,,,13636804.85,20390619.52,24337345.15,61282814.56,324017137.87,458123780.35,,1059611421.6,20667851.28,,,1648522272.54,254970912.17,962568978.2,1006902881.95,130762802.62
20130930,20131029,20131029,0.0752,610237495.89,602749741.53,,,6328364.24,14685034.66,15287704.87,,292985168.1,457594656.36,,1082365262.09,20731853.49,,,1620896012.85,213735210.37,945047886.96,984981825.71,243104600.25
20130630,20130817,20130817,0.0524,397026087.84,390394660.43,,,5174378.18,10221524.78,9999490.56,28339396.77,285341722.92,426157323.19,,936375014.63,20948388.04,,,1391126202.08,235728365.97,747238743.81,759673663.75,159749354.85
20130331,20130425,20130425,0.0253,179413755.42,176374888.37,,,2244505.86,4949169.61,4330811.65,,312784714.31,400304537.85,,902178103.74,21319098.48,,,1341706314.08,245678577.4,693943781.68,709653695.35,130955382.43
20121231,20130416,20130416,0.17,706599038.37,683838910.43,,,23604736.06,32529027.56,25115792.64,60255216.04,254458368.97,356752922.86,,834154404.47,21800442.72,,,1268092163.03,242256748.14,622874932.26,640984839.66,155705237.21
20120930,20121029,20121029,0.1829,533078804.63,501221706.51,,,33489842.28,35716430.0,35527297.74,,286204370.39,309407721.82,,786220859.71,10319562.31,,,1222094658.91,275524608.7,574120424.55,591787325.68,132105711.88
20120630,20120807,20120807,0.1452,371743282.68,345661134.2,,,27368204.12,28355191.58,26373769.57,43730948.56,271569210.3,290871777.07,,735039087.76,10724568.0,,,1178202491.14,278223784.02,536627494.36,555257789.22,115096612.53
20120331,20120424,20120424,0.0475,161915171.69,152478285.43,,,9190375.09,9278663.96,9693193.75,,232363981.13,297696787.15,,763733350.57,11012785.29,,,1189789995.16,291351042.31,554463793.09,576169081.68,182732680.95
20111231,20120420,20120420,0.27,677440111.16,621237331.07,,,52455622.52,52265211.66,59352678.36,84477717.73,191526513.9,276319519.61,,668568051.3,9661844.4,,,1089285977.51,226109026.32,461963445.67,484943727.99,148465706.71
20110930,20111027,20111027,0.23,499959230.15,452556583.79,,,45145285.3,43941180.66,52831205.48,,209116460.77,247968564.79,,661892679.76,9111571.7,,,1057884220.99,231226054.02,437703981.35,462594257.4,168355601.57
20110630,20110810,20110810,0.1359,304432305.83,276037198.19,,,26302230.96,26535281.79,29425149.0,41724767.1,177405629.22,258889720.31,,694158798.2,9800443.85,,,1079383609.31,237264181.98,474761616.15,501076885.93,208191311.31
20110331,20110429,20110429,0.038,122400590.24,114843318.91,,,6812117.3,7415067.44,7985216.72,,207494779.62,285531901.44,,697168318.67,7197450.51,,,1073908832.25,230678751.19,476097208.61,505022472.12,171500355.28
20101231,20110428,20110428,0.2413,542962483.43,500235846.25,,,44795188.48,47108978.68,45715042.89,65420630.58,188454808.45,257597064.35,,678467936.76,7212839.16,,,1052374360.48,217571435.52,462275459.15,490840716.39,184886064.88
20100930,20101022,20101022,0.18,395442270.71,358872026.75,,,35722498.45,35818052.22,40358811.12,,174179485.13,240963967.54,,610659008.05,7504061.39,,,955771496.47,184008938.7,375356232.51,406861483.48,144620914.89
20100630,20100813,20100813,0.1055,225690218.98,206198201.3,,,19640678.69,20598920.43,21026668.61,29670636.7,158876550.85,224937748.04,,616212269.24,5546043.4,,,936910217.12,174665047.43,375334091.22,403219335.92,199142150.33
20100331,20100429,20100429,0.047,86886125.92,80973725.7,,,5453545.31,6113340.14,6544262.24,,145475899.06,190135547.56,,637494820.29,5454254.56,,,944769089.03,137752298.68,386367308.97,412562547.4,271113309.95
20091231,20100331,20100331,0.3412,476517914.73,441848223.49,,,37334667.6,39358005.05,38018193.13,51767715.32,143133246.78,170017138.95,,617818555.4,5457626.37,,,909137882.97,126162774.13,356426420.04,383029652.2,278162013.75
20090930,20091026,20091026,0.31,387163493.84,352209933.42,,,36795285.56,35324148.46,39664385.79,,167153293.34,161228923.72,,484312035.06,4848584.62,,,773576409.04,159062571.17,402427716.97,431500942.86,127795447.65
20090630,20090730,20090730,0.1715,243618804.97,222702449.15,,,20246512.17,19555415.29,22349476.89,28632647.27,152475489.67,196699430.18,,464193409.77,4706759.21,0.0,0.0,750291471.61,162679381.31,366751518.98,423984738.6,80810440.14
20090331,20090427,20090427,0.0651,115332930.4,106421360.12,,,8424383.55,7427030.37,10067511.97,,142339494.44,208317603.96,,484738888.13,4809276.35,,,763365431.51,148577664.2,374174524.07,443387737.42,90415679.8
20081231,20090424,20090424,0.3,493064250.46,463473324.84,,,29980989.75,33608168.68,32667462.93,41162521.09,127494594.74,214702772.98,,487142617.15,4881963.94,,,757506604.99,148533922.32,380352080.19,445055287.27,105349696.95
20080930,20081024,20081024,0.22,360986139.94,332763477.72,,,28418871.87,24183183.91,30126687.71,,143235324.91,211570416.06,,494391021.56,808443.03,,,724302843.87,148533944.45,351084917.63,421276510.93,95859361.87
20080630,20080821,20080821,0.14,233947102.09,216324401.57,,,17317586.13,15117588.88,18134246.43,21942760.62,131003054.19,207463256.99,,499293890.99,892830.14,,,711241623.33,165225185.79,346949298.39,417280885.42,124202331.26
20080331,20080425,20080425,0.06,103875384.88,95691026.09,,,7944703.95,6332625.22,8573534.61,,101233647.43,199875414.68,,500516419.75,945677.93,,,672321722.43,155344674.06,345811958.42,381445948.18,168668250.37
20071231,20080402,20080402,0.36,353852066.0,319005324.56,,,34284556.07,30877336.23,36866126.89,43824856.57,100612124.45,169191679.28,,383202088.28,1031419.01,,,551968670.74,116299577.12,341717029.21,375133421.7,80783474.19
20070930,20080129,20080129,0.24,246457991.47,222648235.99,,,23366360.92,20558010.19,26003132.78,,105145656.85,151568527.75,,367790290.56,1126072.04,,,530648123.84,100983623.44,335905278.11,364132200.84,78501931.01
20070630,20080111,20080111,0.16,160540014.35,144822581.61,,,15274038.18,13814740.23,17088377.37,20469347.62,112405838.0,142726235.25,,354262448.23,1149135.24,,,504549965.09,134604739.03,322579425.09,344777312.05,67614640.52
