end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200428,20200428,0.0257,186992417.24,175431553.38,,,43592100.34,34933572.47,36306981.36,,11526852.43,191426059.7,,1589366573.83,230736798.11,,27526316.05,3401814826.27,23973491.23,1040187876.78,1060616965.22,354250319.35
20191231,20200331,20200331,0.13,1876965973.46,1669657472.27,,,229709449.22,171525921.41,235106059.22,324726388.97,11383207.22,160655385.31,,1202194706.49,232456864.74,,27526316.05,2826156304.21,18918203.05,569132290.47,584194058.67,333212288.9
20190930,20191023,20191023,0.1485,1697626881.78,1484396933.03,,,242313462.21,192424506.76,230384944.82,,12889245.09,148934491.76,,1285845300.04,234531455.94,,27526316.05,2945734458.51,50401418.53,318753181.78,682880625.2,325324442.34
20190630,20190820,20190820,0.0942,920275100.86,795929293.5,,,151650370.75,123714642.58,137880216.51,182564011.97,20233285.06,349400833.56,,1491955590.56,227073344.02,,27526316.05,3183887459.24,34706757.79,625910113.74,990107740.97,397601065.34
20190331,20190423,20190423,0.0286,243164565.25,210918180.99,,,48428490.73,37538449.71,32435303.3,,18917557.27,309935556.84,,1289394334.4,227754040.7,,27526316.05,3009040818.05,,509411761.6,880401838.3,317840399.76
20181231,20190320,20190320,0.03,1364233052.13,1334506664.77,,,47231063.12,45228755.85,73638332.96,160336263.71,26029585.73,64149879.33,,1365650980.86,229903741.04,,27526316.05,3129484932.92,19550340.94,570498323.59,1038384402.88,254065620.69
20180930,20181030,20181030,0.024,1079658348.66,1025822765.08,,,39995084.81,36589878.44,88768520.4,,30866631.12,109246727.71,,1314637912.29,231835172.34,,27526316.05,3243018388.71,,680647561.45,1157158216.54,408357773.06
20180630,20180821,20180821,0.0226,909307171.05,879892207.44,,,27851259.3,32207607.74,53004216.84,96643587.46,50822320.57,98178895.75,,1177621756.8,233906070.49,,27526316.05,3133430409.42,45798542.35,567292133.71,1044553572.65,328079819.22
20180331,20180424,20180424,0.0249,331945443.29,328890943.19,,,18271528.13,31846671.59,18489727.11,,16600915.32,35018180.69,,1291228435.06,235687744.47,,27526316.05,3315156230.76,46159911.22,662135244.77,1193552435.58,407626942.72
20171231,20180327,20180327,-0.19,1048540667.76,1044605604.46,,,-168199727.94,-208702752.35,104627291.17,189030238.43,19338614.9,86171698.15,,1307933882.81,246393645.52,,27526316.05,3349347686.46,51011772.43,721682606.65,1270975025.2,589354145.87
20170930,20171025,20171025,-0.0653,660268170.57,609200757.16,,,-48110539.28,-61904642.08,84826325.52,,32179540.68,112073373.54,,1459089282.35,248207554.07,,27526316.05,3609664215.99,94067568.08,507538017.24,1385478796.0,587875522.71
20170630,20170815,20170815,-0.0717,335171572.27,308578102.37,,,-71548799.82,-72398455.13,48933519.16,91965580.14,37677933.87,124308993.89,,1153011472.59,219765637.52,,27526316.05,3273832597.39,104690770.6,375777961.0,1114615309.95,304126367.63
20170331,20170427,20170427,-0.0115,190903526.52,173557898.28,,,-15339031.71,-4349661.05,,,25873778.22,79978913.26,,1372930980.99,213265806.02,,27526316.05,3530396228.33,56701367.47,606294867.81,1276978421.68,320113372.41
20161231,20170218,20170218,0.02,841846926.08,758513280.41,,,52766624.03,38067792.26,118436007.5,194153965.76,71128499.33,145225188.47,,1533779461.62,215251099.47,,27526316.05,3638560080.07,84356211.2,770975722.12,1424241037.1,648747414.03
20160930,20161028,20161028,0.0304,496771945.14,434653231.68,,,76288249.9,48439260.64,,,35470672.25,108973626.88,,1327172062.6,217143903.87,,27526316.05,3458566835.43,259510640.6,611550458.81,1266879078.85,697413889.59
20160630,20160823,20160823,0.023,229613601.2,183398961.91,,,54860897.85,35525153.98,65803857.23,99883853.68,29366241.79,64934652.05,,937215636.77,197187626.26,,27526316.05,2980991890.77,89727955.51,311854247.98,962806068.63,372734453.14
20160331,20160428,20160428,0.0065,104843880.31,87780423.74,,,17989049.79,9091144.14,22728671.74,,29697057.44,62163823.23,,1050559325.99,198871342.1,,27526316.05,3121429988.49,108495181.56,370362041.25,1104395741.72,429890435.03
20151231,20160413,20160413,0.02,638753811.26,631580612.06,,,52992986.89,29080581.75,40615784.41,104336201.76,25389426.62,46856312.7,,1115477567.29,200555057.94,,27526316.05,3220267523.04,160132521.9,454691456.65,1191262745.72,528049457.19
20150930,20151029,20151029,0.0621,539655104.34,516777498.52,,,66040480.04,76971539.79,59148404.88,,28406675.83,32708737.25,,1116820954.63,196977568.52,,27526316.05,2858561871.69,114410682.42,544612222.7,1041445656.45,456189862.75
20150630,20150820,20150820,0.062,461425639.68,427490304.3,,,62276551.55,76200257.83,48501475.21,80461579.62,23888780.0,41374535.45,,1049243193.94,198133305.85,,27526316.05,2759424081.8,73795556.64,455572970.17,909971540.36,829809471.08
20150331,20150430,20150430,0.021,294990079.95,291348112.77,,,4751678.75,27365775.92,7849795.49,,34975446.91,9755454.44,,1485223181.26,198603952.33,,27526316.05,2888306535.92,170433201.72,587457878.35,1107869913.48,753295049.8
20141231,20150210,20150210,0.24,758284112.18,561585125.34,,,185405146.37,121681229.74,234755724.24,292339245.69,54201346.47,47949824.07,,1816565354.6,188765040.49,,27526316.05,3114545565.63,118902166.86,802733835.96,1300753913.42,932972630.29
20140930,20141028,20141028,0.26,389682759.65,214107239.91,,,181208530.87,124451658.64,206081422.25,,53616160.63,43302926.16,,1911930887.01,189858439.14,,27526316.05,3191806212.83,60806433.33,794725359.84,1392094131.72,1106501663.33
20140630,20140819,20140819,0.19,252140675.7,130433209.89,,,126980495.47,90595497.55,141118933.6,168212304.4,54347038.62,3032103.96,,1275119399.1,191101120.96,,27526316.05,2493250773.25,34540537.79,866438223.92,1441394850.23,449923360.63
20140331,20140429,20140429,0.06,114406105.14,72093904.78,,,43151563.52,28037539.61,50972025.13,,54578846.77,3042809.46,,1524597067.16,187825259.87,,23164234.84,2687377077.12,31353977.12,1165072063.92,1697525858.72,522584685.5
20131231,20140130,20140130,0.36,392702098.28,171331610.72,,,220575839.81,174895481.31,237073421.92,273460881.18,39298430.82,2980467.02,,1670233109.37,188629556.7,,23164234.84,2797208579.27,48701103.17,1334348391.61,1782048789.6,625690164.01
20130930,20131029,20131029,0.28,297892176.88,125521021.05,,,171896377.58,134117045.97,184682109.15,,26521144.15,4313022.89,,1803377457.71,137023418.35,,16991698.31,2598550056.32,31671689.96,1279586844.11,1623487777.39,790057017.7
20130630,20130827,20130827,0.17,182792988.29,83236420.8,,,99255617.07,82574830.11,106400775.6,123963783.47,25330203.05,3095841.2,,1441757967.85,105746073.58,,16991698.31,2182111843.71,25351510.96,915107897.35,1258591780.64,700528052.13
20130331,20130426,20130426,0.07,88210854.98,45404725.72,,,42559570.08,35625176.04,46708118.01,,24468749.88,1987531.38,,1467360368.18,106446579.54,,16991698.31,2149179275.29,22831564.55,1179883032.99,1272608866.29,629993251.82
20121231,20130206,20130206,0.76,371895265.37,172735791.12,,,199113501.56,164448091.07,209211731.44,244200298.24,15218772.34,3275805.43,,1486182439.24,107152956.58,,16991698.31,2132479985.52,27011872.91,1147852721.17,1240444804.48,656207757.64
20120930,20121030,20121030,0.53,276628022.24,134090045.55,,,142537976.69,115270479.51,151375464.47,,20827820.4,937156.83,,1025488704.22,106006364.55,,16991698.31,1686536175.35,40053774.81,937150868.7,1054789202.02,369002677.05
20120630,20120807,20120807,0.31,173722599.75,93271211.95,,,80451387.8,67624358.47,85861230.93,101607409.77,27545603.84,837890.08,,1030825962.87,90922736.0,,,1646415681.51,44280660.68,944630245.89,1062314829.22,338546929.42
20120331,20120424,20120424,0.14,87313763.51,50088918.81,,,37224844.7,30193454.13,40550891.88,,24496229.79,7498961.31,,1118375157.7,91518139.87,,,1724743808.45,41759550.31,1032373860.5,1178073860.5,375785544.72
20111231,20120217,20120217,0.68,387263167.44,226446872.86,,,160816294.58,145759646.79,169748261.25,199107813.24,13824977.88,7676784.15,,988770095.43,92113543.8,,,1576639314.03,42836544.97,898380903.56,1043480903.56,359579300.56
20110930,20111028,20111028,0.51,255918888.1,135843529.83,,,120075358.27,110858673.96,131237020.87,,18185174.37,59237840.9,,1019349254.5,93707303.14,,,1598125857.18,96473212.01,929868419.54,1099868419.54,365327977.05
20110630,20110816,20110816,0.36,158360614.93,79330558.03,,,79030056.9,77156162.26,83308292.36,97113344.76,15788986.96,26728382.36,,779016816.49,94316177.53,,,1333147138.7,66215156.33,713592212.76,868592212.76,338862076.22
20110331,20110427,20110427,0.26,83850379.92,39749468.07,,,44100911.85,48279308.19,45728068.8,,13906723.11,11373851.04,,778934026.61,94925051.92,,,1256347236.85,18438759.7,668669164.98,820669164.98,365811340.74
20101231,20110216,20110216,0.43,804153559.42,697402135.59,,,106751438.09,76997741.0,111287665.92,134209783.34,50424847.14,682056.17,,557755936.44,95533926.31,,,1030004296.03,122452889.41,489220230.05,641220230.05,240468384.17
20100930,20101028,20101028,0.35,557328815.4,471548097.77,,,85780717.63,62349779.12,88764933.78,,52888110.19,60886877.12,,529464292.78,96173439.7,,,979692023.64,152324470.42,473555919.54,605555919.54,181012339.91
20100630,20100825,20100825,0.19,302076782.99,255880079.01,,,46196703.98,33796446.13,46993923.98,55472388.88,25206776.55,95515767.63,,478583793.97,96783445.88,,,896992772.99,348990557.75,439410001.88,551410001.88,150499891.22
20100331,20100426,20100426,0.11,132409935.01,106904216.12,,,25505718.89,18745438.7,25692959.79,,7391795.64,29448514.61,,158483063.41,97371972.14,,,541266636.99,88158407.71,138734873.31,210734873.31,118930243.76
20091231,20100330,20100330,0.3,249208952.18,176036776.22,,,73172175.96,54836843.81,75039635.97,93670526.64,5262179.81,27075376.37,,110901112.61,97960498.4,,,483069301.65,48794592.54,91282976.67,171282976.67,75701240.96
20090930,20091029,20091029,0.23,166998781.25,112702427.44,,,54296353.81,41848042.61,56423632.59,,7347910.89,25908726.9,,100214577.72,98547019.25,,,467114957.86,71111815.68,105317434.08,168317434.08,65609965.3
20090630,20090826,20090826,0.15,87759216.53,54189257.28,,,33569959.25,26591167.83,35305747.26,44333196.92,7311548.72,7099302.07,,71394228.66,99135545.51,,,413546020.02,16664145.19,67005371.02,130005371.02,55931921.92
20090331,20090422,20090422,0.05,29718885.12,17189832.48,,,12529052.64,8894986.63,14192494.41,,8911754.34,11194296.01,,86490498.02,99724071.77,,,428537394.45,21947480.76,99692926.65,162692926.65,64155216.55
20081231,20090325,20090325,0.2,114181506.12,62618553.93,,,51562952.19,35204806.48,56549305.39,73889138.05,4960911.65,1453376.27,,41639164.8,75302358.33,,,346064084.78,13719471.64,89114603.61,89114603.61,33694596.88
20080930,20081027,20081027,0.19,88431141.29,43674677.17,,,44756464.12,29879406.24,48713281.91,,10135711.16,3064071.2,,49812180.79,75769938.42,,,343218158.9,8151651.84,42934077.97,85434077.97,35499184.63
20080630,20080828,20080828,0.16,58068339.17,29971285.86,,,28097053.31,24055777.04,30714195.48,39396615.82,11430223.04,3006587.11,,48764794.87,76239529.32,,,349017716.8,6419754.59,54557265.07,97057265.07,14265919.66
20080331,20080423,20080423,0.08,26006242.96,13214826.45,,,12791416.51,12581292.54,14067322.53,,8538655.65,2982453.38,,47908866.56,76700486.2,,,348384110.35,6746522.83,59898143.12,107898143.12,14265593.65
20071231,20080326,20080326,0.11,103278399.77,72326549.36,,,30951850.41,17078044.19,37427210.27,54955555.28,5542996.83,3004170.57,,47874100.22,77180722.04,,,350420562.23,7576830.68,69595887.54,122515887.54,7365670.37
20070930,20071026,20071026,0.11,77269644.0,51410152.66,,,25859491.34,16357689.48,32088822.27,,8176333.84,23984960.6,,50142573.91,65279008.71,,,361070765.81,2975053.37,45185148.5,138405148.5,
20070630,20070830,20070830,0.065,49349285.23,33919021.58,,,15430263.65,10011653.76,18427822.04,26812963.1,9043319.53,23950895.25,,49515362.91,65452761.45,,,364106113.38,4471478.76,53566531.79,147786531.79,
20070331,20070427,20070427,0.03,22920091.17,15766048.45,,,7154042.72,4544123.85,8592190.73,,7900387.98,23947925.06,,63986735.52,65856858.95,,,381805520.05,4566173.4,50580118.76,170500118.76,
20061231,20080326,20070417,0.08,91989426.82,59271139.86,,,32718286.96,11732677.34,41008127.46,57553011.75,7233830.87,3995330.1,,74272398.74,107238110.92,,,417706961.22,5300964.03,86960330.72,206880330.72,17784914.84
20060930,20071026,20061031,0.07,59773455.12,42939765.06,,,16833690.06,8670316.31,,,3752978.19,62155989.04,425067.05,147847336.02,28676522.82,,,439835366.46,5958184.85,114959177.99,238729177.99,
20060630,20070830,20060831,0.057,38312940.86,29750393.48,,,8562547.38,6730163.69,9392988.61,17628303.88,8937793.66,62162006.46,40892.5,101986334.55,28850913.85,,,394554930.28,6253069.48,92232608.58,196002608.58,
