end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200425,20200425,0.205,10653155602.3,9996635086.47,,,675927937.29,504813514.5,713131785.6,,386629169.07,3223796602.99,,16900993372.74,1409483504.56,,,30965194450.69,2375157103.23,10806851751.68,11671193742.61,3427671651.24
20191231,20200416,20200416,1.5,45511323230.8,40614015938.12,,,4872407951.22,3685408561.09,4954874133.68,5742170841.68,144560741.11,3500065006.57,,16330680177.51,1438416512.93,,,29769001288.5,2151526716.34,10112611273.24,10973659462.37,4986177032.78
20190930,20191023,20191023,1.15,31819674551.64,28123257467.33,,,3748558142.59,2832178712.66,3703226534.47,,98867155.43,3211747966.81,,14615569788.27,1463308771.03,,,27746095309.36,2604729358.4,9221125697.25,9794419462.65,4385682890.13
20190630,20190828,20190828,0.886,18919889057.51,16120660254.7,,,2837539805.63,2177469760.85,2817825053.73,3187502477.15,256958662.45,3145636455.75,,13675592501.98,1491792844.41,,,26653393727.68,2563509562.67,8774553561.69,9338310192.81,4424694726.99
20190331,20190427,20190427,0.588,8347109923.68,7071896362.63,,,1289548522.12,964140427.33,1285168323.91,,116201745.22,2675473787.57,,15379388939.9,580006746.65,,,28181677147.69,,8264684773.96,8808665875.31,5775858978.28
20181231,20190330,20190330,3.98,36248213119.49,27536679783.69,,,8685496742.54,6517221171.83,8787129767.86,9459350539.23,30102370.51,2501578478.39,,16431589871.78,584250725.89,,,28217868296.57,2248557257.69,9263461269.62,9806106467.14,5775637511.93
20180930,20181026,20181026,3.17,26825533298.22,20034992189.41,,,6879956395.65,5185753191.57,6850640515.53,,26905268.89,2564410106.76,,14946971845.95,585951311.84,,,26494876020.31,,8883351314.71,9366948720.38,4519616626.6
20180630,20180830,20180830,1.978,17595062332.34,13364725790.36,,,4289657100.32,3238291395.64,4289250363.68,4622561468.91,112951737.83,2292642597.09,,12410319805.93,543791110.32,,,23623952187.32,2492872605.03,7922480005.74,8436709414.24,3693133468.04
20180331,20180428,20180428,0.703,6078911989.62,4825203820.75,,,1272025083.71,965726930.22,1269787029.77,,18565371.05,1773007484.21,,9829422553.14,323345665.36,,,17385225231.27,1323741598.26,4846994484.23,5408871895.49,3284691437.79
20171231,20180414,20190330,3.32,31685759744.0,24008602357.12,,,7639567895.67,5743214321.93,7808002906.74,7808002906.74,222253.66,2165047009.67,,10977908068.29,551436713.95,,,22087437861.16,1072520231.5,7327529731.95,8081309502.58,4236316297.49
20170930,20171025,20171025,1.803,15826031497.47,12643187330.82,,,3223661634.05,2476353522.13,3245724430.89,,28068643.91,1688696876.66,,8126304650.71,323498892.87,,,15485581172.85,1082191793.88,5406098884.97,5972882045.74,2606591809.86
20170630,20170825,20170825,0.787,9806435235.97,8409847767.98,,,1421700701.23,1080587197.7,1432795998.48,1640865599.57,21888594.54,1371942559.32,,5796550368.14,325222848.26,,,13083363778.71,1148884508.38,4364917128.78,4974663942.16,2338750657.12
20170331,20170428,20170428,0.297,4781119285.41,4253040935.19,,,539688512.84,407639926.67,551301777.64,,16194663.95,1511915226.37,,6197167452.53,327516117.08,,,13442322160.7,1248368530.63,5120219911.4,5734132439.71,2784759719.45
20161231,20170426,20170426,0.98,14117933316.03,12860553058.05,,,1293117155.69,926534702.35,1402381389.72,1758138919.8,6525127.2,1547343125.29,,5387996423.54,330664385.9,,,12575399349.3,892957223.17,4491982585.54,5277503497.73,2755225362.91
20160930,20161028,20161028,0.656,9704197084.48,9019749978.73,,,712145560.46,523511841.47,,,20362270.88,1358682745.81,,5246551686.39,351027869.95,,,12112800922.61,1007411856.81,4406931925.51,5184507649.49,3313958673.58
20160630,20160826,20160826,0.544,6140522060.76,5650949369.34,,,499656507.86,360335124.02,572952555.64,735237084.1,18008841.86,1204740691.89,,3457157267.27,354299350.48,,,10403533295.11,1246089293.86,5843202901.29,6620029324.42,1332526095.29
20160331,20160428,20160428,0.081,2717887507.58,2640712710.55,,,80045565.25,43187546.56,122834717.29,,12497506.91,1045553301.74,,2603721573.72,9649642.07,,,7355134056.63,1259172404.22,4372229103.72,5662924606.2,907131207.78
20151231,20160331,20160331,-1.74,12541945511.81,13808311121.16,,,-1269510844.52,-928636422.4,-901894836.24,-465777923.06,4870353.15,847023328.17,,2297077686.73,10056190.85,,,7124119667.72,802028071.01,4193545230.04,5475097763.85,825389761.58
20150930,20151029,20151029,-1.212,9612155746.68,10386653471.84,,,-770298294.43,-648189284.57,-499904119.43,,9241733.78,1234097117.02,,3008891771.96,7276446.3,,,7739206345.78,876897850.68,4545852006.06,5800509133.35,1111560023.57
20150630,20150827,20150827,-0.503,6570490358.69,6893933337.29,,,-318684970.03,-269144792.78,-216589817.15,872370.75,5195053.08,1528744489.23,,3181178193.29,7605489.24,,,8001792977.1,1192567321.05,4436526040.82,5683745056.47,1187351645.87
20150331,20150429,20150429,-0.328,3401347440.56,3609368882.49,,,-208981207.88,-175636773.66,-130574837.88,,6641266.48,1202393148.24,,3127907091.27,7934532.18,,,8015137768.5,1080013770.98,4354406916.9,5597622395.95,1427105940.46
20141231,20150429,20150429,0.06,18022318643.31,17993896697.54,,,37834185.91,31952705.44,281840158.88,706989047.03,6371510.6,1255779419.03,,3100613871.13,8263575.12,,,8036859523.18,986285921.5,4203703064.83,5443707376.97,1104831230.28
20140930,20141030,20141030,-0.035,13317493018.36,13349727093.37,,,-22844207.81,-18948436.51,185477956.05,,307152.48,1960944128.61,,3714739069.44,4409342.62,,,8679434203.25,1500977457.24,4904022732.48,6118249131.43,958579604.72
20140630,20140826,20140826,-0.081,9160354759.27,9223103207.61,,,-51130921.21,-43128437.37,62831121.38,274491187.82,34454.4,1474622851.92,,3134501370.49,4645710.13,,,8191943482.05,1508067142.51,4447266156.16,5449205833.23,975230328.84
20140331,20140429,20140429,-0.087,4466629899.52,4521612731.25,,,-51875018.43,-46559788.61,26816527.59,,465.05,1865249342.69,,3487966565.87,4882077.64,,,8541170418.63,1573452970.44,4651755876.16,5795982421.05,611887938.47
20131231,20140425,20140425,0.101,19298525693.51,19271403362.61,,,48298935.89,53898311.57,369669777.6,754357636.64,2021.56,1975775965.86,,3461979868.97,5118445.15,,,8595968326.08,1079138149.17,4627396565.63,5804220539.89,603149080.83
20130930,20131029,20131029,-0.025,13995411616.22,14033662641.56,,,-13075945.73,-13427653.0,212852106.16,,123012.88,2254778557.17,,3856951169.55,5354812.66,,,8982065969.28,1328078573.51,5047937917.63,6257644147.66,575168216.19
20130630,20130828,20130828,-0.058,9276370925.39,9338472166.03,0.0,,-41853346.93,-30994863.94,94259793.64,287416329.37,204250.22,1846042694.78,,3902130356.19,5591180.17,,,8880694987.8,1039117439.2,4932535603.54,6173840377.12,693629733.6
20130331,20130424,20130424,0.047,4826662548.21,4801305099.68,,,29349404.02,25284108.45,128668791.45,,139760.97,1890250694.43,,4240252445.95,5827547.68,,,9139465201.18,965974079.86,5103840831.77,6376331618.11,1343189099.18
20121231,20130423,20130423,-0.403,18281606128.55,18569391060.06,,,-269778329.86,-215436447.15,73379099.8,574272661.43,150458.9,1813353021.4,,3781256937.6,6063915.19,,,8752744777.2,1062113688.12,4711713357.81,6014895302.58,838355989.19
20120930,20121025,20121025,-0.498,13207124391.18,13539041522.25,0.0,,-327058659.94,-266135120.0,-70058484.86,,50186.24,1816824633.89,,4190969003.28,6300282.67,0.0,0.0,9238662874.46,950747429.52,5217225994.77,6551512072.69,1243366573.71
20120630,20120828,20120828,0.029,8955583555.67,8957099160.52,,,3458932.79,15326333.3,139127216.68,367980170.14,327514.2,2467059542.0,,4603786236.7,6536650.18,,0.0,9567622002.62,1019681160.65,5215112560.42,6599009747.55,695593755.13
20120331,20120423,20120423,0.006,4121056131.69,4124724514.04,,,737141.82,3379556.8,52549422.26,,127346.27,2013265601.41,,4695766743.74,6773017.69,,,9265315726.47,480117977.77,5226597073.3,6303303247.9,896207470.84
20111231,20120411,20120411,0.474,19281868933.71,19013959304.54,,,305553857.94,253258594.63,605042150.05,1046525169.37,132.05,2131923585.75,,4664608704.39,7009385.19,,,9021481116.88,853903132.89,4957161994.34,6062848195.11,1465137577.14
20110930,20111028,20111028,0.463,14487579208.73,14234128615.09,,,283837922.87,247679186.47,471458609.55,,16064.4,2712764224.11,,5476464988.43,7245752.69,,,9638764184.17,930088175.55,5548236381.18,6685710670.56,1020403460.14
20110630,20110823,20110823,0.283,9470715819.34,9308092972.49,0.0,,173880233.73,151419761.12,281947713.06,503048597.31,779623.8,2471639818.68,,5196052453.61,7482120.19,,,9192691716.01,711953621.49,5770649985.65,6335897627.75,1149796328.68
20110331,20110426,20110426,0.108,4467041749.23,4402144386.46,,,67825749.65,57803853.43,132984940.32,,2907041.78,2656675939.57,,4213424162.25,7620487.69,,,8176008839.72,988500406.88,4810256823.33,5402136659.15,273169076.92
20101231,20110413,20110413,0.206,15980005884.95,15804701572.86,,,199522217.74,109943441.83,401989632.21,808578152.11,3072838.96,2326815691.0,,3682337552.14,7854405.18,,,7647109004.49,693920173.67,4843040677.35,4931040677.35,552518933.26
20100930,20101028,20101028,0.148,11620406670.14,11528011368.43,,,110929073.1,79197006.92,238930277.57,,1609815.04,2264994852.44,,4107978695.61,8088322.67,,,8146278714.74,654070515.14,5046745102.82,5442048032.74,942649803.23
20100630,20100826,20100826,0.136,7577163043.76,7485879706.84,,,105235218.75,72765204.02,186643278.1,378939583.32,2808517.33,2253376338.93,,4156578637.05,8322240.16,,,8092346912.18,773757751.45,5319456822.85,5413456822.85,574611893.15
20100331,20100428,20100428,0.081,3414527374.4,3357596090.52,,,58855465.98,43051592.11,102307768.45,,1303202.38,2211885062.87,,4454102177.8,8556157.65,,,8388498143.3,768180867.6,5692892665.88,5701892665.88,780458105.65
20091231,20100422,20100422,0.079,13427813849.29,13369326772.98,,,87012686.52,42270512.04,232250286.12,580068841.44,984811.76,2048330126.62,,3660512343.62,8790075.14,,,7436175457.32,575184722.78,4783621572.01,4792621572.01,943555361.9
20090930,20091028,20091028,0.008,10035152393.54,10051734684.12,,,3111250.72,4172242.4,88753001.82,,3972780.93,1971153493.42,,3925061449.98,9025659.29,,,7594234095.3,530776682.05,4776330567.63,4986330567.63,897970183.03
20090630,20090821,20090821,-0.53,6422036398.57,6809642142.71,,,-374019680.32,-283534399.62,-311401175.67,-136973819.75,3764487.94,1335956985.4,,3673934718.51,9258326.77,,,7248197240.29,557711983.57,4514483963.9,4928000354.64,1159051365.41
20090331,20090424,20090424,-0.283,3251857411.76,3463597552.44,,,-203440170.34,-151206970.99,-114744658.23,,3065653.81,1569756816.17,,4146415099.08,190813.31,,,7533608298.81,572756297.63,4651865161.46,5065042984.52,1750264626.03
20081231,20090423,20090423,0.07,17467970976.11,17463680521.61,,,32695754.35,34840816.87,304737607.02,640214695.89,107854.34,1591514167.07,,3811547461.71,196017.31,,,7078486774.56,372091399.8,4295982887.0,4458714489.29,1508867202.87
20080930,20081027,20081027,1.053,14594936697.92,13880851973.55,,,744095243.27,562794175.0,962181843.63,,8815293.76,2686383201.58,,5221549517.43,202956.0,,,8213184737.97,852533736.71,4821708387.16,5065459094.57,1317146188.47
20080630,20080822,20080822,0.993,9990116018.45,9312180778.5,,,702740128.64,531036962.1,840729734.9,984371574.64,8759865.82,2011261773.39,,4571648690.13,208160.0,,,7430266684.46,648457974.03,4070974074.74,4314298253.96,995343928.41
20080331,20080424,20080424,0.36,4544434246.68,4302665499.21,,,254663647.27,193957155.13,322458453.34,,6125158.85,1596091165.02,,4346480112.51,,,,7158312368.88,389823584.33,3999899053.44,4272483745.35,1299035940.47
20071231,20080325,20080325,0.94,11349781460.64,10633714766.94,,,742009452.44,499380330.02,926573872.31,1234198063.62,2037795.16,1894289468.96,,3622727311.43,,,,6442610765.93,452418752.91,3178732203.02,3750739297.53,865307013.64
20070930,20071026,20071026,0.58,7647521919.97,7199554864.71,,,458105268.69,308458199.18,570871357.56,,2196590.35,1241291286.61,,3233335293.26,,,,6159027373.57,484010827.11,2873638634.19,3558731926.67,764821912.79
20070630,20070823,20070823,0.402,4706143903.97,4395504698.2,,,315212843.32,211134073.37,382869242.55,382869242.55,8803134.31,1194357556.99,,3255057471.27,,,,5819208420.89,381400163.97,2691156140.32,3316237099.8,884312106.42
20070331,20070425,20070425,0.2,2189117579.3,2038106370.34,,,152349877.77,101627504.52,183545583.69,,3377158.68,930033890.98,,3187823654.22,,,,5616629385.51,351943065.31,2575517647.31,3009284633.27,1047274391.95
20061231,20080325,20070326,0.83,8803451259.12,8284458619.01,,,530485687.75,371224433.06,651266231.83,918480648.38,2752491.9,1022841848.35,,2538025027.16,,,,4677734406.74,272528971.27,2372504835.61,2745918689.02,627108728.31
20060930,20071026,20070125,0.663,6547742499.68,6137637439.03,,,417052802.19,300903027.65,,,23832487.13,876636864.13,-1024099.69,2808179427.73,,,,4838492038.58,200253709.57,2712649272.97,2987216272.97,597754331.88
20060630,20070823,20061229,0.417,4332277544.59,4080815247.78,,,255020816.63,189656395.79,316403265.27,316403265.27,18713798.11,703036209.62,28468273.01,2572901225.87,,,,4637508693.4,369207422.84,2590392199.43,2890399573.63,702684156.84
20060331,20070425,20070425,0.1,2017440356.59,1974017383.81,,,45626000.69,51151960.58,,,,,,,,,,,,,,489618840.25
20051231,20061229,20061229,,8543369865.95,8393726573.79,,,175873829.5,147914681.26,283484465.17,529011808.99,2157025.01,867569972.77,5795564.81,1985582480.38,,,,4067838495.44,323498203.25,1986508233.83,2466837100.78,
20050930,20070125,20070125,,6518644356.98,6381052902.11,,,144776746.55,128990026.77,,,,,,,,,,,,,,
20041231,20061229,20061229,,7551578124.74,6960409611.2,,,635482188.07,444473030.66,679641863.11,863389984.26,49380042.0,862864893.43,13646469.19,1898369460.08,,,,4020582198.05,342867307.72,2064656801.32,2515331484.65,
20031231,20061229,20061229,,5070903952.99,4063447202.18,,,1039264361.14,693432375.58,1051177772.41,1203775035.24,32510293.65,476251114.98,405433.32,1353719427.15,,,,2799339409.9,82649763.04,1003968206.92,1304328052.75,
