end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200430,20200430,0.15,775071680.31,615189743.4,,,160403900.98,158213676.85,239186755.19,,601216320.49,8308674674.16,,11853001664.35,197603813.48,,,14930302028.88,809061392.85,3275874870.75,7935501581.11,1801323027.38
20191231,20200418,20200418,0.31,1824873688.51,1557715177.02,,,393193197.9,338156840.31,597268930.66,674743392.11,353854808.61,8094743293.08,,11376353853.13,199703776.76,,,14209262696.69,826761066.86,3808343161.8,7372675925.77,2091297273.57
20190930,20191031,20191031,0.12,956304320.47,1061339686.71,,,-48151301.02,131988861.43,107364306.73,,284776706.76,7775130912.08,,10385939276.01,201317491.26,,,12971224820.34,650473185.14,3116786945.53,6524261816.5,1306481131.41
20190630,20190830,20190830,0.15,510979682.2,546180484.16,,,-19044334.39,165664063.95,57489596.13,94790696.35,73618002.79,6956868497.71,,10150186192.18,203433988.47,,,12716536984.49,575093476.31,3011105647.33,6240101215.63,1538604967.33
20190331,20190430,20190430,0.08,325595038.65,326816770.55,,,13300010.52,89216018.29,45267830.72,,72414464.35,6481236602.05,,9600321623.4,29168715.62,,,12151560563.31,,1591425462.9,5218981822.9,2097232046.19
20181231,20190427,20190427,0.37,2234443751.7,1681630982.56,,,595857705.87,396644332.79,661992071.93,715866028.6,42868667.65,6392579658.92,,11119595936.89,29521398.05,,,13982210763.65,439055752.94,3594364740.92,7103707223.88,3843040425.51
20180930,20181031,20181031,0.27,1364763139.44,1041911657.91,,,346710097.11,290800804.38,396346149.63,,42772095.35,6551201776.77,,10796067207.55,29913592.16,,,13480126922.88,,2678931800.97,6708090499.02,3398144575.09
20180630,20180831,20180831,0.31,1165449471.68,784506990.01,,,395586160.66,345291802.67,400916415.24,424783746.06,37817667.51,6237746861.19,,10865440137.13,30284846.09,,,13464468150.66,514095898.83,2681790545.94,6615342178.51,4174963300.13
20180331,20180427,20180427,0.13,409790250.07,294554281.55,,,116104049.24,104276381.08,100007350.53,,43148409.78,2746768713.65,,9402017270.88,30202396.32,,,11933913042.28,619596383.7,3103523304.09,5226446956.98,6215800753.18
20171231,20180330,20180330,0.64,2133974599.53,1526400696.8,,,677394236.55,510489699.93,638089184.25,671482777.03,50403203.28,3442232055.3,,9829824110.27,30495231.45,,,11320091264.36,651777411.68,2973492943.57,4821137347.64,5939656880.85
20170930,20171031,20171031,0.25,728390203.34,510579641.58,,,250448356.41,202743978.22,208319526.77,,55213715.18,3342157412.99,,8511870154.01,29752616.98,,,9514442985.24,544044883.51,1583378317.87,3368084790.23,4547534114.35
20170630,20170830,20170830,0.09,296446253.59,218232813.67,,,101380973.78,70843336.15,76791258.0,93294226.68,63065142.26,2624202068.3,,7062449609.39,30017252.32,,,8044926606.87,271652690.54,1090834572.82,2029312253.93,3588607169.58
20170331,20170429,20170429,0.02,124354327.56,104514121.59,,,19838423.74,19244575.3,,,72202373.68,2336535689.51,,7045019886.5,30281887.66,,,8007626164.7,284780999.65,1151513447.44,1930199570.14,3765830692.68
20161231,20170331,20170331,0.64,1515539038.14,984349222.24,,,559475811.82,420844840.4,489993425.48,521255475.9,54187776.92,2275674908.89,,7894981286.54,30582865.03,,,9014558399.78,360045838.58,2273446968.43,2956376380.52,4735339123.12
20160930,20161031,20161031,0.21,506984123.64,357804123.0,,,167950773.32,126717181.07,,,38911927.63,1900090789.68,,7011128146.34,30811158.34,,,8078310715.1,115185742.81,1747750294.62,2341562778.79,4600798109.05
