end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200430,20200430,-0.17,2873497364.41,3622711878.08,,,-605241612.59,-570190923.38,-346592299.26,,5534489745.33,9381883637.53,,29732391336.64,1359776308.21,1234079988.52,246882355.46,60281769962.24,6503069349.04,25201248297.17,40395358067.25,7345126073.4
20191231,20200429,20200429,0.1004,23040436214.75,24978423333.56,,,810812985.6,538032478.95,-202731598.61,437435175.4,6836901178.64,9056743089.25,,31905498120.21,1429776546.77,1069110181.33,242889869.63,61947887386.24,7556810418.52,26821053344.05,41347631068.03,9849640277.43
20190930,20191031,20191031,0.2373,14361102820.52,15772356438.81,0.0,,989271163.56,743447722.62,-156485824.34,,8089178520.86,10875775956.51,,33234566464.23,1222508351.11,1190200482.66,223786535.48,62749525659.84,7444400593.26,26802935962.87,42170273435.6,5590639305.13
20190630,20190830,20190830,0.1117,8614932312.66,9603441200.6,,,432379405.89,373847821.01,-143935265.77,171443130.4,7680826230.31,10164089938.72,,31410637056.74,1259793832.95,1131490055.49,218421563.0,60922311743.77,6754411619.81,27496664762.08,40659443825.73,4664731862.08
20190331,20190430,20190430,0.1821,3411076315.49,4030265214.56,,,656142960.79,489703043.84,-239629357.97,,7381143969.05,9995115731.78,,32226624605.77,1296776556.01,991775667.9,208594316.05,61588009554.83,,27033026086.25,40937483419.21,5721476579.1
20181231,20190426,20190426,-1.309,24832976037.59,29315062582.14,,,-3460024242.28,-3495942911.2,-508302941.79,153185480.58,8146589520.29,9120677851.27,,32413252287.14,1261860472.36,954492691.68,151333226.31,63609640361.55,7219272583.01,29664284919.23,43716157923.26,9170951212.85
20180930,20181030,20181030,-0.1931,16559542066.67,17455634328.02,,,-381484865.77,-393756199.22,629357657.96,,8653806151.0,11200962391.17,,33206770288.68,1348437735.82,1028745059.67,1213015429.64,66040071472.88,,28927729555.11,42364266180.74,7249275060.16
20180630,20180830,20180830,-0.113,10510949897.24,11198896553.81,,,-225051304.27,-221465330.63,49289688.95,351162444.61,7669406079.96,10314348514.98,,32071135670.81,1354797177.07,947389413.69,1175022087.55,64992185203.74,6435046761.83,27286313897.36,41040839054.45,8230616735.87
20180331,20180427,20180427,-0.0756,4504697223.67,4912302941.27,,,-274699767.63,-258970434.93,-187750712.28,,7099896787.11,10034286421.8,,30173749744.85,1324957907.47,894550458.18,1174611845.58,62993133764.55,6510316992.63,29935521704.27,38373442996.77,7426381005.02
20171231,20180421,20180421,0.035,25989387338.8,26514393498.09,,,665556914.01,529592776.32,885826634.75,1461669370.08,7150244020.49,9312519266.75,,31070535263.74,1370597614.22,792420033.04,1174919183.63,63595045565.7,6988622676.53,30344035861.66,38827806821.74,9518083680.48
20170930,20171031,20171031,-0.0622,16451696434.45,17152617883.61,0.0,,-109935065.62,-23726033.22,152583198.52,,8166185190.58,10416064791.76,,31435465365.26,1217926379.06,888341517.41,1176943917.06,62750412898.59,6897522328.65,30846645939.04,38862099132.95,6870725205.64
20170630,20170829,20170829,-0.0407,10013584405.41,10450047784.44,,,-68428542.38,-8622450.13,-95997201.45,187060395.66,7682128702.41,9862259746.39,,32911119266.94,1264321104.69,840127813.06,1179634154.75,58671238766.19,6111591699.17,29736146101.75,35028753448.28,8552540990.84
20170331,20170429,20170429,-0.09,4045046225.83,4523277516.49,,,-374451470.96,-294742376.52,,,7191308253.76,9574519579.48,,31158173916.95,1286089377.68,831797192.29,1154240366.99,56330172423.59,6010288758.52,27649624327.0,32115938884.83,7583185634.91
20161231,20170418,20170418,1.4516,27174336861.87,27989531271.32,,,5062616826.67,4700784866.28,-179319399.22,674094338.36,7115732144.17,9256404728.06,,33725481599.68,1332467485.71,740111883.31,1060128754.25,57612291152.56,7237904788.49,28509342475.62,33055944319.65,10784430041.7
20160930,20161029,20161029,1.7199,17141873896.47,17927120358.08,,,6214772330.89,5319264648.53,,,7836286027.19,10753206665.16,,28922762769.27,2290996537.81,755742302.16,1051112473.79,58659509020.43,7410888768.76,25612390027.68,32806817822.29,6605957696.42
20160630,20160830,20160830,1.6724,10655488519.09,11547462583.83,,,5959653095.28,5058066237.46,-614597828.99,-166158863.48,8273854628.67,9904809167.04,,28271061053.3,2318957181.28,685997336.94,1051054278.12,57725435068.79,7707596418.16,25292484455.01,31896689078.46,6458529622.01
20160331,20160430,20160430,1.7552,4453614900.86,4908082922.11,,,6256199326.92,5246011016.11,-276733062.44,,6964762680.41,9315574238.21,,31111584805.74,2344507957.82,613916433.43,1050841976.34,57923733040.2,6811311612.94,25889373919.42,32068826728.24,11015741131.48
20151231,20160420,20160420,0.44,28447284180.28,28929419873.17,,,1930501134.79,2162807258.88,521460841.39,1447576455.88,8008046816.82,9168374867.43,,30820383515.24,2845937526.38,908729223.42,2064049695.08,56860835872.59,8167839518.21,27792681381.47,34204999398.84,9687734636.22
20150930,20151031,20151031,0.2029,17937872347.3,18655470720.88,,,953904421.57,1141823687.0,146466593.02,,8527692301.02,10496248818.05,,30176866201.33,2380383152.83,1147518280.04,1942878209.15,55662431646.68,8639596641.15,26602550955.71,33765292780.38,6892831733.73
20150630,20150829,20150829,0.3255,10560952992.37,10993260743.88,,,963841900.99,999251274.62,75704674.44,521852316.94,7410011051.7,9658735732.69,,27398284458.14,2501828098.15,1015347237.82,2021536499.55,52747322383.54,7050836444.96,23765605969.31,30932442035.86,5988383767.01
20150331,20150430,20150430,0.0631,4756667008.57,5102915118.74,,,220057880.31,191475160.56,-53888155.52,,7100838387.93,8532837206.04,,24909349426.92,2542676851.61,863444151.55,2023305975.9,49613493068.71,6471346189.89,21949409042.61,28866111278.65,4558355783.39
20141231,20150428,20150428,0.34,25993724026.86,25869843463.09,,,1129416937.15,1213410692.13,1266661181.62,2089846627.14,6780758988.08,8261994457.95,,25266452759.11,2609765511.74,726268545.91,2028038718.73,49725008905.96,7598707575.29,27321708772.61,34361017326.78,6177305953.83
20140930,20141031,20141031,0.056,16345901627.96,16394887817.74,,,220357226.92,390258786.26,802714732.26,,7220810733.6,8568115263.97,,25523518128.04,2379974533.42,908692499.21,2033181259.75,48039786920.31,7205468940.59,26629869503.75,33701587905.79,5500260161.85
20140630,20140815,20140815,0.0191,9866528871.88,9862488316.81,,,83582042.1,205695401.25,497452205.33,879723837.75,6406015877.43,7404853869.4,,22308775531.93,2197837584.19,772354199.05,1906392067.3,43917260112.65,5954142668.54,24025369794.84,30406584508.96,4695954798.99
