end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200424,20200424,-0.0069,27131672.7,31047921.9,,,-3781320.03,-3774632.99,-2383979.82,,27894873.13,29133574.56,,105323906.92,14043305.79,,,1134836984.75,8779532.23,165145923.59,960268744.98,22953791.39
20191231,20200422,20200422,-0.0165,99665118.96,112958825.93,,,-12673264.09,-11453702.98,-12241122.6,-6022635.99,25504338.19,29459587.84,,98743948.39,14130960.22,,,1115529108.22,5114659.94,141915668.81,937144930.95,18096828.7
20190930,20191026,20191026,-0.0217,71211089.81,84767485.05,,,-13115437.61,-11895630.49,-8573614.18,,27498776.93,25686969.81,,116119972.29,14219827.93,,,1101382739.3,7899535.63,126608443.57,922354649.89,35037975.68
20190630,20190824,20190824,-0.0133,46916545.83,55851137.56,,,-8639254.38,-7441743.26,-5293525.34,-2248672.45,27027516.29,27041964.23,,91248811.08,14308695.64,,,1065219016.15,5201490.89,861883484.76,910557039.51,15840366.22
20190331,20190426,20190426,-0.0016,21553876.05,24583993.63,,,-2879674.32,-1686980.32,-3480832.66,,26243182.78,23877328.37,,92974298.69,14397563.35,,,1054816393.03,,847502195.02,894399653.45,19016998.97
20181231,20190425,20190425,0.0127,111081751.13,110760504.76,,,1297453.47,1302333.18,4287528.84,9871653.45,28470144.91,19977979.29,,128530322.42,14486431.06,,,1046131094.3,4683738.31,835379426.82,884027374.4,63232184.1
20180930,20181024,20181024,-0.024,65919640.19,78283473.55,,,-11907382.74,-11904025.56,-9509869.21,,24565512.19,22953485.98,,124816025.42,14587645.55,,,1019792950.59,,123260410.37,870895589.43,59220771.87
20180630,20180822,20180822,-0.0239,39256102.89,50358393.92,,,-10849062.35,-10870207.26,-9328089.81,-6567370.19,21999491.69,20110940.18,,216435350.56,14676513.26,,,1005301101.68,6162518.71,107349597.91,855369922.22,163542332.99
20180331,20180425,20180425,-0.0144,15684381.55,22160104.66,,,-6358385.43,-6357735.43,-5473202.82,,19339049.93,19209792.05,,219469243.27,14765380.97,,,994134381.42,5646814.17,92667991.94,839690730.13,164703057.76
20171231,20180418,20180418,-0.0616,66457739.1,93524956.37,,,-24535765.05,-24993690.91,-27324058.56,-21910751.67,23870059.07,14518529.18,,297684132.72,14855248.68,,,989374768.75,4951613.86,81080444.89,828573382.03,247930552.15
20170930,20171025,20171025,-0.0489,47252747.22,67069348.69,,,-19354673.61,-19827776.05,-22096611.39,,20657092.12,18774656.37,,571483800.31,14822116.39,,,978989903.87,3155944.07,64671104.32,813022602.29,510849719.04
20170630,20170825,20170825,-0.0381,28001244.31,43228526.01,,,-14902838.77,-15376088.31,-14185538.85,-11484032.82,17143226.32,20215635.76,,679975084.85,14907984.1,,,970009401.15,2914751.58,49312794.13,799590411.83,628901255.11
