end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200428,20200428,0.1,3632246268.32,2779693529.42,,,824919657.41,673970045.49,1112091072.8,,2022026617.83,1830170311.88,,15532933676.25,2498827331.59,889952761.13,77491616.68,29061646754.14,999225876.9,13458905061.66,18839910202.01,5220074754.13
20191231,20200403,20200403,0.38,14767210574.93,12625933089.77,,,2423619506.12,1999473619.89,2987743063.5,3627533353.59,2960480553.67,1518965128.56,,13619653120.7,2530475827.02,313352523.94,77491616.68,26407067499.75,1201896698.03,11561136623.58,16628866709.57,3656668478.72
20190930,20191030,20191030,0.267,10608355605.33,8983738346.9,,,1728207289.98,1406928491.11,2306379010.93,,2755826246.54,1581987835.4,,12959826284.82,2548464885.25,283694331.81,77491616.68,25785537792.35,1069361754.22,10707888946.22,16069671305.78,3383578065.01
20190630,20190822,20190822,0.203,7393696636.66,6110563534.54,,,1315317801.13,1065116298.62,1660541005.09,1944369875.39,2548774773.36,1645231139.96,,13418009270.27,2327843823.86,201943429.13,77491616.68,25892800229.98,1188836158.72,11226592055.36,16451797013.77,3577377355.51
20190331,20190427,20190427,0.151,3914829094.57,2960566795.15,,,980594087.63,821773231.07,1115383900.27,,2664740289.55,1645733778.05,,14166702019.06,2352364840.03,177429206.66,77491616.68,25593238096.41,,10918822626.0,15486738960.55,5236395444.95
20181231,20190329,20190329,0.36,11680243725.51,9968122475.82,,,1786236985.71,1493353495.67,2176830057.41,2730929804.79,2302775383.94,1642264386.83,,8460560306.66,2356823816.07,134564592.49,77491616.68,19622420383.2,1130105662.53,8130776337.29,10384731750.54,1365580333.28
20180930,20181030,20181030,0.324,8579252172.68,7244511032.1,,,1383056680.55,1135822541.26,1673474349.66,,1526957874.62,1794542698.71,,8604966344.18,2248300637.76,143965706.14,77491616.68,19294223715.51,,8361196563.95,10325953465.59,2131629703.36
20180630,20180815,20180815,0.156,4584633427.68,4153682938.62,,,449146468.49,377911468.28,634789975.21,865740842.18,1439007561.35,1411999952.12,,6125729272.86,1829443901.46,18320535.82,1595616.68,14380680803.15,926736961.04,7341313954.08,9104071862.43,994638368.66
20180331,20180425,20180425,0.053,2027425929.67,1884096181.22,,,153679571.34,118425525.78,262237863.97,,1230377493.32,1496785864.54,,5382624358.87,1837117478.65,9959115.98,1595616.68,13296393917.55,869149256.74,6148390508.43,8382719722.02,764911499.05
20171231,20180327,20180327,0.21,7411903533.37,6845053578.89,,,642041680.61,500445731.73,930838665.2,1371210503.89,1159911738.25,1293751998.35,,5528384892.5,1870207593.73,5402110.91,1595616.68,13415077345.2,841624293.13,6498652310.6,8604616932.45,1297808484.43
