end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200428,20200428,-0.09,86519446.08,129132501.71,,,-40664110.15,-40726341.83,-31938290.29,,235433041.87,500290251.7,,1108159078.74,97040727.92,,,1934948234.92,278531727.54,800449587.73,869037490.49,22647200.24
20191231,20200421,20200421,-0.95,706354709.61,1150408222.65,,,-421238764.32,-439560995.39,-348220782.14,-297277223.48,232489264.61,485463299.2,,1191143184.53,90717825.28,,,1956146045.93,262626418.87,777622441.59,849508959.67,50920983.19
20190930,20191030,20191030,-0.1922,517031767.3,627473504.72,,,-98187665.64,-90896626.02,-83553172.53,,333611548.8,688466466.06,,1489025659.19,91695213.18,,,2341703129.3,279751648.36,817879133.5,882943086.43,33405911.49
20190630,20190827,20190827,-0.13,323288276.09,402847691.87,,,-69345107.71,-62677574.23,-60203470.53,-33100646.31,361884434.1,676743978.14,,1529886792.76,92328949.67,,,2395277168.32,264885106.85,823258220.87,908535173.8,48692844.91
20190331,20190430,20190430,-0.08,148620853.63,187596771.5,,,-38552224.87,-39201860.55,-38556793.99,,338488976.17,668976940.81,,1476641563.52,93144765.41,,,2351365329.41,,752445393.34,842559675.75,37972642.77
20181231,20190423,20190423,-0.47,763513327.68,1081171807.35,,,-249885636.53,-240593049.1,-280809335.46,-215388441.73,363418013.1,665750767.98,,1562046431.05,93955049.98,,,2446158637.9,266874894.72,806131004.35,898151123.69,122592843.65
20180930,20181030,20181030,-0.1956,543926841.24,662585181.11,,,-104282123.21,-100055692.94,-94055272.52,,545718656.85,924883066.42,,1916677881.17,103056460.02,,4107611.22,2928223631.64,,1061130845.95,1155920552.49,57405851.89
20180630,20180828,20180828,-0.11,333667706.71,410198342.75,,,-64601030.88,-59536953.24,-57991146.46,-27868629.79,547604685.77,941725618.56,,1933928853.63,104026869.74,,4107611.22,2959561608.4,400079637.18,1069779086.69,1148384293.23,42110362.99
20180331,20180428,20180428,-0.07,126921481.1,160518204.13,,,-31912601.57,-32473184.51,-27717342.94,,531023500.93,998097726.72,,1953154627.92,104971165.99,,4107611.22,2954338847.24,365618447.86,1021763324.94,1107199690.46,62928209.02
20171231,20180403,20180403,0.05,918131312.83,1010805715.8,,,31460353.56,17311785.31,-28496993.59,30265562.03,635013629.69,900555204.62,,1936748176.3,105952542.45,,4107611.22,2952942447.66,327635161.79,984138960.7,1073330106.37,96125072.87
20170930,20171028,20171028,0.0753,676520475.65,739219416.0,,,-57507811.97,32194650.94,-24899469.41,,763063208.92,849999127.62,,1954140517.18,106635270.34,,4107611.22,2982992654.76,349752272.44,997012441.56,1094338895.44,79272187.83
20170630,20170822,20170822,0.11,473592373.62,514595359.23,,,-40416257.23,45999342.15,-21103549.52,10880364.52,804424070.05,786927604.15,,1909625933.4,107306973.8,,4107611.22,2958921528.54,269776707.73,940236624.13,1056463078.01,90707168.33
20170331,20170429,20170429,0.12,181776960.35,210022116.22,,,-28245155.87,49790842.88,,,801373871.81,822370340.98,,2009655173.69,108280901.63,,4107611.22,3027905224.13,256912030.77,989216909.89,1118125272.87,186911678.26
20161231,20170328,20170328,-0.15,956499602.48,1046586890.69,,,-90087288.21,-53130832.4,-43982701.09,12137446.2,682602117.21,855201506.85,,1957675675.9,136549583.27,,4107611.22,3004668196.21,284678168.74,1011770724.85,1144679087.83,236861371.35
20160930,20161029,20161029,-0.1183,654805404.35,731866622.35,,,-77061218.0,-55563588.51,,,607419445.92,618875922.38,,1900681250.78,135605436.45,,19822114.03,2921647688.32,270218201.46,853398917.05,1028451743.29,209975959.08
20160630,20160823,20160823,-0.0926,425723823.36,482147311.0,,,-56423487.64,-41586679.04,-38578917.79,-11065386.0,663004131.4,548004881.23,,1914617003.33,136298360.12,,19822114.03,2938196137.66,258904191.44,859499340.93,1031023283.16,309150873.43
20160331,20160429,20160429,-0.05,176634426.9,201974267.04,,,-25339840.14,-20525203.27,-14549104.85,,605939131.04,512345349.01,,1950690515.66,137346913.31,95539.87,19822114.03,2963617281.54,223791448.57,866508532.73,1066785951.27,396536131.23
20151231,20160426,20160426,0.035,1158521575.46,1159524592.95,,,-791865.13,26075489.14,60314538.56,105643548.97,597906612.11,496113041.61,,2331790227.17,137845998.71,,19822114.03,3345720881.04,289167531.32,1222466787.15,1427824640.26,892975580.44
20150930,20151030,20151030,-0.0841,799682517.95,828480894.81,,,-28587224.3,-16212129.42,21709190.91,,636651812.76,500785340.35,,1578795643.85,138401159.65,,19822114.03,2591791510.37,313309688.61,1425477953.61,1781852088.15,140384437.69
20150630,20150825,20150825,-0.0806,505926276.82,536961000.83,,,-30823571.45,-18999702.59,-1273194.73,23807919.53,582364197.87,510320817.14,,1518162077.84,139476112.73,,19822114.03,2531488356.77,301477649.31,1337321448.36,1724336507.72,142199086.65
20150331,20150428,20150428,-0.0864,171421513.69,194994546.15,,,-23573032.46,-22125925.35,-10077633.16,,547250069.7,480029738.59,,1389639790.71,139759040.55,,19822114.03,2359392205.11,281448724.46,1140700603.1,1555366578.82,72266414.4
20141231,20150421,20150421,-0.02,1125788012.66,1152800087.35,,,-26793126.84,-4058138.9,19854086.34,71049171.03,546121168.71,438954908.25,,1372129923.59,137601430.17,,19822114.03,2339038380.0,284757812.99,1117040978.09,1512886828.36,156862652.46
20140930,20141028,20141028,-0.1524,786081456.53,837214467.85,,,-50980600.5,-39720928.87,-8501733.84,,484636389.59,493979479.91,,1280529992.78,135390081.26,0.0,19822114.03,2214294697.98,296146489.35,1070957197.92,1455607853.31,119955444.68
20140630,20140819,20140819,-0.0862,504451184.41,539102906.63,,,-34471226.82,-22862797.84,-12089223.43,10912329.92,484348090.03,480957575.3,,1312220714.31,131925332.78,1681282.68,19822114.03,2233094168.7,291645236.65,1089741620.61,1455047276.0,181355312.49
20140331,20140429,20140429,-0.0605,190192775.52,212490700.35,,,-22297924.83,-17672621.8,-12597160.83,,461792138.56,497176316.88,,1236989613.45,132862382.94,1546857.38,19822114.03,2155458147.98,295092059.53,1008875423.85,1372221079.24,144045849.93
20131231,20140304,20140304,0.06,1095081406.15,1177456823.73,,,-82122039.3,9485040.42,-21418932.91,26935805.7,414565467.91,486802955.52,,1345367395.99,133380576.95,1394518.38,19822114.03,2256271191.62,280295664.65,1087175845.69,1455361501.08,286776789.8
20130930,20131029,20131029,0.1707,795199418.0,850735110.0,,,-55535692.0,33311642.43,-22425898.59,,445034516.24,508087433.03,,1326595745.23,103638441.81,1236268.09,19822114.03,2232521121.03,296503569.86,962554878.06,1408764828.48,177460348.34
20130630,20130827,20130827,-0.0522,537251465.06,566990018.55,,,-29738553.49,-16341269.36,-10997500.18,12572926.37,396347218.72,513738210.09,,1318165435.38,107904264.15,1136295.85,19822114.03,2194534727.38,313370032.56,954221396.2,1420431346.62,180201081.47
20130331,20130427,20130427,-0.0452,235466119.73,252841118.76,,,-17374999.03,-13704811.87,-8674231.97,,368787231.19,489251350.89,,1293477370.49,108279030.6,1065351.49,19822114.03,2116314705.24,273193174.18,833768366.94,1339574866.99,204949437.95
20121231,20130402,20130402,-0.2,1140039773.15,1227673101.41,,,-88320797.1,-51263939.01,-48728254.94,-6778866.32,363784954.12,491706736.55,,1239741560.69,108875799.8,994655.67,19822114.03,2059359416.98,285629323.63,816154136.44,1268448086.86,165560733.03
20120930,20121027,20121027,-0.1319,814894314.35,871809006.48,,,-56851888.83,-37675185.1,-23708584.24,,392559856.23,499615905.32,,1402243597.64,109391988.21,,19822114.03,2075600342.45,291661981.36,839748431.22,1280266186.28,227458030.09
20120630,20120828,20120828,-0.0428,534539487.58,567642760.46,,,-33103272.88,-13681396.19,-17458420.15,4706230.1,364283844.58,494219629.27,,1387617965.6,107357116.39,,19822114.03,2034722484.69,276756430.89,832341784.55,1216094539.61,232097794.06
20120331,20120428,20120428,-0.0471,220158720.89,233718007.21,,,-13559286.32,-12149355.43,-6330046.22,,391517334.62,516657599.05,,1511180567.46,96424225.37,203546.78,19822114.03,2120957279.2,285201043.88,890974977.23,1292304321.84,283606472.54
20111231,20120424,20120424,0.06,1157528046.76,1175709104.62,,,-18401399.15,12608999.34,8627076.08,47013314.53,344256546.54,480385338.77,,1446929550.62,97071849.24,203546.78,19822114.03,2053165310.95,262197188.01,818819065.9,1212362998.16,300468945.3
20110930,20111029,20111029,0.0315,805032480.42,796017448.99,,,9015031.43,5637938.85,22351361.68,,381191607.36,489973977.17,,1320751947.02,108780310.7,,19822114.03,1919964626.01,259904929.92,721405167.9,1086024024.63,193076455.98
20110630,20110823,20110823,0.0315,540461704.5,531053575.86,,,9408128.64,7492137.12,17660724.32,37268686.49,361536392.68,457165922.52,,1202592988.33,109528733.52,,19822114.03,1763350807.68,251419550.81,641931072.78,969636008.03,179954158.52
20110331,20110429,20110429,-0.0334,229386613.02,237892122.27,,,-8505509.25,-8946331.69,-3582832.27,,325287448.04,435473854.81,,1146428180.06,49743771.23,,19822114.03,1643525444.41,249757648.47,594938396.9,866249113.57,174788793.68
20101231,20110412,20110412,0.09,1041417049.31,1063261451.97,,,-22134323.39,21657684.21,-82103.1,29408199.05,259155549.05,386920510.47,,1081861361.12,50200706.16,,19822114.03,1559078183.96,214744530.14,567727804.11,773084870.51,239501677.64
20100930,20101023,20101023,0.0943,758858879.05,763098992.81,,,-4240113.76,21733371.85,17131053.95,,293379502.06,346496133.62,,1130175995.14,48563939.8,,4107611.22,1559570336.04,189067195.96,622506900.97,778499583.34,277685378.96
20100630,20100823,20100823,0.0649,460936414.18,471691232.79,,,-10754818.61,15516138.35,-1794995.45,11482539.29,266927044.85,385326523.64,,1121989040.73,49069518.96,,4107611.22,1544299044.32,215530043.09,631913570.23,769445525.12,284581892.97
20100331,20100426,20100426,-0.0282,205383151.31,212171708.1,,,-6788556.79,-6616126.55,-2352278.8,,254831257.49,365476045.68,,1162187984.37,45521136.92,,4107611.22,1573460450.57,203203977.42,711958567.1,825756306.27,384201377.63
