end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200430,20200430,0.23,5880507166.48,5585573911.41,,,789580909.83,648489410.05,509208810.91,,4273671584.15,4152922580.85,,20928124342.17,7709641213.7,3235617313.91,9093818684.38,77591632617.7,2272334650.77,17333302399.6,37996657759.85,8123220270.3
20191231,20200331,20200331,1.3,28585152033.18,27634717390.44,,,4493555075.4,3743521280.96,2603648206.93,3984347446.36,4367599412.33,3940536682.71,,20403367467.1,7915974071.42,3050217233.3,9013990317.19,76119645663.32,2152746846.36,17433765405.71,36915432339.15,8284371152.04
20190930,20191030,20191030,0.81,21227618679.11,19899020834.9,,,2931257985.29,2455596989.3,2201001676.87,,4463034533.86,3858842830.18,,23410317110.78,7873710459.21,2676735574.42,9187137617.57,78569297725.65,2233670981.77,19327467200.2,40617090330.42,9654862411.12
20190630,20190827,20190827,0.59,14172768620.77,13174683441.11,,,2217514653.96,1819628941.74,1578405878.78,2258184502.67,4411974592.03,3638239789.45,,18376824064.94,7405715084.91,2185520309.57,8861250855.32,73689609781.11,2312110237.88,17841317673.31,39172237168.54,7051562238.99
20190331,20190430,20190430,0.28,6730014185.66,6272754439.32,,,990831834.2,850839225.1,756043745.77,,4057747446.53,3540137489.32,,18484905324.86,7380481854.65,1932082866.27,8779798407.91,72751765477.27,,15930300260.74,38321078188.53,6696052429.06
20181231,20190326,20190326,1.07,24918273561.4,23676275678.81,,,3535533750.92,3019882133.68,2350066203.79,3696982240.75,3623640740.82,3287392199.46,,18001727194.13,7151343109.87,2040773501.88,8853913413.52,70551361387.48,2184280272.14,17923246388.33,36958648011.82,7175005107.37
20180930,20181030,20181030,0.83,18142384871.95,16988474977.65,,,2780159479.89,2339036522.08,1831690248.92,,3651261487.75,3040400943.41,,16664091860.75,7305388197.07,1769529927.18,8758270466.9,68512820543.26,,17756959146.33,35489149659.02,6779611918.61
20180630,20180828,20180828,0.63,11858999567.21,10970402068.68,,,2038588196.97,1737951812.95,1958369066.8,2559479553.84,3613185992.8,3089556303.48,,17634988872.77,7238570982.54,1501430955.51,8449958451.31,66199372905.82,2002564868.94,23706385862.21,35726879272.93,7619132395.76
20180331,20180428,20180428,0.28,5719203063.69,5197059588.14,,,968564133.0,837857516.11,760602091.26,,3335799679.3,2953949094.14,,16515613962.1,7248248815.86,1112499275.56,8481954180.66,63716970445.7,1908990772.44,17828254952.11,32834636256.98,6928468837.03
20171231,20180327,20180327,1.27,18533555418.42,16988959633.66,,,4074893732.36,3585258943.65,2261870384.39,3207780240.29,3247537670.36,2750516825.39,,15056487772.84,7248134618.19,1026410507.67,8464284038.91,61971008797.38,1652025373.92,16600472461.86,32229554866.18,6350319352.85
20170930,20171031,20171031,0.99,12959812919.47,11689674989.58,,,3095730058.83,2757342058.98,1787864273.93,,2764152982.6,1964224716.76,,20084201788.09,3484008973.17,759676700.09,3795918528.23,56492185702.08,1055899548.92,14554787478.18,27261210342.6,13335649747.76
20170630,20170830,20170830,0.7,8353022551.94,7478819161.77,,,2174880097.51,1926618982.2,1181622846.78,1596004182.15,2574463088.86,1965661283.48,,15098166350.78,3535327934.72,667041970.69,3817273555.66,50633964524.18,1159292251.62,10183854764.47,23154394123.13,8791529408.13
20170331,20170428,20170428,0.32,3880454791.54,3489037156.53,,,940001477.24,835964419.83,,,2242246990.17,1776451213.75,,12469194832.42,3302768045.78,544655912.09,3814009254.83,47338126209.0,1049965980.99,10974784397.71,21367025785.84,6146325814.79
20161231,20170329,20170329,1.21,14628820443.07,13367106291.07,,,3399416111.59,3221341795.7,1666270117.21,2405504641.95,1965005507.57,1670738356.9,,10764306924.17,3080359300.04,570204236.66,3473110437.16,43767787265.95,1024791136.8,10108553666.26,18517461329.95,4538036620.2
20160930,20161029,20161029,0.94,10637985462.0,9512363248.73,,,2694410089.81,2532806876.71,,,2064609297.2,1622902327.84,,10267912909.99,3147946270.88,445242259.67,3342227619.08,42244099360.71,930319909.56,11085356548.64,19632476193.04,4404537209.48
20160630,20160824,20160824,0.65,6937091238.45,6159446501.12,,,1849028747.11,1748625488.58,976017211.62,1354683293.32,2029668790.84,1698532668.49,,9359493090.89,3197441371.24,376144497.46,3337696258.81,40944095677.09,1004421586.66,10810275910.66,19118052936.72,3845728341.21
20160331,20160429,20160429,0.27,3226040690.52,2888139056.9,,,825080083.12,761809861.16,,,1761694057.01,1582553433.09,,8715166671.87,3166851844.46,294469652.13,3302360054.14,39617346443.36,820733818.01,8820512147.51,18298194853.22,3658395868.41
20151231,20160330,20160330,1.07,12608648314.38,11655880500.15,,,3297172182.78,2870660854.37,1403026287.95,2060338113.07,1736220516.77,1648772710.69,,8325377288.64,3023258988.8,222531714.42,3303379227.81,38201725757.65,973219593.81,10939199793.77,17532077114.77,3348593521.11
20150930,20151030,20151030,0.82,9073497568.1,8300064068.03,,,2519434564.0,2176897216.15,,,1789464377.02,1627321198.79,,8024162417.69,2857317020.41,167214321.23,3292538591.11,37414560945.71,874465599.33,10893886641.27,17483442186.89,3038822936.69
20150630,20150826,20150826,0.56,5921384048.38,5404281913.81,,,1788034121.16,1516105476.23,754958283.31,1073547318.12,1726535182.39,1639958108.21,,7743370869.46,2806129224.93,110977496.83,3254438510.34,36346310468.74,913179102.62,10211110716.27,16483774260.11,2854744292.69
20150331,20150429,20150429,0.23,2800295839.93,2583993525.5,,,703885515.56,615388798.62,,,1539654179.06,1627016165.9,,7655785218.9,2796495461.93,105581906.7,3257297695.74,35401461219.63,885363493.37,8549039100.05,15420114143.66,2849904493.25
20141231,20150325,20150325,0.92,12025532045.42,11545494711.04,,,2394346810.61,2369838937.26,1148868661.95,1713236045.38,1504149790.72,1604562390.25,,8664025819.13,2822483093.2,89379481.02,3255041739.55,35336277255.96,833974948.21,9537320670.87,16233275368.3,3010155391.08
20140930,20141029,20141029,0.69,8661444631.29,8033810333.58,,,2081017695.89,1794017070.98,,,1594200321.82,1767247387.65,,8047995387.57,2637903401.92,74997201.63,3039539087.55,33238438720.78,1176237922.27,6438530152.82,14853380585.46,3296720417.53
20140630,20140827,20140827,0.44,5538539348.65,5192661974.78,,,1331159935.3,1136758970.46,507968073.04,784070439.37,1530387423.53,1782981452.62,,7822932467.41,2663749094.89,60766977.39,3039574904.96,31047954062.22,1132271920.29,6093292875.02,13491965934.87,3415066808.74
20140331,20140430,20140430,0.18,2657829657.86,2520445304.91,,,540844062.73,482880534.93,,,1456020582.96,1687681389.71,,7209357515.02,2606181189.0,53803822.63,2980167807.47,30052245578.23,1135642215.94,5451621456.94,12179509867.52,2453260591.09
20131231,20140325,20140325,0.9,9996409009.2,9348565902.18,,,2818833238.71,2399948119.12,1077383403.84,1499279196.31,1293986619.98,1614271795.3,,6986544408.09,2590492325.7,48950334.57,2976039397.86,29475190861.78,990861493.44,5278121253.71,11810676704.34,2416260389.26
20130930,20131031,20131031,0.62,7070780938.31,6624840911.15,,,1868851588.97,1620670760.67,,,1316781579.78,1629432467.7,,6758818583.78,2368367750.12,42946124.18,2710407586.05,27589580696.34,1004684182.01,4292573508.73,11106876526.51,2268765316.78
20130630,20130827,20130827,0.47,4509289352.37,4238554136.05,,,1404192012.63,1202151345.89,458984230.5,657848797.62,1252180851.77,1455572855.68,,7176125058.7,2394041722.6,38825100.7,2704532083.84,27602473225.06,884243667.49,4789137688.94,11583479464.36,3052429940.48
20130331,20130426,20130426,0.16,2056585981.27,1927736517.83,,,436701143.54,412497756.37,,,1007633258.75,1232138803.67,,7885878776.72,1921167838.92,33216886.62,1974694627.26,25919867326.02,739738695.53,3992544681.41,10293918162.51,3515592603.86
20121231,20130327,20130327,0.8,7340782721.14,7134880499.22,,,2035987430.08,1839271495.84,575736949.72,871126949.7,907307576.06,1273438729.51,,8381517814.04,1752799860.87,29475413.33,1661770763.96,25507140466.01,776405723.39,3893232304.98,10202492029.88,4171574742.13
20120930,20121031,20121031,0.57,5387845935.96,5169344744.07,,,1491446101.4,1316218886.17,,,1140743774.42,1229464968.05,,5643529839.37,1668157170.8,35242734.3,1585135958.39,22404889659.15,807684466.73,4087707299.5,10520921754.76,1911198895.2
20120630,20120828,20120828,0.37,3494274154.83,3380995689.81,,,969387445.35,857769477.01,300586951.56,440105590.73,1077766637.15,1230602154.23,,5284466468.16,1665710003.54,31266759.74,1585135958.39,22322154015.7,748643711.62,3994703594.67,10573767060.84,1463134443.65
20120331,20120428,20120428,0.18,1646238552.83,1584756759.33,,,521864628.42,430811278.74,,,1030689361.59,1162736359.84,,5524179117.2,1669307407.55,29053890.22,1585135958.39,22242618848.71,703064397.48,5031373228.71,10630885221.04,1834880805.6
20111231,20120324,20120324,0.61,6485540800.81,6565480819.12,,,1580506130.01,1384842696.36,358092238.27,573235190.54,926325720.79,1123942581.52,,6049105156.45,1683188053.21,21910390.17,1585135958.39,22290818173.51,755994971.49,4991725653.99,10919990625.0,2428219484.36
20110930,20111031,20111031,0.56,4632511537.23,4680608399.23,,,1392063683.31,1241616566.71,,,966828673.68,1035729012.17,,5851864956.99,997297271.61,15922733.94,1414184744.99,20973202669.78,675827393.83,4365615203.85,9761731136.22,2467406482.2
20110630,20110830,20110830,0.46,3102507130.08,3207752511.06,,,1127161126.93,987246779.65,127586713.53,217019417.24,876769809.16,929472380.4,,6624083800.55,556383079.14,9159551.66,328435733.25,19432699487.63,669759369.03,3501712286.05,9019313984.57,3434851883.22
20110331,20110430,20110430,0.13,1454571780.37,1457421938.38,,,320519238.41,285550594.92,,,890027663.46,942121051.83,,7780222702.47,528636958.56,8050235.12,296395574.02,19516485583.13,652651050.21,3933313419.45,9587871151.83,4708630156.23
