end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200430,20200430,-0.09,59041504.58,117311472.19,,,-58230987.36,-62818513.13,-56765994.83,,697805359.99,649904834.36,,2422468363.4,97292284.74,,,3121717734.63,764833388.27,1308552943.55,1560015578.67,543636927.06
20191231,20200411,20200411,0.15,1344782769.12,1299086307.56,,,60619164.27,97206933.61,66829767.36,112112802.49,771638419.75,564546324.83,,2540302689.62,98657015.74,,,3227973133.38,763077805.04,1352873196.18,1604247529.41,735075495.83
20190930,20191031,20191031,0.007,691202559.52,690254483.32,,,4808478.77,3875024.05,13825709.7,,932578638.61,786675039.31,,2410430499.22,99800715.42,,,3069465344.84,824560239.71,1338265430.4,1563651101.99,315717734.15
20190630,20190830,20190830,0.005,467231451.28,464949674.58,,,3743583.46,2078227.81,1575894.1,31186625.43,857857457.13,761586855.61,,2424607691.7,94678585.82,,,3058710584.81,821261163.12,1334840719.28,1562125235.77,335719677.31
20190331,20190430,20190430,-0.03,172603038.23,192301134.4,,,-19362172.99,-21900130.7,-19029066.86,,726227531.15,757202698.47,,2352377943.86,94920828.97,,,2984861672.02,,1274335131.41,1503119647.9,307180456.26
20181231,20190412,20190412,0.15,1223775807.83,1147317284.95,,,96537221.93,99187489.02,93609697.92,145791598.45,692385728.6,638785121.2,,2289245979.51,95968136.05,,,2908403954.54,700018643.07,1228449935.75,1406144452.24,441553999.51
20180930,20181030,20181030,0.01,703989098.59,699672790.05,,,9650124.2,10565518.71,19138455.56,,908549327.68,721166160.1,,2226286168.96,96699409.35,,,2849526427.61,,1257794414.93,1443852260.59,306196515.74
20180630,20180831,20180831,0.03,468632032.49,447403931.8,,,25084064.29,22609362.96,25482433.15,51493687.24,832449297.66,700754815.18,,2185198575.73,97888865.03,,,2800427078.68,720461224.26,1247401797.45,1382642850.66,328996924.04
20180331,20180428,20180428,-0.03,176634664.97,196141040.15,,,-17778287.09,-20226523.08,-18817057.94,,648134779.75,654348732.9,,2156343161.78,97947643.61,,,2771873944.08,627945996.5,1253574130.18,1389879523.01,359039950.46
20171231,20180410,20180410,0.12,1216717229.83,1130207509.64,,,92895653.74,88910218.76,94540843.39,146685412.97,649877603.86,565602753.55,,2169156338.42,99406829.82,,,2776047170.92,628549969.87,1238346758.44,1374967581.47,562808046.28
20170930,20171031,20171031,0.01,623752529.15,606813226.69,,,17536529.91,13717542.7,26936031.07,,731462137.97,712292136.54,,1926100614.8,68467680.04,,,2450684389.81,556346538.9,962113371.21,1128447865.55,243306105.68
