end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200428,20200428,0.06,2047169347.34,1907465755.74,,,139707167.33,97927456.88,164981000.61,,4334182517.37,961395240.0,,6843510706.11,451341339.06,,54935579.41,9592641852.85,625549257.51,2162440990.9,2607033097.25,665583240.23
20191231,20200428,20200428,0.36,11162137988.27,10377410025.64,,,795040209.65,565728058.95,926049454.88,926049454.88,3920126642.59,959193585.83,,6694296731.96,453064288.61,,54935579.41,9474288833.21,565843655.35,2141236972.51,2586607534.49,869970098.8
20190930,20191029,20191029,0.28,8160663024.35,7564339092.19,,,606630325.72,440753943.07,680858498.89,,3431723641.86,644265225.68,,6801185808.99,456801519.73,,54935579.41,9614623409.36,592993039.74,2409857045.76,2851986226.52,1227036633.2
20190630,20190828,20190828,0.19,5397454566.7,5008670845.49,,,399084855.66,289829548.1,448981090.67,477357969.64,3428363198.28,616149425.59,,6567530228.6,460143762.85,,54935579.41,9340262713.35,632017167.39,2286475433.54,2728549925.48,1404525129.14
20190331,20190424,20190424,0.1,2604858407.29,2406374325.5,,,198525577.16,145178381.85,220601443.85,,3218050592.3,609748967.19,,6335258771.39,463927691.35,,54935579.41,9032436309.56,,2127157719.62,2569341931.75,1265885895.35
20181231,20190424,20190424,0.37,10841541662.65,10054676572.84,,,787336271.48,564618099.86,843121837.77,902861289.38,3592864844.69,617901323.17,,6036607407.31,467434679.24,,54935579.41,8719994436.32,554412219.37,1959846090.81,2402078440.36,396693448.14
20180930,20181030,20181030,0.28,7973928616.9,7386247637.37,,,587812666.19,429519167.44,624777224.23,,3156727503.17,581412083.78,,6498981789.98,469888234.17,,57148476.24,8891970238.62,,1982312449.79,2424017638.01,1301320663.7
20180630,20180828,20180828,0.16,5173800332.46,4834516207.27,,,339230474.4,243788100.76,354931970.44,382693725.34,3210495221.8,588695029.35,,6126829722.39,473424635.04,,57148476.24,8532354879.45,558648961.67,1809345702.7,2250940345.52,1015142526.48
20180331,20180427,20180427,0.09,2433367160.74,2245241518.33,,,188119082.0,137424859.7,199867497.55,,2620096234.55,497659634.26,,5651486774.33,476832283.15,,168613.37,7974081943.04,410208628.01,1679983260.14,1803634246.61,1583317690.1
20171231,20180424,20180424,0.36,9855346535.33,9059879238.19,,,798126745.21,581013703.98,810146052.28,865310248.59,2350796820.48,487251110.58,,4883084159.32,480416804.74,,168613.37,7196607349.65,272862889.65,1039711241.62,1163584512.92,1277278560.06
20170930,20171028,20171028,0.28,6944171052.33,6327259380.52,,,619933774.91,455127245.53,630997749.4,,1667542251.01,442376743.92,,4884450073.96,484149183.38,,168613.37,7157333809.18,409992521.58,1125209643.5,1250020107.81,2116380015.1
20170630,20170825,20170825,0.17,4601318649.03,4208594188.76,,,395770360.06,289751372.86,399827268.04,427056784.31,1490027869.14,431157239.77,,5055398344.05,440298059.82,,168613.37,7284485205.5,361579865.13,1417440260.62,1542547376.8,2422054817.45
