end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200425,20200425,-0.0619,1220958921.16,1371911145.53,,,-76568293.05,-106143263.91,-6063709.25,,1221873572.13,2133707930.59,,7953120706.64,398718834.5,140173235.3,2108176338.0,13890643092.64,1065019939.29,6958636645.77,8069930012.6,1251808126.88
20191231,20200425,20200425,0.06,9446620387.05,9698678943.28,,,99150977.01,95209088.79,411253023.33,626787205.19,2544000353.79,2186041012.28,,8257966053.41,404276327.05,126298006.6,2108176338.0,14156415878.09,1620853209.68,7013718501.86,8235856534.15,1562005260.6
20190930,20191031,20191031,0.0253,6489265980.05,6621839151.77,,,51622604.2,35060887.25,255709714.93,,2346381500.66,2300069499.74,,7550026952.17,412384505.93,91886449.05,2128660219.57,13420481215.3,1207300484.69,6178703749.47,7501222313.37,809713064.65
20190630,20190830,20190830,0.0184,4356736034.33,4431887151.24,,,42969562.12,27811392.57,181066961.7,287268689.35,2354924187.84,2162953839.72,,7688582588.27,319595601.34,159884445.48,2128660219.57,13517454020.24,1034010951.66,5930295808.88,7515461127.38,936043394.19
20190331,20190430,20190430,-0.0089,2069907287.75,2155309128.34,,,-13677369.19,-15991426.78,42665323.36,,2371797878.87,2325901483.67,,7894087545.53,326070448.36,128583834.83,2128660219.57,13546583161.07,,5768139118.49,7534780921.15,753681179.17
20181231,20190430,20190430,0.11,9656109155.27,9736832016.52,,,215871696.27,182935850.98,509254514.85,682552009.76,2519619666.19,2204253459.52,,8468873275.59,332273424.56,94108890.38,2128660219.57,14142745019.87,1680021294.5,6420687959.47,8050315148.95,1793943347.16
20180930,20181031,20181031,0.024,5552066843.98,5672999299.21,,,71949304.85,37489855.96,290768056.76,,2335435119.68,2253404474.09,,7470233483.64,316517571.58,70516819.43,2150159339.72,12679770737.08,,5592164625.84,6707832697.15,522006187.65
20180630,20180830,20180830,0.0181,3756080895.08,3859121995.64,,,45085106.64,28580762.85,176550629.62,262485642.54,2420174052.29,2031003127.2,,7347036479.04,322564025.48,45272864.79,2150159339.72,12563085475.08,946267635.92,5167046666.27,6604557528.26,715822374.25
20180331,20180427,20180427,-0.0131,1806584865.52,1923283227.14,,,-22290426.38,-22446894.1,36679302.41,,2190184473.3,2012895136.79,,7466279609.51,239895234.51,119736643.03,2150159339.72,12689733192.98,653231251.54,5283709925.0,6699589155.06,977345130.86
20171231,20180410,20180410,0.21,11254467684.79,11535997696.3,,,324864334.3,355037878.44,619925799.91,765275355.21,2323068424.34,1902596426.33,,7563907270.64,245242365.63,109653285.1,2150159339.72,12789214507.47,1016322693.15,5801337792.58,6776623575.45,1258554529.02
