end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200430,20200430,-0.0251,379358578.85,440233956.0,,,-34117616.42,-44824490.1,-9894892.72,,146042355.96,57047491.04,,1168518911.39,3286640156.39,1097771.0,,7214872690.96,184387060.81,761963835.96,2524099202.43,907289872.7
20191231,20200331,20200331,0.1374,2324346176.03,1947425688.51,,,454691118.54,327539352.69,566157887.49,924816140.23,313359146.01,58156852.66,,1155694152.62,3324610350.39,1097771.0,,7286286186.6,246054164.68,787872655.08,2552915058.2,755936326.72
20190930,20191030,20191030,0.1508,1695664716.19,1382394762.83,,,398190150.97,299632507.79,440996308.31,,333947590.84,54834014.34,,1126546174.38,3355568723.27,,,7313116806.6,149991545.9,772905231.95,2604143037.44,715057785.62
20190630,20190827,20190827,0.1078,1087750039.53,888068225.63,,,284792819.02,212251121.11,300130413.47,483015769.61,303783272.89,57071384.55,,1071532835.21,3387367775.91,,,7331282582.2,174324572.23,816459112.64,2711701290.38,679073257.07
20190331,20190430,20190430,0.0281,516048446.88,439294709.46,,,76253398.86,57838232.54,106207615.88,,402801896.28,64460940.24,,1090339066.41,3417488657.23,,,7430597913.46,,875168364.87,2855784409.69,577832554.07
20181231,20190402,20190402,0.1953,2570846012.86,2137235719.66,,,495376446.58,374631010.71,582590074.07,935529391.13,333284517.7,66620316.82,,1094833240.09,3449127870.95,,,7508514052.79,304128168.06,1069482938.97,2993193216.59,603433848.86
20180930,20181030,20181030,0.1137,1470674445.88,1264016216.64,,,206207128.16,156189854.72,293720423.04,,197861490.38,42250387.63,,669379918.97,3466496518.37,,,6282297850.09,,815682917.53,2781973919.59,417143634.18
20180630,20180828,20180828,0.0823,984896812.15,839864579.79,,,144752967.41,107060042.38,202418124.9,343951032.65,158563029.11,37463957.85,,525779373.05,3492435872.26,,,6193401557.46,147747083.6,772022924.05,2743657503.11,320800100.45
20180331,20180427,20180427,0.024,447556746.57,407159447.3,,,39667151.49,29587537.44,69380518.3,,168977146.77,33967094.98,,529466003.94,3522009138.0,,,6259398666.74,131638655.93,782037279.92,2836574858.98,298747941.35
20171231,20180327,20180327,0.1444,1587239981.58,1351501575.23,,,238234054.86,208524418.34,362835549.26,629276307.57,136359192.57,29211860.26,,433311145.13,3551631122.28,,,6241011902.91,128678508.6,793746587.61,2848284166.67,233324115.93
20170930,20171028,20171028,0.0984,1176879264.54,1018314644.9,,,159096752.83,144439816.39,255937559.62,,141376490.53,30028230.6,,482183779.87,3577641805.0,,,6348042846.96,121574799.2,855476185.99,3017625852.68,266268658.17
20170630,20170829,20170829,0.056,780427131.06,694143892.31,,,86452930.63,76275039.82,151107061.39,280556118.31,91765623.18,28271924.07,,367428956.68,3601689553.78,,,6303276851.51,106636932.96,849358573.93,3041508240.62,189617288.48
20170331,20170429,20170429,0.0227,347504199.04,314657673.6,,,32865032.69,28953503.42,,,83337228.68,32180213.59,,407776834.79,3627603698.82,,,6367864599.51,120998594.39,863028953.29,3122081619.98,240094625.4
20161231,20170328,20170328,0.0857,1131572778.04,985316213.94,,,143819733.77,124578899.85,287484401.73,530099375.02,102924440.4,27534256.85,,428907990.95,3653872254.94,,,6387402222.64,114395217.71,1105632742.17,3171594808.86,258236408.91
20160930,20161029,20161029,0.053,841230320.77,747398971.03,,,88916189.13,79028085.11,,,27758363.34,19738870.42,,277369882.25,3660825758.33,,,6200116121.68,38557370.49,968987239.35,3029349496.51,212086236.75
20160630,20160827,20160827,0.0062,493045908.21,473502003.97,,,14517419.19,13200346.29,92214504.11,214836298.13,31724766.09,22055084.52,,257504376.2,3684011881.72,,,6213081934.47,55586170.34,1047538243.12,3107900500.28,194315779.22
20160331,20160428,20160428,0.0012,219300173.8,216127220.14,0.0,,3226620.74,2158344.64,39023705.05,,19975539.37,23129309.54,,212074361.52,3707234738.95,0.0,0.0,6202184421.75,50208326.6,1011189989.85,3097552247.01,129365178.51
20151231,20160329,20160329,0.0165,1046949289.0,1023747498.45,,,25892457.32,22524403.35,207847620.62,437069887.65,29860648.87,22357366.75,,265088011.64,3730457506.18,,,6265366193.51,87617224.26,1077943775.81,3164306032.97,177920077.82
20150930,20151030,20151030,0.0113,809520231.34,785908801.31,,,24375408.34,11921764.22,169825676.42,,63039711.6,28481607.21,,258860938.53,3702684006.02,,,6239999396.72,50162440.83,782779970.43,3149910466.81,131297712.97
20150630,20150829,20150829,0.0048,534212546.11,525990943.42,,,8821741.1,565712.27,112158834.82,226122602.94,65908504.94,26681777.14,,290595825.72,3727118316.01,,,6273123363.56,51856135.7,811000141.38,3194982850.04,159355500.44
20150331,20150428,20150428,0.0006,253989888.59,254019698.4,,,45110.83,-4603225.77,57168987.73,,105580924.75,29624972.03,,314147574.97,3747337024.87,,,6350393057.88,75431933.09,1435301617.15,3863898914.77,130924544.07
20141231,20150328,20150328,0.0085,1089583903.9,1131065690.67,,,-39404090.09,-12862035.37,205194525.33,458076900.87,75401443.55,33252414.7,,383293716.36,3767259687.03,,,6398397127.19,90785525.82,877941983.61,4005645240.87,233181117.98
20140930,20141030,20141030,-0.0087,755187231.92,782364916.82,,,-26734554.74,-23767691.79,158348287.17,,94918967.49,36211261.73,,297001668.9,3797036367.43,,,6378200951.87,72421907.79,680492544.26,4001676417.51,117434801.21
20140630,20140826,20140826,-0.0059,496353672.68,515553308.09,,,-18864191.77,-18714656.37,103315740.68,229758902.35,103113268.7,34746186.86,,256167453.21,3823490171.08,,,6400341612.09,79249672.52,689323997.78,4018741394.0,71384643.01
20140331,20140430,20140430,-0.0151,227735731.6,250174600.35,,,-22428347.87,-22224323.23,38894486.12,,77758195.67,37893263.74,,292527922.53,3849943974.73,,,6498818301.32,70939289.01,724546985.49,4112001077.61,82244110.49
20131231,20140329,20140329,0.0068,1061670247.19,1102003339.79,,,-39668056.66,-22466716.41,221762017.96,473164845.09,67773894.95,34845626.42,,371845199.18,3876397778.33,,,6638505027.02,105452998.1,850357127.36,4229846482.85,178842666.23
20130930,20131031,20131031,-0.0165,796292748.15,830952609.72,,,-34862900.98,-34007000.89,163078697.38,,121644071.22,36682673.53,,311097940.84,3901027685.4,,,6679721444.66,125441731.85,660578114.86,4282119196.6,144423488.7
20130630,20130830,20130830,-0.0258,516396830.48,554673504.3,,,-38533293.84,-37971814.7,92445524.67,218569962.25,98708151.5,44444033.9,,330462635.37,3925383735.11,,,6763135968.39,129709410.14,748055039.81,4369300609.57,176912229.83
20130331,20130427,20130427,-0.0217,238723099.19,266972709.2,,,-29079159.38,-29057788.01,36690206.07,,75645301.67,36885712.32,,202572486.64,3949491610.15,,,6696678043.85,120717435.65,678590707.87,4293147234.02,76874422.98
20121231,20130427,20130427,-0.14,1022345866.79,1192370522.67,,,-169424170.45,-151728572.93,99848730.61,365726209.46,78538771.62,43512942.13,,230001947.75,3973863596.05,,,6788636748.69,148829496.2,748445250.78,4355894296.58,98202257.4
20120930,20121025,20121025,-0.1035,775892666.86,900756267.64,,,-127891885.44,-112897352.12,77010620.52,,60349165.5,43966868.96,,348388798.08,3994650520.96,,,6973963286.56,163163035.91,673428629.61,4501731916.1,229840814.77
20120630,20120828,20120828,-0.076,519779109.46,614621908.34,,,-97448113.16,-82453597.96,39036514.31,169993207.6,93709225.82,39618878.6,,322133912.19,4015437445.87,,,6932207890.43,145018363.3,608969410.17,4429710194.48,149024288.55
20120331,20120428,20120428,-0.0422,261763514.21,306373538.78,,,-45777623.82,-45763537.22,20558150.47,,65544411.56,49863570.83,,355259773.89,4036224370.78,,,7061827082.62,217926709.84,685494828.45,4496891682.02,222993190.68
20111231,20120327,20120327,0.0593,1270248369.85,1266459320.8,,,-5568801.31,37483468.19,249228516.23,479055625.91,55230999.89,57052638.89,,456063249.49,4057011295.69,,,7132110585.23,168889189.02,717374958.94,4521326948.59,326356259.2
20110930,20111029,20111029,0.0831,972403141.9,937090520.34,,,28411970.17,62058711.03,215215727.25,,94495149.39,51642881.28,,534253368.07,4118741630.23,,,7265029888.51,215437724.47,717062595.24,4629058081.21,360971792.99
20110630,20110830,20110830,0.0755,637297305.25,609542881.23,,,21538678.28,59328728.73,143815913.01,255652664.79,37019954.69,48544369.0,,639373833.36,4136658662.83,,,7210561851.1,254346224.95,781836984.73,4575950759.87,512450318.44
20110331,20110429,20110429,0.0584,303560654.89,292560488.69,,,8916046.03,46565865.56,68884519.82,,97844624.55,45315925.35,,824636040.04,4154575695.43,,,7403592094.87,245718564.91,974013289.89,4746171895.3,663288152.5
20101231,20110329,20110329,0.0634,1228581730.86,1169647167.84,,,43771051.26,25728277.47,276239554.47,512469523.76,65333757.74,45454830.99,,355759815.49,4172492728.03,,,6926548836.0,310352670.05,1237055441.51,4452153932.74,233331179.85
20100930,20101029,20101029,0.0511,892747829.1,838170772.22,,,42955617.75,26082960.64,216045359.99,,54664787.81,42988732.03,,460359265.83,4214078175.59,,,6953057977.2,326975288.29,1203532330.24,4477724014.03,351334378.09
20100630,20100825,20100825,0.0361,590917117.45,552562514.41,,,30258533.42,16676390.8,144428351.88,246075337.76,45848232.64,42468205.02,,492908578.44,4224843451.07,,,6906525988.78,341029094.18,1202808781.68,4439983665.47,368757711.75
20100331,20100430,20100430,0.0061,270323804.31,264156863.96,,,1979413.42,-2215579.63,60447011.52,,62776592.09,41906872.89,,629895944.78,4245655632.27,,,6750722577.14,335214634.37,1210243845.12,4285482417.14,517051007.61
20091231,20100330,20100330,0.0341,895508320.53,902802187.33,,,-7963657.5,-29534029.65,206727525.42,384146212.65,28842062.66,39922447.38,,648155002.07,4261473777.27,,,6819732884.1,379918785.64,1276262751.35,4352283727.6,573090325.72
20090930,20091029,20091029,0.0081,650460736.7,671849520.84,,,-23223495.61,-43682569.63,141255712.69,,52066893.7,30392205.51,,709352677.23,4276157922.23,,,6941772043.0,369780809.83,1316071426.48,4488471426.48,604751576.84
20090630,20090827,20090827,0.0038,422589520.68,440003927.69,,,-18369055.63,-31951296.95,91339957.57,178621563.06,6195545.18,38375429.15,,652771911.58,4290792500.57,,,6896416757.88,377383425.91,1243984868.68,4431384868.68,591623478.68
20090331,20090429,20090429,0.004,207020418.88,212764650.56,,,-6472378.72,-12492693.79,42100745.99,,14531609.49,27808982.44,,844971736.97,4305479128.89,,,7131608621.7,390077507.24,1333565369.34,4530965369.34,796583701.96
20081231,20090324,20090324,0.5284,1466987921.71,1095952188.54,,,369460817.09,260377899.76,519369395.44,659742314.97,44551015.73,31347816.86,,844105085.14,4320162023.88,,,6866022704.97,409499401.96,1477886758.82,4252886758.82,745160611.3
20080930,20081029,20081029,0.495,1141087638.03,784319407.09,,,362706910.57,267143063.83,443721037.65,,59711779.88,39394924.81,,1069963641.74,,,,6803793700.28,461210196.9,1660294813.6,4229294813.6,-507991718.56
20080630,20080826,20080826,0.32,743292119.51,501128719.76,,,243802079.38,187443913.39,268471816.35,268471816.35,57435317.34,33764168.43,,1058571749.07,,,,6380701226.25,109654565.21,1486901490.01,3985901490.01,-459989091.2
20080331,20080422,20080422,0.124,341957403.28,250106390.58,,,92280005.93,72611762.81,105871848.22,,65803689.73,75958805.13,,1263487916.61,9578829.86,,,6691193953.19,116037724.28,1842811077.28,4271811077.28,-176392880.24
20071231,20080422,20080422,0.339,1186451449.53,941302684.65,,,248618820.97,175882772.29,293426070.31,381875072.95,74141688.32,52749643.04,,1389045937.62,9631385.18,,,6684772829.29,169218495.65,2847050027.39,4946050027.39,1069745453.34
20070930,20071026,20071026,0.23,800395414.08,640316887.65,,,165203369.12,119698415.83,192667397.61,,85016981.96,50201498.31,,636542498.9,9683640.5,,,5203833861.47,55136654.57,987993997.78,3540993997.78,
20070630,20070821,20070821,0.1502,519462576.93,416805997.95,,,106233002.78,78101400.17,123597471.26,167395164.8,81950653.27,46770973.69,,539315248.54,9735895.82,,,4840281227.52,59857830.29,916038379.49,3219038379.49,
20070331,20070419,20070419,0.08,243033658.56,186991764.77,,,56985894.74,40273413.62,63178364.94,,81211718.84,46773670.84,,606328934.1,9788151.14,,,4773362177.57,53587818.41,1021292212.4,3104292212.4,
20061231,20080422,20070320,0.189,903933738.67,758798160.97,,,143819049.93,99975623.85,169648728.45,169648728.45,82140983.66,45379884.52,,564955965.05,9843101.46,,,4496483520.54,82521601.54,970448490.93,3053448490.93,201593721.65
20060930,20071026,20061031,0.12,631280490.98,543278497.1,,,88792789.39,62045631.54,,,99370943.7,52975375.35,5225114.23,612556776.19,10012209.78,,,3982367329.77,107718583.65,829483721.74,2697313721.74,
20060630,20070821,20060718,0.0845,412226097.84,348383240.2,,,64742475.88,44157243.36,66510011.1,91610210.47,110374576.25,50153208.66,5032987.27,490287080.48,7529112.74,,,3562405191.58,40394083.57,634309971.73,2295239971.73,
20060331,20070419,20060429,0.06,194842158.63,150887839.98,,,44962759.62,30485428.93,,,88727289.1,61923097.44,559150.28,636964838.27,7574419.03,,,3234172913.16,40907215.15,543891855.12,1898491855.12,
20051231,20060310,20060310,,817481096.05,612372941.64,,,174477056.27,100362364.75,208525723.16,255703570.17,80691599.66,53176036.81,94027.76,432818135.99,7613591.98,,,3022455995.09,55642049.97,557119959.0,1717119959.0,
20050930,20051027,20051027,,604605690.69,452569845.13,,,117320637.98,56102452.39,,,72234066.84,66261856.92,1285037.54,591216897.6,7652764.93,,,2464476106.95,567772136.29,1106649483.21,1356649483.21,
20050630,20050830,20050830,,420358589.42,297227319.53,,,87104063.51,31464132.65,124207948.03,148994587.66,75902389.43,40031547.27,1836297.72,749329978.96,7704995.53,,,2250085849.49,599515777.81,1065149972.11,1165149972.11,
20050331,20050427,20050427,,204754763.98,147569865.56,,,47724384.4,29915990.14,,,66780475.35,46305372.89,2741361.69,334676608.14,7732142.08,,,1240774300.76,18315320.35,324783412.59,374783412.59,
20041231,20050201,20050201,,817664062.55,584838078.19,,,161866444.44,89016783.82,239556072.63,291272201.83,69258874.99,37382126.25,271426.88,305409559.75,7774690.03,,,1226884001.68,35476103.55,316167063.66,319146603.66,
20040930,20041029,20041029,,579755147.21,432023558.21,,,113846007.18,67896507.02,,,76896743.31,43221674.16,3441745.55,307419758.8,7817237.98,,,1198649466.88,33303014.88,270114049.37,312032353.37,
20040630,20040828,20040828,,380700230.21,270100608.01,,,76703032.01,41532777.97,113230716.46,138966909.3,52065462.25,35114099.68,4650123.23,263191591.82,7701004.68,,,1149256049.2,34738273.0,250063821.03,289002657.03,
20040331,20040423,20040423,,179693686.18,139292317.46,,,40467932.43,27391631.35,,,84073287.51,48726990.05,3542654.22,277320327.23,6132195.98,,,1160445983.32,32933328.82,261157857.77,314333737.77,
20031231,20040316,20040316,,441291303.39,325412529.31,,,121430310.31,84517212.28,119647404.59,160200226.0,47326014.5,41761857.61,1195782.29,257516205.43,5768152.51,,,1152061411.82,39436535.08,226611590.09,265550426.09,
20030930,20031030,20031030,,260822719.65,183244902.77,,,80527782.97,56098229.63,,,55000227.18,32743884.29,5756976.59,222919266.82,5797188.73,,,1038495190.18,16066863.06,128126187.1,180403187.1,
20030630,20030812,20030812,,156664926.78,111393087.45,,,52511096.35,38301022.53,46563579.27,66362147.78,20563948.28,9422618.66,3731120.6,137948510.03,,,,924264131.19,12332242.56,65592235.21,113869335.21,
20030331,20030426,20030426,,74227590.79,54178805.35,,,26933030.04,20300588.2,,,40351083.78,7801262.14,2865443.66,133360236.1,,,,939329302.4,15003687.87,98657840.74,146934940.74,
20021231,20030311,20030311,,275288304.4,216053435.35,,,77033861.95,60039062.25,63560694.55,103704148.62,26088600.14,7499803.46,2081155.82,96446900.0,,,,910913424.17,11905077.32,90542350.72,138819650.72,
20020930,20021030,20021030,,198525541.72,139114557.0,,,72012187.27,55754418.29,,,38297397.75,10350962.63,4204693.67,105497452.6,,,,922579624.68,9129474.55,31995055.19,103582995.19,
20020630,20020726,20020726,,130533229.53,85960557.81,,,54143644.29,39360966.06,46751376.39,65424865.18,51821526.2,9898065.21,4745077.74,165354296.21,,,,952255528.99,10378485.77,68064411.73,149652351.73,
20020331,20020430,20020430,,59947972.78,40796194.2,,,29151778.58,22988377.0,,,45667001.28,10264176.58,3298663.01,185399213.84,,,,973424622.89,15390765.57,108916634.69,187194034.69,
20011231,20020329,20020329,,265458300.34,188798397.64,,,100605375.22,88623928.85,82428758.23,114279465.23,68685976.46,9391600.05,145363.53,213644363.61,,,,927161939.14,5809130.71,90609087.94,163919727.94,
20010930,20021030,20021030,,200370059.75,139676215.88,,,74057282.84,61402364.08,,,,,,,,,,,,,,
20010630,20010814,20010814,,124045827.24,89118441.12,,,48290825.09,37289072.7,37106990.72,51419342.67,48879230.31,8476282.64,1185916.53,277110512.24,,,,964996515.22,12540592.16,80828085.17,189104785.17,
20001231,20010327,20010327,,262153438.84,181934040.22,,,102977753.79,84157159.62,86287461.71,110008343.77,,5772744.33,192323.19,373520092.8,,,,927484340.84,5415703.54,115251258.12,155251258.12,
20000630,20000809,20000809,,128862147.98,93450587.79,,,40060960.71,34309994.29,38562486.51,49952589.12,,5305029.3,41552.15,342566818.65,,,,904644154.32,6840899.54,68273861.93,118273861.93,
19991231,20000310,20000310,,208402921.54,143978858.13,,,82922965.57,116454901.15,69770780.33,92326556.71,,4548875.27,162967.99,328607877.29,,,,889349268.74,3142159.23,85071483.82,137288970.64,
19990630,19990730,19990730,,91109652.34,67417363.65,,,31914832.3,65438282.74,26637824.11,37678101.92,,6578716.05,1338594.0,140533856.98,,,,746593517.37,9499335.9,25760133.28,87619979.45,
19981231,19990415,19990415,,189802047.38,114001073.33,,,100741097.97,100741097.97,78045584.41,95596069.82,49862953.13,3740042.09,,192132125.8,,,,747824037.18,11995837.55,91759962.78,158379568.78,
