end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200430,20200430,0.04,2386332915.84,2361157535.98,,,39227570.48,41029270.4,73293252.48,,3367204381.15,2249271422.84,,8832532501.02,425252612.13,41819828.12,319701135.72,14111014531.86,1854096409.58,7676128504.18,8606737514.82,719544635.73
20191231,20200402,20200402,0.33,12140214214.38,11806312839.36,,,370488972.22,363828173.18,455949999.88,1060521967.83,2895642896.05,2254467433.03,,8601149894.09,430691121.94,28218326.7,319701135.72,13938331468.71,2182090993.66,7544649452.38,8456324578.18,1094403221.04
20190930,20191030,20191030,0.22,9365593311.48,9120741355.87,,,274516380.76,250034958.3,356934136.79,,2432001496.44,2230112176.02,,9387158080.81,417888269.56,31797109.91,319701135.72,14671166288.39,2988601277.66,8328792500.68,9305588295.18,1005535672.43
20190630,20190831,20190831,0.2,6824846183.72,6625692507.86,,,245681140.55,216112565.38,299000023.0,602100941.93,3156985001.39,2220210941.22,,9879429703.24,426173048.11,11522037.97,319701135.72,15112766017.22,3438725273.48,9142683058.0,9780495718.83,1041730843.16
20190331,20190430,20190430,0.12,3401094902.14,3255508267.34,,,159444959.79,134869996.44,189060403.25,,3630766504.5,2134343271.05,,9091775232.71,431438761.18,9668066.98,319701135.72,14420234467.89,,8335735544.2,8939729193.32,773425622.99
20181231,20190412,20190412,0.36,11708311339.47,11324112812.67,,,435093586.01,419346603.38,570817466.0,1151835649.6,2182430714.12,2294260423.95,,9014654157.1,431075347.14,9940094.77,319701135.72,14335310829.93,2817532995.76,8445384490.92,9001355021.9,1590785980.92
20180930,20181031,20181031,0.23,9648341655.74,9366039306.05,,,297390273.78,278170267.47,411599827.77,,2608871591.35,2003586545.94,,9446448913.46,439999595.35,10073323.78,319701135.72,14615089308.86,,8838217211.21,9433524397.82,885328677.41
20180630,20180830,20180830,0.19,6983295592.26,6755633189.95,,,245314054.51,228550253.26,324965946.82,623125855.67,2846304977.08,1942045609.3,,9533960303.68,449675302.68,8994377.22,319701135.72,14646357096.7,3098488075.41,9151410310.5,9552948173.39,1034856471.56
20180331,20180427,20180427,0.11,3576833506.91,3445094946.25,,,141299811.17,133708939.39,209170625.34,,2859735314.02,1984345401.99,,8998276827.62,459554745.0,9303879.8,319701135.72,14058204334.46,3142683813.81,8498417235.52,8899230192.26,797516578.05
20171231,20180413,20180413,0.32,10446775442.05,10117303778.81,,,383328475.96,338771313.72,516836785.61,1050761618.8,1944294989.12,2080505199.45,,8617291121.82,464425345.07,12930637.81,319701135.72,13640085976.6,2871490944.51,8190434868.79,8591384266.65,1353655621.31
20170930,20171031,20171031,0.23,7949783072.06,7691301002.66,,,293091734.41,253400498.92,421793606.32,,2228681071.95,1700571141.37,,8299107018.94,456776303.62,31137740.6,319701135.72,13329577911.61,2507757595.91,6919961968.98,8368889001.47,902304075.2
20170630,20170819,20170819,0.13,5288481460.81,5146179963.21,,,166691926.26,144040673.22,238344565.15,496703707.05,2367249310.2,1542832702.03,,8055931361.22,445268442.58,44647013.9,319701135.72,13163993968.23,2675248099.37,6847183174.95,8292280189.71,802584725.08
20170331,20170427,20170427,0.05,2451182299.86,2391645150.67,,,61235425.59,59669311.35,,,2414528838.27,1478462546.86,,7093740139.39,452741357.5,39461783.65,319701135.72,12258688487.63,2358283381.45,5918235885.1,7364633618.21,634921943.02
20161231,20170427,20170427,0.2,7383730555.87,7235426975.9,,,196629045.29,214848137.7,231414281.26,735657970.91,1909157010.2,1292123348.99,,6490041624.03,458215349.84,35110913.71,319701135.72,11684041900.47,1767793027.65,5458294258.34,6900535480.57,988146355.75
20160930,20161027,20161027,0.06,5278326702.96,5214115942.36,,,67851273.95,80678259.73,,,1702931085.64,1382653786.87,,5780116536.41,450765704.68,43867834.18,319701135.72,11047989889.63,1475128727.21,4912972533.78,6365469673.16,770064453.85
