end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200429,20200429,0.0968,1294392796.48,1216174631.86,11526889.26,,110424461.75,105280951.95,171800454.48,,590481383.31,897959829.63,,7278490716.62,167425212.3,,614233766.92,11388059503.85,1006282602.51,4864557398.82,4916998844.3,2005279237.03
20191231,20200429,20200429,0.6702,6181534697.03,5546517808.91,41655381.44,,789992263.9,722831920.89,961743357.17,1204267404.18,730113324.54,1037457680.17,,7750145560.3,172113105.41,,614233766.92,12249773080.69,937361413.24,5856812062.88,5935135657.42,2060821987.12
20190930,20191029,20191029,0.6206,4263569720.27,3675389695.38,27120076.43,,716324162.19,646328882.46,806031522.02,,890218087.05,1005243832.55,,6940854152.08,180481757.77,,616309597.13,10902930766.3,818099217.56,4425417220.98,4885300288.22,2157057816.86
20190630,20190828,20190828,0.4359,2796986469.26,2359732336.04,650485.64,,502935408.77,446488560.59,578979604.75,679489233.3,875919295.69,973495932.08,,8241176799.39,185360256.29,,552745414.55,12087535622.28,782346402.49,5534359729.47,6013939286.39,2561337645.3
20190331,20190420,20190420,0.2377,1313051799.66,1082570400.07,247122.81,,279516072.32,250092963.03,270518172.56,,883658812.53,1008318947.95,,8140124375.68,188683108.55,,552745414.55,11459440082.67,,5343651917.38,5674472258.49,2396247519.18
20181231,20190420,20190420,0.5796,5947277275.84,5367185125.17,340322.53,,688797462.24,605786605.13,708128889.37,832628162.26,741503716.05,1083601710.12,,7966784289.26,193638707.3,,552745414.55,11056666125.68,943330064.42,5324081774.87,5591624656.09,2545656112.36
20180930,20181020,20181020,0.4742,4131387579.8,3592795192.53,382110.84,,572648961.4,483255119.61,605563590.98,,932860173.4,1133493927.97,,7971634417.37,191175840.8,,552745414.55,10657660578.48,,5097902095.98,5396591129.95,2403178748.11
20180630,20180830,20180830,0.3337,2604464117.37,2215247010.34,323997.62,,420796808.11,338463120.97,419151049.8,456012941.35,1022674618.23,1379383993.11,,9211480679.83,194771431.87,,552745414.55,11652242504.64,1362646317.44,6287396019.45,6512374942.21,2326790708.67
20180331,20180428,20180428,0.1924,1187012948.79,969752725.35,,,230468671.14,195317766.48,234870814.47,,769314156.75,1210112238.1,,8734529489.23,161767814.65,29689729.26,552745414.55,10945455194.95,1216440794.55,5700374238.91,5791792353.83,2300024848.24
20171231,20180421,20180421,0.6877,4919909593.81,4235690784.61,,,782467441.08,679108268.85,775154203.16,819831516.18,730720139.73,1042676745.08,,6332238710.13,163775893.98,23355922.51,552745414.55,8577645473.64,1039867682.49,3528492455.22,3620800420.12,1923374823.47
20170930,20171030,20171030,0.5948,3541169314.38,2943780908.19,4804807.23,,642839440.68,569624131.56,633255069.62,,824637067.46,1093879127.82,,6964211974.47,165486750.83,20110537.18,564927654.6,8871553157.59,838025894.61,3991147225.89,4066155888.74,2330754557.08
20170630,20170804,20170804,0.46,2519695960.57,2029290283.71,2121473.89,,511274251.91,438901141.17,505618709.5,526764137.97,989847843.25,947018986.07,,4173162128.24,168022413.99,12423055.98,564927654.6,6100704124.43,844478327.22,2966208035.09,3035498631.25,560889912.73
20170331,20170426,20170426,0.2,1169120407.07,951289573.02,,,221556703.1,193451967.24,,,849965387.13,1051297900.25,,4496727845.55,171957259.74,3065762.84,564927654.6,6161283951.75,706306272.18,3119505825.22,3439458628.3,841463453.64
20161231,20170329,20170329,0.5,3544592690.45,3074111491.05,,,516681739.72,486386560.06,478549989.86,508539926.39,787810006.39,1307799558.75,,4766107290.61,173774453.65,,564927654.6,6277336811.77,757146960.54,3431512230.8,3750948813.53,1444336725.94
20160930,20161031,20161031,0.38,2335571798.88,1951331473.36,,,424675947.12,381790092.26,,,696352914.69,1327811001.55,,3751218914.38,48775213.08,,165773752.43,4484149704.22,449330891.31,2090056702.41,2092340457.35,618317929.16
20160630,20160817,20160817,0.25,1582954640.3,1325884675.92,,,289011180.11,254811005.46,263449040.75,276878089.12,734906807.75,1371165181.25,,3818872747.67,49592835.91,,165773752.43,4600774086.34,480523553.97,2098095183.79,2100482856.37,689305451.89
