end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200428,20200428,0.0125,203428262.34,179915931.61,,,23512330.73,16029828.09,16830905.33,,70407829.36,174548415.65,,1518611663.02,31235429.54,,,1770208865.82,136261044.7,173583531.26,173583531.26,1217317685.38
20191231,20200310,20200310,0.0689,1041419720.51,928968293.62,,,115449689.04,83125223.98,92807559.84,130970247.51,108604625.09,205362733.51,,1531054063.25,31457756.42,,,1790621356.27,146395442.76,210025849.8,210025849.8,1176497830.32
20190930,20191030,20191030,0.0595,757473634.57,664138968.14,,,97557650.83,68685913.47,81847721.58,,105748103.33,251973947.38,,1551115760.75,31680083.3,,,1817832253.33,152552264.07,217676057.37,217676057.37,1151176784.77
20190630,20190827,20190827,0.036,470568494.92,409916364.25,,,61957127.76,42769416.8,47228761.22,66321066.23,79375585.22,257912497.91,,1505991057.13,31902410.18,,,1784532166.86,141549365.94,210292467.57,210292467.57,1101212116.52
20190331,20190430,20190430,0.0149,256253031.49,231754666.04,,,25739265.45,17121751.33,22254080.74,,139924061.29,205269713.1,,1482283346.07,32124737.06,,,1774170304.11,,205647160.99,205647160.99,1071076909.28
20181231,20190423,20190423,0.0673,1182076383.63,1089553459.3,,,97002618.74,72267887.89,79377312.77,121450364.55,179698262.1,234147893.33,,1465349885.14,32347063.94,,,1766972929.07,155222595.21,215571537.28,215571537.28,1005844844.3
20180930,20181031,20181031,0.0585,868174463.13,784841712.58,,,85319952.44,63016621.36,74987775.82,,142582586.11,262404807.4,,1530780327.69,32569390.82,,,1833222800.7,,291072675.44,291072675.44,1068454414.38
20180630,20180828,20180828,0.0388,558625288.03,503170601.16,,,57126127.11,42873237.79,47815791.48,66695280.9,109471814.36,246696319.35,,1493200980.94,32791717.7,,,1793358054.17,181808444.13,271351312.48,271351312.48,1048593679.22
20180331,20180428,20180428,0.0111,270517357.84,251832229.33,,,19045905.58,13841553.25,18978561.89,,133122222.86,209290503.68,,1497600875.41,33014044.58,,,1807427912.12,219248465.4,298507970.37,298507970.37,1095494688.3
20171231,20180424,20180424,0.0553,1065883410.14,970050777.25,,,96114476.93,70396660.42,89683433.02,133019154.04,126928019.58,203215831.2,,1431177194.15,33236371.46,,,1749988457.53,171008790.44,254910069.03,254910069.03,1038633986.71
20170930,20171028,20171028,0.0483,762413195.73,681096612.49,,,81670183.24,59379440.64,74616402.95,,124320938.99,175349617.78,,1390642017.26,33458698.34,,,1720100944.19,157886932.7,194039775.47,194039775.47,1021995489.6
20170630,20170822,20170822,0.0365,473389000.6,416537817.64,,,57204782.96,42803499.58,51914119.62,73924161.57,98505423.28,186864796.57,,1393935640.6,33681025.22,,,1734618657.0,184498672.75,225133429.34,225133429.34,1007466223.48
20170331,20170427,20170427,0.0191,243696907.47,217872017.44,,,25824890.03,20566668.16,,,113284660.81,145140855.69,,1376370012.73,33903352.1,,,1728190119.1,182538622.46,224996838.26,224996838.26,1010459844.11
20161231,20170418,20170418,0.0584,976756001.72,892850910.11,,,83905091.61,64494542.71,75088896.09,120938219.88,110444413.86,150005155.55,,1333157725.49,34125678.98,,,1697143924.09,167607679.32,214517311.41,214517311.41,1014045858.5
20160930,20161027,20161027,0.0569,683704427.39,605192527.3,,,78511900.09,61454051.27,,,106337525.34,154198913.41,,1307040366.13,34348005.86,,,1684147592.72,174135668.3,204561471.48,204561471.48,970779941.1
20160630,20160825,20160825,0.041,425894731.06,366840725.65,,,59054005.41,45659412.84,55003640.6,78107346.67,77454129.25,164720456.06,,1259880885.68,34570332.74,,,1648414625.52,141695051.56,181413303.51,181413303.51,934544809.61
20160331,20160428,20160428,0.0439,209816550.72,184843501.65,,,24973049.07,19308436.66,24323697.58,,91853183.09,146074528.38,,1227424802.66,34792659.62,,,1627421761.22,144652691.51,183603300.75,183603300.75,918983627.21
20151231,20160419,20160419,0.0582,996268826.97,949556476.59,,,46712350.38,33687365.83,46475987.97,105946749.16,105306221.27,166288065.18,,1204067483.6,35014986.5,,,1615673957.75,146492592.13,191163933.94,191163933.94,874620946.3
20150930,20151028,20151028,0.077,765513772.64,713083826.07,,,52429946.57,38559985.06,44527314.32,,100507982.33,124487904.05,,1126052739.58,35237313.38,,,1556862129.66,93570166.88,127479486.62,127479486.62,783386303.34
20150630,20150826,20150826,0.0599,520842696.28,484387526.27,,,36455170.01,28606747.83,34137180.94,63708397.82,113472279.8,134066585.28,,1112958571.0,35459640.26,,,1556260375.46,102614087.29,136721823.1,136721823.1,757639705.51
20150331,20150428,20150428,0.0356,251876565.4,231999849.88,,,19876715.52,16785646.22,18918391.66,,108838536.9,163182772.01,,1106101768.66,35681967.14,,,1565368532.01,117478224.67,152976762.36,152976762.36,717106802.66
20141231,20150331,20150331,0.0472,1113745053.32,1075668525.83,,,43328511.03,30370462.09,30880519.42,102163935.4,120892220.28,199487739.97,,1076705287.04,35904294.02,,,1554052906.18,117580879.04,158446782.75,158446782.75,653758225.44
20140930,20141029,20141029,0.0617,811083001.95,777879722.24,,,33203279.71,31776856.43,22396373.37,,114744231.06,213929474.83,,1017230458.66,36126620.9,,,1507476393.11,81190447.25,110463875.34,110463875.34,594478420.01
20140630,20140823,20140823,0.0548,540309013.42,516407419.88,,,23901593.54,25323715.93,18193047.13,58041773.28,119397993.4,216302351.59,,1036511234.42,36348947.78,,,1516499149.21,96627301.49,125939771.94,125939771.94,616121719.53
20140331,20140425,20140425,0.0385,257875947.26,241814198.64,,,16061748.62,15539281.73,10391724.1,,98942817.58,212763602.62,,1032435052.64,36571274.66,,,1525484265.48,98613844.25,128764437.81,128764437.81,644491206.11
20131231,20140305,20140305,0.0779,1324972283.68,1283345519.53,,,41626764.15,37945676.0,36322283.99,117837451.53,158806843.37,215617486.13,,1008534647.16,36793601.54,,,1520188936.6,100368543.11,139008390.66,139008390.66,569217373.77
20130930,20131030,20131030,0.0758,970657841.38,929343404.87,,,41314436.51,35397277.5,41109384.77,,141336587.59,249471159.97,,980744050.58,37015928.42,,,1508225022.62,102392427.14,129592875.18,129592875.18,502690765.64
20130630,20130824,20130824,0.0716,652503899.8,617382370.14,,,35121529.66,30476684.5,35093064.91,75617339.23,141995274.71,210082591.49,,982946756.85,37238255.3,,,1530213969.81,125131158.63,156502415.37,156502415.37,496961023.65
20130331,20130426,20130426,0.0327,322056553.86,306066647.43,,,15989906.43,13470359.48,15242703.66,,154431341.38,196103490.2,,1001879203.68,37460582.18,,,1569198266.92,166522056.94,196548152.9,196548152.9,521858494.58
20121231,20130330,20130330,0.0919,1495281651.8,1453897553.19,,,41384098.61,37548464.81,36071444.42,119236940.28,168952160.42,193936496.94,,961267025.56,37682909.06,,,1545284976.05,134436085.6,186105221.51,186105221.51,512908902.98
20120930,20121027,20121027,0.061,1085350015.85,1056262516.42,,,29087499.43,24673092.6,23382183.36,,167059356.84,204967992.03,,933885873.73,37905235.94,,,1531788630.79,141692968.66,185484248.46,185484248.46,458338955.2
20120630,20120825,20120825,0.0257,694799716.07,681779164.65,,,13020551.42,10251311.06,10355180.17,52410715.46,154233598.87,262133513.48,,950101166.58,38127562.82,,,1563065210.26,190956283.12,231182609.47,231182609.47,442680664.85
20120331,20120420,20120420,0.0103,344457145.77,339248618.66,,,5208527.11,3568006.33,3447359.37,,143560162.13,239571345.9,,868382247.05,38349889.7,,,1499887519.92,141658544.67,158743339.26,158743339.26,371495457.77
20111231,20120323,20120323,0.1035,1527651202.25,1484800820.15,,,42850382.1,37648034.52,42478133.02,129621084.69,134177645.0,249036932.44,,891988513.78,38572216.58,,,1540942551.84,148352074.88,203366377.51,203366377.51,358770814.01
20110930,20111028,20111028,0.133,1121779155.53,1066336456.01,,,55442699.52,49360558.38,60303814.66,,165750921.93,273136463.12,,880714515.57,38794543.46,,,1546102366.55,146144769.2,196813668.36,196813668.36,308746436.21
20110630,20110825,20110825,0.1067,728766850.05,684283215.8,,,44483634.25,38642079.38,45744582.5,75868894.09,145364483.07,276334933.45,,886630593.98,39016870.34,,,1567051481.7,110654617.48,228481262.51,228481262.51,379874760.47
20110331,20110427,20110427,0.062,361073198.32,335432986.49,,,25640211.83,21682907.18,26969882.33,,132771494.86,276047003.84,,861893854.75,39239197.22,,,1556560643.98,97633853.89,203059827.79,203059827.79,343911941.84
20101231,20110319,20110319,0.1907,1303132066.61,1223940825.06,,,79191241.55,68186178.18,78933339.92,165620393.05,118158374.73,233408964.51,,846997644.68,39461524.1,,,1560778186.98,114291056.35,228960277.97,228960277.97,383481512.09
20100930,20101028,20101028,0.109,914690112.23,864829074.93,,,49861037.3,39805946.88,47641665.92,,88398942.04,157011611.2,,764528044.75,39683850.98,,,1495595548.41,71098321.52,192157870.7,192157870.7,374806820.99
20100630,20100825,20100825,0.0419,584147324.32,564228761.83,,,19918562.49,14733888.38,19947828.77,63445066.34,92397754.15,201432391.27,,751692635.58,39906177.86,,,1502682557.5,102146630.15,224316938.29,224316938.29,399854629.8
20100331,20100424,20100424,-0.004,262957268.55,262759586.96,,,197681.59,-2291679.33,-2946318.67,,81016815.28,225505225.37,,722460518.93,40128504.74,,,1490487732.19,85866566.88,197257911.49,197257911.49,348476073.41
20091231,20100313,20100313,0.1084,1090688146.59,1045816309.45,,,44871837.14,41167522.31,49473346.07,130760344.5,121135530.18,246469789.49,,741242333.81,40350831.62,,,1524324829.71,99129459.5,228803329.68,228803329.68,265583583.81
20090930,20091027,20091027,0.052,705824256.59,681537938.11,,,24286318.48,20004711.44,22950391.27,,121800005.3,227096450.41,,669740230.63,40573158.5,,,1484558705.37,86394622.29,210200016.21,210200016.21,246293921.77
20090630,20090822,20090822,0.0335,453279826.12,437807549.63,,,15472276.49,13456604.41,13041523.87,51810493.58,98243475.84,247147858.84,,653936446.41,40795485.38,,,1454727102.75,89474180.36,186916520.62,186916520.62,234774070.79
20090331,20090425,20090425,0.012,215151023.08,209284292.08,,,5866731.0,5078042.13,5513420.54,,106864130.9,253772738.27,,717825433.39,41017812.26,,,1536799622.85,161704794.49,277367603.0,277367603.0,292893552.1
20081231,20090305,20090305,0.023,972829870.81,960685352.0,,,12144518.81,5477252.22,10004831.33,72519625.56,101413095.46,256841757.02,,693409580.45,41240139.14,,,1530835282.34,153247828.99,276481304.62,276481304.62,296365805.51
20080930,20081030,20081030,0.0428,720058710.98,701527038.58,,,18531672.4,14173094.13,17867725.41,,99663515.16,227108548.25,,681113675.54,41462466.02,,,1526114680.13,144183173.18,263035599.44,263035599.44,295927995.78
20080630,20080826,20080826,0.0592,490918080.13,463127174.24,,,27790905.89,22795538.07,28258790.78,61536874.91,92067996.47,248487552.33,,803873168.48,41684792.9,,,1657087950.46,138219708.74,385299011.72,385299011.72,420475635.69
20080331,20080424,20080424,0.04,248341714.49,229747086.82,,,18594627.67,15757271.56,19950891.1,,111331652.83,253854627.45,,854519195.49,41907119.78,,,1571043723.85,117959182.67,290377428.08,290377428.08,417742531.47
20071231,20080329,20080329,0.191,1333894634.16,1250144708.0,,,83809926.16,69798671.39,89859025.41,157828709.58,100237833.64,219520846.04,,804702724.43,42129446.66,,,1538094469.36,118727119.45,273185445.15,273185445.15,399413261.1
20070930,20071024,20071024,0.1635,1017699900.36,945219342.27,,,72540558.09,59299822.82,79340034.64,,121209070.81,240046854.46,,881862022.02,,,,1638768297.81,130812061.32,381846894.75,381846894.75,484460062.76
20070630,20070816,20070816,0.1191,666297672.53,615458821.11,,,50898851.42,40770669.11,55297367.54,89454364.73,105309676.27,277419264.54,,952973305.05,,,,1724322240.62,136673850.38,485929991.27,485929991.27,499224734.28
20070331,20070426,20070426,0.059,348841215.24,323723232.85,,,25117982.39,19444164.08,27001518.56,,112457925.22,236892037.28,,601530308.46,,,,1368797533.55,129250538.53,469894111.23,469894111.23,178813733.14
20061231,20080329,20070216,0.266,1343703729.3,1231704271.26,,,112099458.04,88932560.8,121657401.76,184429564.75,96494409.51,194238794.94,,578885425.06,43018754.18,,,1337449614.6,91725976.63,452089508.22,452089508.22,107140141.66
20060930,20071024,20061028,0.1777,970281738.92,894729410.7,,,75652328.22,59823422.73,,,104776214.89,170966752.86,,386850212.16,,,,1176937379.8,148847228.41,319416792.79,319416792.79,87264894.71
20060630,20070816,20060729,0.2251,629476447.72,576719718.5,,,52756729.22,40638333.07,56428130.67,86864025.67,82296989.27,158902927.96,,395598976.05,,,,1179519664.12,98844304.47,341324601.78,341324601.78,91493980.56
20060331,20070426,20060427,0.092,296844105.75,275448633.08,,,21395472.67,16292865.39,,,84637603.09,136490424.4,,437742014.78,,,,1228042196.72,97952841.87,362593178.15,362593178.15,171317609.84
20051231,20060228,20060228,,1172336953.21,1073789349.28,,,100442925.12,79704459.42,100188883.2,153937946.19,69382114.36,148987103.02,,407320169.47,,,,1176462440.32,90095088.22,327113792.01,327113792.01,
20050930,20051025,20051025,,834489497.3,757049080.13,,,78829448.21,62023707.42,,,76716157.73,160682413.37,,372322505.49,,,,1106394119.62,70078818.28,246699977.74,274199977.74,
20050630,20050813,20050813,,525670731.92,471997594.28,,,54374522.26,42498798.45,50570178.63,75914119.43,70115999.2,166933743.8,,325995509.64,,,,1070674430.74,67510216.88,230123190.51,257623190.51,
20050331,20050423,20050423,,266471363.17,241825241.39,,,24856908.11,19648992.34,,,76162384.99,147571578.9,,444544616.03,,,,1201471614.36,95177782.47,345777540.74,373277540.74,
20041231,20050204,20050204,,940417821.05,840242219.47,,,101110524.66,81733387.97,119599193.91,158149995.89,52258251.93,142062834.92,,459538252.87,,,,1220712296.35,105194756.4,384667215.07,412167215.07,
