end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200430,20200430,0.11,4479818705.96,4336275844.92,,,226376770.11,166790371.35,411231304.94,,5136216963.54,5919986004.86,,22028845519.39,785403225.87,36330368.53,52893805.35,30720726081.57,3453295123.38,15211911609.92,19730348406.07,4242366902.05
20191231,20200430,20200430,0.69,19177295779.44,18082199807.82,,,1309698477.61,1073809543.99,1444575893.82,1760451756.74,3953280188.9,5559807767.54,,21019743907.05,789978822.4,41176217.48,52893805.35,29861367274.78,3756184767.54,14277676117.03,19030844508.06,5158381925.68
20190930,20191030,20191030,0.6028,14219024060.92,13206788977.51,,,1119649001.78,942380565.85,1220762297.64,,4462541606.66,4945204123.74,,19240211355.34,762738363.38,45080842.22,52893805.35,27850039503.01,2807396335.02,12608141934.36,17230746790.65,3931861975.06
20190630,20190829,20190829,0.4518,10130931805.27,9376965739.67,,,828127320.04,707286674.55,856961724.35,1011178333.15,4365679453.42,5032532001.05,,19509717295.99,777282518.2,43346701.51,50359735.86,28032916406.93,2991158849.85,11956150786.45,17646918435.32,4186389610.9
20190331,20190430,20190430,0.208,4865422931.42,4525260824.42,,,382761767.6,317431373.84,459789856.74,,4789307347.62,5592687255.14,,20061381746.54,763425917.32,51000493.63,50359735.86,28493704497.44,,13321733789.97,18259351747.32,4095885934.39
20181231,20190402,20190402,0.5402,18084836917.48,17257975277.94,,,1022377839.31,840966364.93,1168679002.83,1451226723.84,3532724321.09,5167602245.21,,17962171301.03,777248278.37,48645106.83,50359735.86,26211973627.89,3380446270.69,12137796729.16,16114464954.82,3766508514.91
20180930,20181030,20181030,0.6355,13465679416.91,12660991164.55,,,923575218.22,763694517.97,1118177500.11,,3247003939.84,4918440525.81,,16063054339.0,773024839.7,66363005.24,50359735.86,24402402011.29,,10788389401.04,14379486169.94,2685938924.67
20180630,20180830,20180929,0.5295,9754268359.31,9065019260.18,,,774665801.19,636184977.16,813075656.82,953658845.24,3584225791.18,4331632773.55,,16439955649.85,779698271.21,59860284.27,50327324.51,24783678805.23,3476274782.03,12576215626.12,14895783517.09,3485370234.2
20180331,20180428,20180428,0.2574,4472747171.44,4127031089.83,,,381037821.73,303430939.2,433225655.84,,3900428537.13,4372752308.83,,16681183126.57,767503755.17,66652178.9,50327324.51,24425803008.91,3245313307.81,12106881223.95,14681796696.08,4017644361.8
20171231,20180403,20180403,0.287,11264212253.35,10915031740.87,,,444542380.84,322249945.52,476905138.95,711372051.14,2805132567.8,3881677443.0,,14319881689.2,667574174.41,62298270.99,6357246.11,21658051740.01,2589990656.92,10815299219.08,12541040732.34,3770429591.68
20170930,20171031,20171031,0.2485,8117672766.15,7785387851.83,,,366452225.58,278302792.67,556087279.0,,2985833134.47,3217227258.6,,13515154092.31,632545461.52,60361017.08,4629329.5,21075965820.51,2219554082.55,10583941532.74,12010938777.12,3826551189.77
20170630,20170829,20170829,0.2165,5457475346.22,5182661041.99,,,291932762.42,242620756.7,320339135.12,435362747.85,2930349264.37,3085377803.02,,12924315319.78,633753180.9,65199387.27,4629329.5,20441795821.0,2294469937.13,8508516947.04,11407863363.02,3283423551.13
20170331,20170429,20170429,0.0964,2431785256.48,2310468720.72,,,123361632.6,108042527.89,,,3069608197.7,3022269369.22,,12403806520.35,638936019.68,56332035.42,,19564392037.65,1996124986.4,7760234921.0,10574214126.14,3214977920.34
20161231,20170330,20170330,0.0438,7005395363.84,7043433144.17,,,-75644355.82,47569603.26,83997489.79,314511427.37,2619024988.03,2869576665.68,,13259522317.03,681691003.77,50770539.05,,20584101198.17,1532722944.33,9118569762.01,11736710275.15,4689342059.09
20160930,20161029,20161029,0.0056,5026616581.83,5032114630.31,,,-36003991.83,5266093.82,,,3108147738.19,2739955203.19,,13224285709.45,686047381.37,36942167.41,,20531737594.39,1345342388.77,9068074511.27,11700816405.95,4374113502.24
20160630,20160830,20160830,0.0142,3628062016.97,3619096909.78,,,-17826471.02,15521576.57,78492470.48,201330350.79,3384467147.19,2444197734.46,,14141379985.16,676325309.8,50006812.58,,21381743443.73,1341965084.57,9916409566.94,12536802330.58,5003128437.7
20160331,20160430,20160430,0.0133,2116270398.58,2081340217.22,,,20881419.79,14938389.48,142161475.78,,3870821929.21,2225488009.72,,14628746247.58,645455902.37,53863278.14,,21565569940.05,1382885926.12,10189762534.1,12635091005.23,4909788190.6
20151231,20160329,20160329,0.0189,6655815581.28,6750825891.52,,,-114204088.88,20765185.87,96847353.68,357960280.38,3150769550.69,2670240716.31,,13740813502.95,650207720.91,46925690.0,,20384406787.03,990162287.48,7464130046.95,11477942119.65,4261546688.66
20150930,20151030,20151030,0.02,5048690612.94,5056525893.61,,,-36894288.33,22101673.13,139765425.81,,3382183616.89,2893310848.18,,13823573616.1,673109952.17,49257329.18,,20168171461.75,1023163622.61,7258533449.95,11271287494.52,4347684746.22
20150630,20150827,20150827,0.0771,3689979897.31,3585239192.48,,,87870186.05,86605454.74,163050793.4,300998364.39,3526416042.02,3167738527.06,,13322493159.26,678744600.21,2152207.81,,19655338601.42,1197720831.14,6887111724.9,10678228863.26,3212288865.52
20150331,20150429,20150429,0.0652,1871149198.06,1782666270.64,,,79983590.27,73254854.15,128954014.13,,3791259178.04,3639985429.29,,13996344550.3,681573204.91,1687530.56,,20280229413.98,1596869288.38,6742801428.29,11134888982.35,3164621496.88
20141231,20150331,20150331,0.1764,10293406072.77,10131752255.15,,,152637593.92,193158784.15,316079552.78,660106749.83,3469236869.63,3527910067.12,,14513355824.25,693806123.9,1475315.16,,20801901583.0,1627808477.3,7244374799.81,11675849960.2,3913912196.99
20140930,20141030,20141030,0.1595,7870216909.98,7678181579.49,,,180147893.31,176801706.58,475009018.49,,3421016310.28,3636083689.02,,14011981063.36,770829247.75,,,20726386358.83,1557320297.19,6680291225.76,11503141717.52,4112834743.57
20140630,20140829,20140829,0.1424,5645561852.65,5454389308.28,,,183471352.42,158679050.75,309523279.11,474486270.86,3532928351.69,4069860844.88,,14968195511.77,780587980.3,,,21878326767.94,2003681478.85,7494809665.38,12627551345.75,4189400542.93
20140331,20140429,20140429,0.1114,2898760231.57,2737047000.31,,,156236951.27,123689073.28,268972976.26,,3943783243.9,4496795208.06,,15597306061.7,819327802.69,,,22757718301.95,2805361605.94,7962838317.13,13247554202.38,4009698954.92
20131231,20140401,20140401,0.3,12584687456.76,12263366839.94,,,327293187.17,331798748.54,634821742.33,950378912.47,2786900926.38,4086649341.15,,14665689351.56,828461499.13,,,22179900317.3,2364683343.62,6958636971.86,12811272014.43,4176617147.29
20130930,20131029,20131029,0.25,9274275344.49,8919022109.65,,,350953797.94,282735584.58,708453796.96,,2716147361.14,4461738302.76,,13986287688.64,808521039.32,,,21420811033.43,2005592280.11,6878046490.71,12102143754.21,2924873863.49
