end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period
20200331,20200429,20200429,0.375,3581192389.4,3230749674.69,,,377578517.79,306616788.73,305382063.01,,1298757277.6,1739677789.69,,8732764683.87,460083705.12,,,10740867790.66,2223916089.36,3762503589.38,3789480502.27,1182376236.74
20191231,20200429,20200429,2.347,19853477882.97,17793920302.14,,,2296301130.2,1915653117.02,2185310424.22,2310508301.31,1796909432.4,2247612900.0,,9829959022.88,465546894.17,,,11847953986.45,3011464656.36,4976070455.44,5003340409.56,1234132657.16
20190930,20191030,20191030,1.526,14896315591.99,13319138511.17,,,1628943136.33,1244989076.07,1587764032.3,,2464104532.6,1510350347.25,,8556429277.93,459792713.26,,,10356046132.84,3102137846.99,3966272202.71,3988549398.04,2260042435.77
20190630,20190830,20190830,1.025,9835583688.78,8768064818.88,,,1111596433.94,836852834.81,1051974547.7,1114195905.25,1887079594.07,1624983582.78,,7368456810.75,460076570.01,,,9166145805.95,2479050538.02,3203517363.35,3226005299.54,2168129728.03
20190331,20190425,20190425,0.63,5473577143.92,4816592357.49,,,678740482.97,514639046.63,653527966.76,,1719153595.05,1615572858.84,,8101043692.54,462052092.67,,,9885157341.89,,3438441392.77,3456140069.84,2130747187.46
20181231,20190328,20190328,2.043,17851264801.72,16056898912.58,,,1981934569.54,1668781233.33,1900110203.27,2021305823.62,1727619712.96,2361653181.94,,8993317642.34,397272432.11,,,10633161177.21,2953812235.17,4708184665.78,4726094083.72,1400762574.83
20180930,20181024,20181024,1.35,13393582147.96,12083991187.08,,,1375188108.88,1103491582.8,1337297256.79,,2103121447.76,1918572103.77,,7839801376.52,397145444.98,,,9467492068.46,,4121785089.25,4141166730.32,424034420.1
20180630,20180830,20180830,0.904,8849159546.48,7951327452.88,,,935377457.32,738836585.03,897891232.25,957951507.59,1583377542.73,1909306638.47,,7081530039.0,332104562.2,,,8621422251.71,2319057969.9,3283391993.97,3303010084.59,569968081.57
20180331,20180424,20180424,0.553,4887002505.38,4301662695.04,,,602598650.26,452196896.85,589475208.17,,1406651267.4,1782072806.33,,7557319347.71,334657521.63,,,9094234189.39,2113564323.48,3473350092.88,3498204633.05,915247390.32
20171231,20180331,20180331,1.601,14187347425.77,12767844978.74,,,1574584138.4,1307844100.14,1501755208.94,1606920800.09,1394611743.59,2185899491.72,,7717284948.56,334602690.62,,,9171678300.83,2307025946.46,3948097524.48,3973188514.2,763641360.93
20170930,20171019,20171019,1.093,10496638285.28,9466173611.35,,,1079610024.39,896975045.79,1055677894.47,,1551793666.58,1470400344.92,,6844591165.61,334747324.38,,,8327929549.25,2188428198.7,3338354234.26,3366917041.79,786108925.85
20170630,20170831,20170831,0.728,6909466633.07,6218775325.27,,,717733079.63,597279300.58,689042703.28,738448756.32,1201233225.87,1293921923.43,,5944277718.67,318935629.38,,,7395864867.04,1892416996.23,2687809352.93,2716844958.58,490338270.69
