date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
2017-06-30,886900000.0,4939000000.0,5825900000.0,2795900000.0,935900000.0,10433200000.0,1750100000.0,1.119619e+11,0.0,288300000.0,1.143016e+11,1.247348e+11,4684600000.0,3795000000.0,8638300000.0,26443300000.0,30238300000.0,0.0,158700000.0,0.0,39967600000.0,49514400000.0,59197499999.9999,14397900000.0,75220400000.0,4939000000.0,29351400000.0,0.0,908500000.0
2017-03-31,1092900000.0,7858200000.0,8951100000.0,2542000000.0,904700000.0,13700700000.0,1659300000.0,1.109113e+11,0.0,255400000.0,1.131362e+11,1.268369e+11,4795400000.0,5526400000.0,10391600000.0,26223000000.0,31749400000.0,0.0,69800000.0,0.0,40332000000.0,51648500000.0,59036799999.9999,15429900000.0,75188400000.0,7858200000.0,30656500000.0,0.0,924900000.0
2016-12-31,1724000000.0,11501500000.0,13225500000.0,2531000000.0,718000000.0,17857900000.0,1611300000.0,1.089747e+11,0.0,233300000.0,1.111284e+11,1.289863e+11,5019000000.0,2797900000.0,7874700000.0,29970800000.0,32768700000.0,0.0,57800000.0,0.0,44024900000.0,52793600000.0,58888599999.9999,18342500000.0,76192700000.0,11501500000.0,31044700000.0,0.0,894000000.0
2016-09-30,7554700000.0,19837600000.0,27392300000.0,2398500000.0,705500000.0,31723900000.0,1566300000.0,1.096485e+11,0.0,120700000.0,1.118838e+11,1.436077e+11,5425400000.0,1591800000.0,8025500000.0,31178200000.0,32770000000.0,0.0,784600000.0,0.0,45012400000.0,53881800000.0,70713899999.9999,18412700000.0,89725900000.0,19837600000.0,25215300000.0,0.0,843900000.0
2016-06-30,489500000.0,17100000.0,506600000.0,2490500000.0,726800000.0,8755200000.0,1557200000.0,1.109766e+11,0.0,179500000.0,1.238639e+11,1.326191e+11,4490100000.0,2506600000.0,8867400000.0,37075100000.0,39581700000.0,0.0,92600000.0,0.0,45891400000.0,55975200000.0,73698699999.9999,3262300000.0,76643900000.0,17100000.0,39092200000.0,0.0,1216400000.0
2016-03-31,2260800000.0,13000000.0,2273800000.0,2652800000.0,1022200000.0,10091500000.0,1602400000.0,1.132598e+11,0.0,77700000.0,1.259822e+11,1.360737e+11,4701100000.0,4015700000.0,10195500000.0,38551800000.0,42567500000.0,0.0,68500000.0,0.0,47139700000.0,58623700000.0,73587999999.9999,3833600000.0,77450000000.0,13000000.0,40306700000.0,0.0,1288500000.0
2015-12-31,1096000000.0,9300000.0,1105300000.0,2401600000.0,1009700000.0,8615400000.0,1573900000.0,1.144832e+11,0.0,49500000.0,1.272253e+11,1.358407e+11,4349500000.0,2432800000.0,8328300000.0,40293400000.0,42726200000.0,0.0,54200000.0,0.0,49541100000.0,59249300000.0,73437999999.9999,3647500000.0,76591400000.0,9300000.0,41630200000.0,0.0,1379900000.0
2015-09-30,2063900000.0,7000000.0,2070900000.0,2143200000.0,1285400000.0,16658700000.0,1569900000.0,1.134485e+11,0.0,67200000.0,1.261576e+11,1.428163e+11,4513500000.0,2035400000.0,8133000000.0,40648100000.0,42683500000.0,32900000.0,84700000.0,0.0,55802500000.0,65342600000.0,73171099999.9999,4347900000.0,77473700000.0,7000000.0,40619600000.0,0.0,1407100000.0
2015-06-30,1517900000.0,8500000.0,1526400000.0,4420100000.0,2786000000.0,10486900000.0,2859000000.0,1.244213e+11,0.0,113600000.0,1.279242e+11,1.384111e+11,5945000000.0,1550900000.0,7649500000.0,41319400000.0,42870300000.0,25700000.0,70400000.0,0.0,57779400000.0,66342000000.0,73032799999.9999,-953300000.0,72069100000.0,8500000.0,41352400000.0,0.0,913100000.0
2015-03-31,2114900000.0,16000000.0,2130900000.0,3992800000.0,3125100000.0,11017200000.0,2797900000.0,1.250275e+11,0.0,99800000.0,1.284435e+11,1.394607e+11,5820100000.0,1624100000.0,7655500000.0,42700500000.0,44324600000.0,27100000.0,101600000.0,0.0,59411600000.0,68055900000.0,72899000000,-710900000.0,71404800000.0,16000000.0,42209700000.0,0.0,988800000.0
2014-12-31,250000000.0,1000000.0,251000000.0,2372300000.0,2075500000.0,6881700000.0,1594700000.0,43709900000.0,0.0,107400000.0,45647400000.0,52529100000.0,4170600000.0,697400000.0,5018600000.0,14846300000.0,15543700000.0,27000000.0,50400000.0,0.0,18282800000.0,24198000000.0,28994700000,-198200000.0,28331100000.0,1000000.0,15293700000.0,0.0,896600000.0
2014-09-30,339400000.0,1000000.0,340400000.0,2229300000.0,2627300000.0,6252300000.0,1704300000.0,45134000000.0,0.0,143500000.0,47215100000.0,53467400000.0,3937500000.0,443300000.0,4481300000.0,15093800000.0,15537100000.0,35600000.0,11300000.0,0.0,18969400000.0,24327000000.0,28826000000,534700000.0,29140400000.0,1000000.0,15197700000.0,0.0,876300000.0
2014-06-30,4293600000.0,2500000.0,4296100000.0,1567700000.0,1633300000.0,8272900000.0,1532900000.0,15709400000.0,0.0,109600000.0,17516500000.0,25789400000.0,2443100000.0,1588800000.0,4183400000.0,10742600000.0,12331400000.0,39500000.0,82200000.0,0.0,11722000000.0,16109700000.0,8011900000,1577500000.0,9679700000.0,2500000.0,8037800000.0,0.0,204300000.0
2014-03-31,337700000.0,2500000.0,340200000.0,1508700000.0,1726300000.0,4540700000.0,1581300000.0,16031600000.0,0.0,105100000.0,17863200000.0,22403900000.0,2323800000.0,268300000.0,3002100000.0,8452200000.0,8720500000.0,35800000.0,138900000.0,0.0,9581800000.0,12779200000.0,8012199999.9999,1528800000.0,9624700000.0,2500000.0,8382800000.0,0.0,195300000.0
2013-12-31,329000000.0,2500000.0,331500000.0,1404900000.0,1786300000.0,4434700000.0,1616800000.0,16432100000.0,0.0,104800000.0,18291200000.0,22725900000.0,2343200000.0,534600000.0,3294900000.0,8517400000.0,9052000000.0,38800000.0,96600000.0,0.0,9706600000.0,13193800000.0,8009299999.9999,1432300000.0,9532100000.0,2500000.0,8723000000.0,0.0,192300000.0
2013-09-30,54101.0,0.0,54101.0,0.0,0.0,54101.0,0.0,0.0,0.0,0.0,0.0,54101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,970.0,54101.0,0.0,-54101.0,0.0,0.0
2013-06-30,226900000.0,8000000.0,234900000.0,1372300000.0,1601900000.0,3916000000.0,1417700000.0,8049100000.0,98400000.0,420400000.0,9644600000.0,13560600000.0,2104500000.0,177200000.0,2389000000.0,6173900000.0,6351100000.0,62900000.0,1146100000.0,0.0,7630600000.0,10019600000.0,-84300000.0,1515100000.0,3536100000.0,106400000.0,6116200000.0,706900000.0,107300000.0
2013-03-31,328400000.0,9000000.0,337400000.0,1275500000.0,1544300000.0,3835800000.0,1450400000.0,8635800000.0,102000000.0,504700000.0,10337200000.0,14173000000.0,2517900000.0,178300000.0,2934900000.0,6243200000.0,6421500000.0,71400000.0,1339900000.0,0.0,7615800000.0,10550700000.0,-91700000.0,2079900000.0,3604800000.0,111000000.0,6084100000.0,678600000.0,238700000.0
2012-12-31,319000000.0,9000000.0,328000000.0,1330900000.0,1546500000.0,3838300000.0,1485000000.0,8638500000.0,91200000.0,371100000.0,10276500000.0,14114800000.0,2467900000.0,176200000.0,2749300000.0,6257100000.0,6433300000.0,43600000.0,1151000000.0,0.0,7509100000.0,10258400000.0,36800000.0,2182700000.0,3833800000.0,100200000.0,6105300000.0,632900000.0,105200000.0
2012-09-30,222000000.0,12400000.0,234400000.0,924800000.0,885100000.0,2441500000.0,708000000.0,3316800000.0,70900000.0,218000000.0,4124500000.0,6566000000.0,1343200000.0,196800000.0,1555600000.0,1023800000.0,1220600000.0,22000000.0,252800000.0,0.0,1320500000.0,2876100000.0,-62300000.0,2154700000.0,3690600000.0,83300000.0,986200000.0,397200000.0,15600000.0
2012-06-30,217600000.0,7400000.0,225000000.0,876000000.0,870400000.0,2319900000.0,727800000.0,3380200000.0,71700000.0,212100000.0,4207200000.0,6527100000.0,1307300000.0,193400000.0,1530700000.0,1098700000.0,1292100000.0,24200000.0,306000000.0,0.0,1436200000.0,2966900000.0,-98100000.0,2078000000.0,3560900000.0,79100000.0,1067100000.0,348500000.0,30000000.0
2012-03-31,168700000.0,13500000.0,182200000.0,1030800000.0,904600000.0,2408600000.0,733700000.0,3635500000.0,66400000.0,183000000.0,4454100000.0,6862700000.0,1301300000.0,189000000.0,1578600000.0,1163800000.0,1352800000.0,27400000.0,455900000.0,0.0,1624300000.0,3202900000.0,-39000000.0,2140200000.0,3660500000.0,79900000.0,1170600000.0,291000000.0,88300000.0
2011-12-31,209300000.0,14900000.0,224200000.0,1165700000.0,889400000.0,2569700000.0,713700000.0,3321900000.0,71300000.0,189800000.0,4128600000.0,6698300000.0,1535400000.0,184500000.0,1839500000.0,848500000.0,1033000000.0,29800000.0,464900000.0,0.0,1296300000.0,3135800000.0,-76500000.0,2085400000.0,3563600000.0,86200000.0,808800000.0,290400000.0,119600000.0
2011-09-30,163300000.0,9200000.0,172500000.0,700500000.0,679400000.0,1840300000.0,703200000.0,3576800000.0,69800000.0,339300000.0,4523200000.0,6363500000.0,975500000.0,1300000.0,1017400000.0,1152300000.0,1153600000.0,31600000.0,593500000.0,0.0,1858300000.0,2875700000.0,-41400000.0,1990600000.0,3488200000.0,79000000.0,981100000.0,287900000.0,40600000.0
2011-06-30,225100000.0,8900000.0,234000000.0,824300000.0,627800000.0,2005400000.0,690000000.0,3694600000.0,72100000.0,358700000.0,4634200000.0,6639600000.0,1066400000.0,250000000.0,1366500000.0,1024500000.0,1274500000.0,33000000.0,637500000.0,0.0,1799700000.0,3166200000.0,32900000.0,1922500000.0,3472700000.0,81000000.0,1040500000.0,319300000.0,50100000.0
2011-03-31,504500000.0,10300000.0,514800000.0,532700000.0,592300000.0,1936800000.0,626700000.0,3140600000.0,74000000.0,326200000.0,3992300000.0,5929100000.0,752100000.0,0.0,856300000.0,1020300000.0,1020300000.0,35600000.0,598000000.0,0.0,1702400000.0,2558700000.0,14900000.0,1869800000.0,3369500000.0,84300000.0,505500000.0,297000000.0,104200000.0
2010-12-31,282800000.0,11100000.0,293900000.0,560900000.0,631000000.0,1786700000.0,642300000.0,3160100000.0,84500000.0,179700000.0,3899900000.0,5686600000.0,741100000.0,0.0,808000000.0,1016100000.0,1016100000.0,37100000.0,426600000.0,0.0,1596000000.0,2404000000.0,-2500000.0,1824500000.0,3281700000.0,95600000.0,722200000.0,300900000.0,66900000.0
2010-09-30,255600000.0,10300000.0,265900000.0,523100000.0,673100000.0,1764200000.0,648900000.0,3218400000.0,47900000.0,310500000.0,4083500000.0,5847700000.0,625000000.0,35000000.0,753700000.0,1162100000.0,1197100000.0,43900000.0,586200000.0,0.0,1874400000.0,2628100000.0,-16100000.0,1806200000.0,3218000000.0,58200000.0,931200000.0,302100000.0,93700000.0
2010-06-30,224800000.0,11300000.0,236100000.0,502100000.0,699300000.0,1757100000.0,652200000.0,3124000000.0,54900000.0,260400000.0,3955700000.0,5712800000.0,592700000.0,85000000.0,754200000.0,1158500000.0,1243500000.0,45700000.0,573600000.0,0.0,1823400000.0,2577600000.0,-60000000.0,1780600000.0,3135200000.0,66200000.0,1007400000.0,319600000.0,76500000.0
2010-03-31,169200000.0,13100000.0,182300000.0,543800000.0,710700000.0,1769700000.0,678100000.0,3355400000.0,36100000.0,179400000.0,4120500000.0,5890200000.0,621100000.0,85000000.0,880500000.0,1155500000.0,1240500000.0,53000000.0,763000000.0,0.0,1916300000.0,2796800000.0,-13500000.0,1709900000.0,3093400000.0,49200000.0,1058200000.0,332900000.0,174400000.0
2009-12-31,201400000.0,13600000.0,215000000.0,517400000.0,692300000.0,1769500000.0,694200000.0,3214500000.0,114500000.0,241700000.0,4134000000.0,5903500000.0,614300000.0,307600000.0,1047900000.0,1150200000.0,1457800000.0,48200000.0,641400000.0,0.0,1832500000.0,2880400000.0,1900000.0,1640100000.0,3023100000.0,128100000.0,1242800000.0,344800000.0,126000000.0
2009-09-30,812900000.0,13100000.0,826000000.0,377100000.0,505700000.0,2140500000.0,625100000.0,1378300000.0,96200000.0,157400000.0,1275300000.0,4025800000.0,399100000.0,1600000.0,439900000.0,997400000.0,999000000.0,55100000.0,256700000.0,0.0,1275300000.0,1715200000.0,-200000.0,1583200000.0,2310600000.0,109300000.0,173000000.0,176500000.0,39200000.0
2009-06-30,637500000.0,13400000.0,650900000.0,356600000.0,499300000.0,2161900000.0,635400000.0,1399800000.0,86000000.0,161700000.0,427700000.0,3850400000.0,427100000.0,726400000.0,1190600000.0,150000000.0,876400000.0,59700000.0,249900000.0,0.0,427700000.0,1618300000.0,300000.0,1520200000.0,2232100000.0,99400000.0,225500000.0,181700000.0,37100000.0
