date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
2017-03-31,7156000000.0,316000000.0,7472000000.0,1301000000.0,9386000000.0,29305000000.0,9255000000.0,43053000000.0,1593000000.0,1804000000.0,61068000000.0,90373000000.0,7520000000.0,2484000000.0,23726000000.0,20898000000.0,23382000000.0,0.0,0.0,0.0,31635000000.0,62779000000.0,0.0,53741000000.0,27594000000.0,1909000000.0,16226000000.0,0.0,7418000000.0
2016-12-31,7157000000.0,987000000.0,8144000000.0,1356000000.0,8704000000.0,28550000000.0,9158000000.0,42743000000.0,0.0,1809000000.0,61156000000.0,89706000000.0,7483000000.0,1603000000.0,21906000000.0,21697000000.0,23300000000.0,4288000000.0,382000000.0,0.0,38463000000.0,62127000000.0,0.0,52873000000.0,27579000000.0,987000000.0,16143000000.0,0.0,1758000000.0
2016-09-30,7107000000.0,1005000000.0,8112000000.0,1415000000.0,9081000000.0,28548000000.0,8989000000.0,43222000000.0,1077000000.0,1765000000.0,61514000000.0,90062000000.0,7432000000.0,1604000000.0,22541000000.0,20190000000.0,21794000000.0,0.0,0.0,0.0,30890000000.0,60875000000.0,0.0,52384000000.0,29187000000.0,2082000000.0,14687000000.0,0.0,7444000000.0
2016-06-30,6785000000.0,1054000000.0,7839000000.0,1375000000.0,8747000000.0,27970000000.0,8911000000.0,43377000000.0,1000000000.0,1812000000.0,61510000000.0,89480000000.0,7242000000.0,1654000000.0,22183000000.0,20130000000.0,21784000000.0,0.0,0.0,0.0,30622000000.0,60390000000.0,0.0,51451000000.0,29090000000.0,2054000000.0,14999000000.0,0.0,7585000000.0
2016-03-31,7215000000.0,1083000000.0,8298000000.0,1277000000.0,8507000000.0,27527000000.0,8763000000.0,43127000000.0,967000000.0,1905000000.0,61044000000.0,88571000000.0,6579000000.0,130000000.0,20523000000.0,21688000000.0,21818000000.0,0.0,0.0,0.0,32149000000.0,60218000000.0,0.0,50625000000.0,28353000000.0,2050000000.0,14603000000.0,0.0,7546000000.0
2015-12-31,7075000000.0,951000000.0,8026000000.0,1372000000.0,8135000000.0,26706000000.0,8732000000.0,42904000000.0,0.0,1961000000.0,60778000000.0,87484000000.0,6875000000.0,179000000.0,22618000000.0,19320000000.0,19499000000.0,3502000000.0,2498000000.0,0.0,29878000000.0,60126000000.0,0.0,49956000000.0,27358000000.0,951000000.0,12424000000.0,0.0,7630000000.0
2015-09-30,5477000000.0,849000000.0,6326000000.0,1254000000.0,8453000000.0,32359000000.0,8515000000.0,42926000000.0,0.0,1341000000.0,59776000000.0,92135000000.0,6333000000.0,215000000.0,23689000000.0,19428000000.0,19643000000.0,0.0,0.0,0.0,32025000000.0,61610000000.0,0.0,47236000000.0,30525000000.0,849000000.0,14166000000.0,0.0,5896000000.0
2015-06-30,5933000000.0,920000000.0,6853000000.0,1619000000.0,10295000000.0,30669000000.0,9266000000.0,43639000000.0,0.0,1378000000.0,62104000000.0,92773000000.0,7153000000.0,172000000.0,23729000000.0,19489000000.0,19661000000.0,0.0,0.0,0.0,32541000000.0,62396000000.0,0.0,46443000000.0,30377000000.0,920000000.0,13728000000.0,0.0,6126000000.0
2015-03-31,5281000000.0,982000000.0,6263000000.0,1480000000.0,10336000000.0,29958000000.0,9175000000.0,43128000000.0,0.0,1462000000.0,61369000000.0,91327000000.0,6929000000.0,1870000000.0,25729000000.0,17809000000.0,19679000000.0,0.0,0.0,0.0,30695000000.0,62677000000.0,0.0,45462000000.0,28650000000.0,982000000.0,14398000000.0,0.0,6253000000.0
2014-12-31,4274000000.0,961000000.0,5235000000.0,1262000000.0,9865000000.0,29758000000.0,9276000000.0,43356000000.0,0.0,1494000000.0,61531000000.0,91289000000.0,6967000000.0,1796000000.0,22895000000.0,17872000000.0,19668000000.0,5262000000.0,309000000.0,0.0,30938000000.0,60076000000.0,0.0,44611000000.0,31213000000.0,961000000.0,15394000000.0,0.0,6243000000.0
