0.986888,0.98374,0.988372,0.978281
1.000886,0.989899,0.978281,0.968548
0.962832,0.962894,0.968548,1.00382
0.970588,0.998073,1.00382,0.980019
1.00947,0.985521,0.980019,1.085437
1.062852,0.987267,1.085437,1.007156
1.032657,1.082341,1.007156,1.0746
1.05812,1.035747,1.0746,0.997521
0.994346,1.055752,0.997521,1.019056
1.034931,1.0,1.019056,0.989431
0.986656,1.017603,0.989431,0.958094
0.972951,0.958814,0.958094,1.037736
1.001635,1.001718,1.037736,0.993388
1.014694,1.001715,0.993388,0.990017
1.002414,0.995719,0.990017,0.97395
0.977528,0.963887,0.97395,0.956859
0.958949,0.988403,0.956859,1.013526
0.975171,0.99278,1.013526,0.993772
1.009658,1.009091,0.993772,1.013429
0.990435,0.971171,1.013429,0.984982
1.025461,1.026902,0.984982,1.022422
0.984589,0.97561,1.022422,1.008772
1.014783,1.027778,1.008772,1.015652
1.023993,1.004505,1.015652,0.990582
0.987448,1.017937,0.990582,0.991357
0.991525,1.001762,0.991357,1.011334
1.012821,0.998241,1.011334,0.976724
0.991561,0.993833,0.976724,0.989409
0.982979,0.985816,0.989409,0.999108
0.986147,0.989209,0.999108,0.991964
0.984197,0.983636,0.991964,1.020702
1.014273,1.016636,1.020702,1.035273
1.040457,1.025455,1.035273,1.017036
1.013525,1.030142,1.017036,1.00335
1.01251,1.013769,1.00335,0.975793
0.990115,0.991511,0.975793,1.000855
0.985857,0.994863,1.000855,0.990598
1.022785,0.993976,0.990598,1.022433
0.990099,1.008658,1.022433,0.987342
0.9875,0.990558,0.987342,0.977778
0.983122,0.983536,0.977778,0.995629
0.991416,0.988546,0.995629,0.980685
0.991342,0.986631,0.980685,1.008953
1.006114,1.009033,1.008953,0.97693
0.989583,0.975828,0.97693,0.987284
0.977193,0.981651,0.987284,1.024839
1.001795,1.009346,1.024839,0.991023
1.001792,1.017593,0.991023,0.978261
0.983005,0.951774,0.978261,1.009259
0.99454,1.002868,1.009259,0.982569
1.007319,1.019066,0.982569,1.016807
0.990009,1.0,1.016807,0.975207
0.99633,0.987839,0.975207,1.004708
0.993554,0.998106,1.004708,1.011246
1.018536,1.008539,1.011246,0.988879
0.986351,0.993415,0.988879,0.987816
0.986162,0.994318,0.987816,1.033207
1.026193,1.002857,1.033207,1.039486
1.04649,1.025641,1.039486,0.992933
0.99216,1.027778,0.992933,1.001779
0.992976,0.992793,1.001779,1.0373
1.041556,1.00726,1.0373,1.002568
1.003396,1.036937,1.002568,1.047822
1.040609,1.013032,1.047822,1.1
1.097561,1.1,1.1,1.034815
1.056296,1.062354,1.034815,0.965641
0.974755,0.974321,0.965641,1.003706
0.998561,1.009036,1.003706,0.970458
0.983429,0.962687,0.970458,1.071537
1.05641,1.00155,1.071537,1.053267
1.047157,1.068885,1.053267,1.0
1.0,1.0,1.0,0.986514
0.974172,1.013758,0.986514,0.978127
1.026513,1.02,0.978127,0.990217
0.944371,0.928571,0.990217,0.992237
0.995792,1.035445,0.992237,0.943101
1.0,0.946103,0.943101,1.015083
0.96338,0.981524,1.015083,1.023031
1.024854,1.023529,1.023031,1.078431
1.077033,1.034483,1.078431,1.001347
1.013907,1.066667,1.001347,0.96772
0.978445,0.991667,0.96772,0.938846
0.971295,0.921569,0.938846,0.993338
0.960137,0.990881,0.993338,1.006706
0.973515,0.996933,1.006706,0.995559
1.000735,0.977692,0.995559,1.03197
1.041881,1.034618,1.03197,0.940922
0.983075,0.989354,0.940922,1.063553
0.997848,0.982321,1.063553,1.00072
1.027318,1.065728,1.00072,0.964029
1.002099,0.98091,0.964029,0.99403
0.939246,0.952844,0.99403,1.087087
1.089219,1.060487,1.087087,0.987569
0.982253,1.02963,0.987569,0.988811
1.037526,1.009353,0.988811,1.035361
0.989283,0.969351,1.035361,1.064208
1.056195,1.077206,1.064208,0.998074
1.032051,1.038225,0.998074,1.0
0.989441,0.978304,1.0,0.995498
0.986817,1.009409,0.995498,0.96124
1.010178,0.988682,0.96124,0.99664
0.943325,0.96633,0.99664,1.0
1.014686,1.004878,1.0,0.997303
0.986184,1.012483,0.997303,1.050034
1.044029,1.014384,1.050034,1.024469
1.040256,1.035111,1.024469,0.988058
0.993243,1.018265,0.988058,0.967557
0.993816,0.973735,0.967557,0.928337
0.94524,0.905263,0.928337,1.038952
0.974325,1.003634,1.038952,0.989775
0.99527,1.046343,0.989775,1.016529
1.004073,0.981315,1.016529,1.003388
1.024341,1.03385,1.003388,0.978393
0.977558,0.96794,0.978393,0.963423
0.991222,0.980268,0.963423,0.94341
0.972071,0.940331,0.94341,1.025816
0.951647,0.993884,1.025816,0.9245
1.007364,0.953846,0.9245,1.013611
0.927632,0.982258,1.013611,1.014218
1.024429,1.010673,1.014218,1.043614
1.038462,1.023558,1.043614,1.006716
1.011111,1.052381,1.006716,0.980726
1.007326,0.99095,0.980726,1.032502
1.007273,0.995434,1.032502,0.993411
0.997112,1.031346,0.993411,0.968312
0.977552,0.970348,0.968312,1.008371
0.996296,0.999236,1.008371,0.967547
0.991078,0.964832,0.967547,1.0
0.963241,0.984152,1.0,1.021061
1.028037,1.002415,1.021061,1.02521
1.021212,1.044177,1.02521,1.0
1.017804,1.03,1.0,1.020119
1.002187,0.998506,1.020119,1.010957
1.038545,1.023934,1.010957,1.007948
0.977591,0.993426,1.007948,1.002867
1.010029,1.013235,1.002867,1.043603
1.041135,0.993469,1.043603,1.017123
1.06812,1.066472,1.017123,0.986532
0.96301,0.996575,0.986532,1.009556
0.990066,0.988316,1.009556,0.974307
0.993311,0.997218,0.974307,1.019431
0.989899,0.992329,1.019431,1.011572
1.027211,1.026001,1.011572,1.014805
1.006623,0.99726,1.014805,0.987401
0.993421,1.013049,0.987401,0.959704
0.989404,0.959322,0.959704,1.0
0.963855,0.998587,1.0,0.96571
0.989583,0.971691,0.96571,1.018841
0.98807,0.989803,1.018841,1.025605
1.029119,1.02649,1.025605,0.993065
1.007591,1.005018,0.993065,0.998603
1.003425,1.012126,0.998603,1.016783
1.009556,1.004228,1.016783,0.955983
0.983773,0.974035,0.955983,0.97482
0.961512,0.96902,0.97482,1.00738
0.984274,0.988104,1.00738,0.969231
0.990559,0.993228,0.969231,1.011338
0.98607,1.001515,1.011338,1.006726
1.010409,1.002269,1.006726,1.024499
1.021339,1.015849,1.024499,0.992029
1.012968,1.007429,0.992029,0.972973
0.987909,0.972714,0.972973,0.998498
0.971922,0.998484,0.998498,1.02782
1.021481,1.003037,1.02782,1.020483
1.018854,1.027252,1.020483,0.982079
1.0,1.002211,0.982079,1.005109
0.990747,1.0,1.005109,0.966594
0.992098,0.975,0.966594,0.966191
0.973208,0.957768,0.966191,1.024883
0.990327,1.011811,1.024883,0.98786
0.994741,1.001556,0.98786,1.000768
0.998489,0.994561,1.000768,0.950115
0.995461,0.958594,0.950115,0.999192
0.954407,1.00326,0.999192,0.960388
0.998408,0.957758,0.960388,1.010943
0.966507,1.004241,1.010943,1.040799
1.036304,1.016047,1.040799,1.004
1.007962,1.022444,1.004,0.971315
0.99684,0.986179,0.971315,1.018868
0.994453,0.990932,1.018868,1.028986
1.038247,1.031614,1.028986,1.00939
1.006907,1.032258,1.00939,0.982946
0.984756,0.976562,0.982946,0.981073
0.98065,0.9832,0.981073,0.96865
0.98895,0.976404,0.96865,1.023237
0.988029,1.0,1.023237,1.042174
1.052504,1.025,1.042174,1.021012
1.011512,1.029268,1.021012,0.974085
0.984067,0.995261,0.974085,0.997653
1.000771,0.997619,0.997653,1.044706
1.030817,0.999204,1.044706,1.042793
1.04559,1.066083,1.042793,1.0
1.0,1.0,1.0,0.984881
1.000715,1.008215,0.984881,0.996345
0.997143,1.007407,0.996345,1.0
0.988539,0.977206,1.0,1.054292
1.061594,1.03386,1.054292,1.003479
1.030034,1.028384,1.003479,0.976422
0.976806,0.995046,0.976422,1.004261
0.976255,0.997866,1.004261,1.027581
1.018763,0.999287,1.027581,1.0117
1.018417,1.023538,1.0117,1.02381
1.016745,1.009756,1.02381,1.027907
1.02635,1.021394,1.027907,0.974144
1.020539,1.016216,0.974144,0.956868
0.971698,0.930851,0.956868,1.00208
0.941748,1.000714,1.00208,1.001384
1.037801,1.0,1.001384,0.957844
0.954305,0.970021,0.957844,1.007937
0.978487,1.000736,1.007937,1.025054
1.019149,1.016176,1.025054,1.002793
1.022965,1.024602,1.002793,0.979109
0.97551,0.962571,0.979109,1.027738
1.015342,1.01394,1.027738,1.023529
1.03228,1.039797,1.023529,0.98783
0.985363,1.006959,0.98783,1.002738
0.995949,0.992398,1.002738,0.972014
1.035932,0.967967,0.972014,0.974017
0.929319,0.985612,0.974017,0.994232
0.992958,1.00073,0.994232,1.002901
0.992908,0.989059,1.002901,0.963124
0.994286,0.979351,0.963124,1.043544
1.000718,0.987199,1.043544,1.019424
1.053841,1.057971,1.019424,0.979534
0.980926,0.995674,0.979534,0.979107
0.963889,0.977552,0.979107,1.056659
1.055476,1.018519,1.056659,1.006267
0.987713,1.029091,1.006267,0.992388
1.015895,1.00212,0.992388,0.98954
0.981633,0.99859,0.98954,1.021142
1.016632,1.002825,1.021142,0.973775
0.996592,0.964789,0.973775,1.048193
1.015732,1.016788,1.048193,0.984449
0.997306,1.03374,0.984449,1.023352
1.02971,1.007639,1.023352,0.983221
0.978361,0.995865,0.983221,0.952901
0.997989,0.955017,0.952901,0.974212
0.946944,0.975362,0.974212,1.036765
