end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period,basic_eps_Z,total_revenue/total_cogs,total_revenue/operate_profit,total_revenue/n_income,total_revenue/ebit,total_revenue/accounts_receiv,total_revenue/inventories,total_revenue/total_cur_assets,total_revenue/intan_assets,total_revenue/total_assets,total_revenue/acct_payable,total_revenue/total_cur_liab,total_revenue/total_liab,total_revenue/c_cash_equ_end_period,total_cogs/operate_profit,total_cogs/n_income,total_cogs/ebit,total_cogs/accounts_receiv,total_cogs/inventories,total_cogs/total_cur_assets,total_cogs/intan_assets,total_cogs/total_assets,total_cogs/acct_payable,total_cogs/total_cur_liab,total_cogs/total_liab,total_cogs/c_cash_equ_end_period,operate_profit/n_income,operate_profit/ebit,operate_profit/accounts_receiv,operate_profit/inventories,operate_profit/total_cur_assets,operate_profit/intan_assets,operate_profit/total_assets,operate_profit/acct_payable,operate_profit/total_cur_liab,operate_profit/total_liab,operate_profit/c_cash_equ_end_period,n_income/ebit,n_income/accounts_receiv,n_income/inventories,n_income/total_cur_assets,n_income/intan_assets,n_income/total_assets,n_income/acct_payable,n_income/total_cur_liab,n_income/total_liab,n_income/c_cash_equ_end_period,ebit/accounts_receiv,ebit/inventories,ebit/total_cur_assets,ebit/intan_assets,ebit/total_assets,ebit/acct_payable,ebit/total_cur_liab,ebit/total_liab,ebit/c_cash_equ_end_period,accounts_receiv/inventories,accounts_receiv/total_cur_assets,accounts_receiv/intan_assets,accounts_receiv/total_assets,accounts_receiv/acct_payable,accounts_receiv/total_cur_liab,accounts_receiv/total_liab,accounts_receiv/c_cash_equ_end_period,inventories/total_cur_assets,inventories/intan_assets,inventories/total_assets,inventories/acct_payable,inventories/total_cur_liab,inventories/total_liab,inventories/c_cash_equ_end_period,total_cur_assets/intan_assets,total_cur_assets/total_assets,total_cur_assets/acct_payable,total_cur_assets/total_cur_liab,total_cur_assets/total_liab,total_cur_assets/c_cash_equ_end_period,intan_assets/total_assets,intan_assets/acct_payable,intan_assets/total_cur_liab,intan_assets/total_liab,intan_assets/c_cash_equ_end_period,total_assets/acct_payable,total_assets/total_cur_liab,total_assets/total_liab,total_assets/c_cash_equ_end_period,acct_payable/total_cur_liab,acct_payable/total_liab,acct_payable/c_cash_equ_end_period,total_cur_liab/total_liab,total_cur_liab/c_cash_equ_end_period,total_liab/c_cash_equ_end_period
20200331,20200430,20200430,0.0158,12185916.6,1897376.99,,,10294415.61,7333231.52,-1016941.24,,224391.0,1154689239.73,,2746367725.69,39678575.33,,,2850615685.1,64176370.37,266749905.04,270662762.81,1391398049.9,0.0158,2.4138952152147604,-0.17264184256672208,-0.053477621583325335,-0.10481739218998636,0.029576528008014722,-0.10600660810377677,-1.1053728194988222,-0.058204588728630574,-0.9227571258198375,-0.36305045253424245,-0.8659806309657901,-0.7503234032072871,-0.3784995711500842,-0.17410595240360047,-0.05366774494861096,-0.03180222739679197,-0.04581893174349471,-0.10606388991672737,-1.0709196945236705,-0.05638554021510045,-0.9451922395760705,-0.4241255194942439,-0.9852407208949677,-0.8790337715535119,-0.38667764049360565,0.03072496204452627,-0.48539743851997813,0.28578590186346164,-0.10814256898255653,-0.05449451754224246,0.0344169166427093,-0.09720091467640014,-0.03795593719904314,0.1545545885529352,0.27110935909145106,-0.034145344452175486,-0.45686348248797354,0.2131579925576341,-0.08216922846564811,-0.02529493595470933,0.03608324178504478,-0.07768220600883383,-0.03877843598263005,0.12148916457513421,0.22158801762503996,-0.008805759809736646,0.013832897894551232,-0.08400890991373484,-0.24997279961649554,-0.06081308126402873,-0.45519373536970603,-0.13205590718499513,-0.35864047085786427,-0.35223451143943296,-0.1610581930024886,-0.21492560069686376,-1.1661730731372675,-0.045839080599851145,-0.9342124383679599,-0.5112107867509122,-0.9702630994774738,-0.8853220508304546,-0.22506124975038497,0.7215657728811108,-0.0684064854791078,1.4745185230539923,1.6899574167333447,3.0,3.0,-0.2572555501011824,-0.07188095188836262,1.9660259194004952,0.4981212134652648,3.0,3.0,-0.21109854082199908,-0.44680328211283005,-0.1494922868440788,-0.12019799170284445,0.12930798532009147,-0.2699498903345763,0.00046134769774715083,1.2636937657370972,2.673164081324037,-0.39303047757644255,-0.0237699459886735,0.30127464298765333,-0.5737103426279174,1.1293259299839953,-0.35357348773011943,-0.4230434707345198
20191231,20200430,20200430,0.1656,186666622.16,140509532.6,,,109676398.3,76998066.69,25278688.4,28281087.73,192500.0,1151685520.04,,2742115864.81,39885375.29,,,2845472908.57,78979083.37,268929737.13,272853217.81,167424327.9,0.1656,0.9564728547551663,-0.17138890062644424,-0.4353600050447409,-0.06779886715736091,0.6713115816830219,-0.10719831849004181,-1.142399066772814,-0.04972264101146002,-1.0076218561564936,-0.312036697411591,-0.6602607603434928,-0.5231675237774323,-0.46315605094684764,-0.16878884749700584,-0.43028634166059865,-0.07792930784690558,0.5060427313955439,-0.1028943024181007,-1.0842678369836571,-0.05505379837054945,-1.0008324624938827,-0.35277615522803835,-0.718252965579837,-0.6019962319159596,-0.4794805830841268,0.1785918840033639,0.6735596118329438,3.0,-0.12480833193596742,-0.12646079844073857,-0.04528295389035941,-0.013343386952579774,-0.061498072136719165,0.5646239329189479,0.9034721736650719,0.11182432739159583,0.4672856798627731,3.0,-0.12019597121526147,-0.0999481399108849,-0.04533051814832903,-0.06214220486219925,-0.07707313230007264,0.39436803585120617,0.6807422778875758,0.08101570083623261,2.008448688367101,-0.134508510716862,-0.4175061752436852,-0.04627100302614069,-0.6936739613402011,-0.11077155815056554,-0.26610342414762145,-0.15735228294535117,-0.2621198723514118,-0.19690862336539489,-1.1219123794867714,-0.04621842728566494,-0.8763753371361308,-0.5232767608903173,-0.9357444912575099,-0.8553945605627824,-0.24755820736024423,0.7116558028298158,-0.07283721433608427,1.4583757444736454,1.4000836502472307,3.0,3.0,1.0644799599731463,-0.07085966337046638,1.955150922613015,0.33806644227575705,3.0,3.0,0.8756938392939491,-0.4486397695159733,-0.1292367036418197,-0.12348607341904887,0.11676661500207552,-0.21021057916081137,-0.035558162573480406,1.1516414606325371,2.046113823502163,0.07303362084322283,0.24062703445753522,0.5969539160830428,-0.4533503711372333,1.1333609352764757,-0.43039660158334336,-0.4722785934753703
20190930,20191028,20191028,0.1442,161324702.56,120795175.61,,,93532299.36,67057837.54,23970241.94,,6240519.75,1183558340.02,,2329444502.99,40092175.25,,,2855200621.67,125099736.94,288930635.42,294869651.8,1068172688.12,0.1442,0.8247945943964425,-0.057909532896409426,-0.20698547446372467,-0.08360272644570156,-0.07542343563256795,-0.10222567871023712,-1.0887551047424269,-0.050647319455622,-0.9732184407596893,-0.46486842286234825,-0.5822157169378919,-0.4631828174829536,-0.17287273945883147,-0.05698190336694738,-0.1781346886565274,-0.09393227734172373,-0.10168943837069634,-0.10167685868464182,-1.0658045677744474,-0.05809141223034521,-0.959805004967095,-0.5781883769073249,-0.6267242251496908,-0.5350842399931178,-0.17934213659837345,0.23366129250825304,0.7696705119809479,0.2884617544007067,-0.08465637370363059,-0.3343114115201859,-0.04518788816330791,-0.0492464563254811,-0.1295439373680888,0.5261923888633019,0.8702384466632729,-0.12120420864769033,0.5757142058688487,0.23316840088975313,-0.08823255266741571,-0.33941716243082304,-0.045291464853849606,-0.13681452627243804,-0.14252829027636496,0.36916219191777655,0.6798723485975748,-0.11795526274956943,-0.036187747021042015,-0.08446175341887771,-0.5722696452565417,-0.045729838148936296,-0.6770190050747448,-0.15392784421859282,-0.23841051794349086,-0.12829986188300593,-0.14058365151238536,-0.10085257303268062,-1.1608712668429968,-0.04588266574230053,-0.8996368073119518,-0.5320976852765413,-0.8618404261686783,-0.7810209313334884,-0.14227428580502108,1.1427023827870408,-0.08799913955534257,1.5061292875395966,0.446061267341557,3.0,3.0,-0.24910694039395048,-0.07812717344538771,1.2986638077647978,0.04121124538652205,2.5228527769110975,3.0,-0.11289324562470184,-0.4398600175158996,-0.13125102324554264,-0.14026332569086622,0.06604215578228904,-0.3014414231797742,-0.1304247693541477,1.1429847860554219,2.316327432667877,-0.1947743152834493,1.0704896928714571,1.4601063167227966,-0.5877943647943299,1.1063782091707441,-0.19043564068969285,-0.23259792124354442
20190630,20190827,20190827,0.1316,108842977.14,80551361.94,,,81294387.61,61176216.16,17326533.05,19665624.13,9608374.12,1182428862.84,,2359539365.77,40298975.21,,,2866371359.44,127228472.05,302516289.54,308488019.7,1108555616.17,0.1316,0.7362136994679495,-0.2894417379557701,-0.25398555650245364,0.04291728340834868,-0.07847539608689127,-0.10708775557194478,-1.1395210607743513,-0.0501675602495031,-0.9395888573815239,-0.4254000488713284,-0.5803400995282306,-0.4724798195448885,-0.24224021430684198,-0.280723787029719,-0.25073598608718894,0.042188962239047126,-0.07465531063746246,-0.10669916883380759,-1.1175148897971214,-0.057118057082573316,-0.9265932533467595,-0.5122457228356856,-0.6221775726608025,-0.543293336497263,-0.2681198316593588,0.01618072967705877,0.07230198612025097,0.044831506454139004,-0.08989364551416378,-0.29162773393934194,-0.044809878707424027,0.13503874228196647,-0.10530326240920124,0.8617200185353985,1.31500562721641,-0.11181741294113973,0.07593485238560571,0.044647754401007274,-0.09374434147724803,-0.29961771171710844,-0.044882375564372905,0.058039874671033484,-0.1149021169600378,0.7088983566932545,1.1323364518028363,-0.11502750753688344,0.033759946146620666,-0.08873130889903119,-0.5992593934978472,-0.04506659119571922,-0.6531903211426304,-0.14461559961790355,-0.221452821482878,-0.09283463608417626,-0.13006178644453897,-0.0998721248745683,-1.1309274110319885,-0.045930761708330034,-0.8616092249732029,-0.4463573864689983,-0.8336655584035476,-0.7522664167550049,-0.11102560618153678,1.1181483202790636,-0.08956357427458908,1.5223249135138053,0.5543190997020837,3.0,3.0,-0.20936703703440296,-0.07970184992208235,1.334333410925785,0.04274363681513613,2.267951025273277,3.0,-0.1572329329670707,-0.4497863115845575,-0.1263754079985626,-0.1496347841567804,0.04592486020294865,-0.28746943654428175,-0.11169235162564019,1.121425376603118,2.093493721831626,-0.21249373971965285,1.0102307861774191,1.4018391711418257,-0.5014648991467133,1.111113642460847,-0.22345698539646355,-0.26707932697506903
20190331,20190425,20190425,0.1045,50851181.21,40010309.09,,,63843644.53,48616818.71,9348571.99,,4865437.06,1225084661.65,,2412971380.23,40710570.14,,,2913598145.61,,332510604.47,338512098.99,1132301131.16,0.1045,0.41069702377213024,-0.04867533024761667,-0.19153491890782423,-0.06060447267807935,-0.04926685473195566,-0.1370139969326961,-1.1076928432217894,-0.050196325647531105,-0.9328701249589118,,-0.6823640505508028,-0.5447286175041297,-0.08987954828120875,-0.04695129590877051,-0.18865385993717015,-0.06208440794732145,-0.05517861392057857,-0.14096520062380377,-1.0974467434814479,-0.05681238769165424,-0.9160074187643066,,-0.7070765433343306,-0.5898628048355766,-0.09203431650618157,0.0790296693469038,0.421860646411983,0.05797932012316817,-0.1179194291458221,-0.10463218020533832,-0.0450916553105084,0.5652144963002254,,1.3077307480300766,1.8085130980888084,-0.0689972289808926,0.3599964525537489,0.060307891472532814,-0.1185822452426437,-0.12022750462780003,-0.0452332073116407,0.47503319962118934,,1.144883282363796,1.6194847332841706,-0.0672068396780942,0.013808608482114236,-0.11390623512208252,-0.572880687707429,-0.04602651923232722,-0.5834782938156868,,-0.20772973343789816,-0.09875260761539321,-0.08066939559694969,-0.1282229765378249,-1.1572696055040257,-0.046328965523156775,-0.9054449773049712,,-0.8921113126204913,-0.8130802179824203,-0.4372219816298713,1.154421453359312,-0.10162277834677537,1.5726457794883937,,3.0,3.0,-0.19873733518471165,-0.07474006830984754,1.3497820840226067,,1.901269686342167,3.0,-0.06488515355915403,-0.4501211131890381,,-0.17374750539224487,-0.019117586315889782,-0.2761026118428945,,0.8019783975445561,1.6944492694767295,-0.09666730468673278,,,,1.1050399645603883,-0.0924114563914743,-0.11559700295195263
20181231,20190425,20190425,0.2101,588943532.83,608748773.76,,,114943845.83,97709715.87,-22312814.9,-15834030.7,122500.0,1246638994.56,,2295830920.4,40712575.13,,,2866467854.07,127424804.99,333980602.98,339998626.16,925791291.08,0.2101,-0.490964812257543,-0.0517161897468553,0.021898336313977515,-0.277309797128816,3.0,-0.1283362914788403,-1.0325610251128547,-0.050469300122100394,-0.7807365072115896,-0.26633951708858,-0.13220434812888082,0.10967839465273807,-0.5403557147564557,-0.0514579453874656,0.022826028765179876,-0.2750330029652331,2.5268475892358566,-0.14220451978872647,-0.9891914443362623,-0.05589440670974969,-0.7157841200950701,-0.3298374927657892,-0.0327283667429573,0.22710229453867664,-0.49947503258845416,0.04654309685207015,-0.5983123388479064,1.079760067964143,-0.08573559252063,-0.2644602015091011,-0.045616793139656234,-0.050039049358958684,-0.08549647936162902,0.34733601529116037,0.5778545100579583,-0.17595180983767347,-0.5730359098214574,0.8549776773980315,-0.0873044392323412,-0.17814683230337428,-0.04513696354522405,0.021584947526050294,-0.07418951698641257,0.3746556928733596,0.5998266461932829,-0.10425064044152828,-0.1478996785555537,-0.0891395544399871,-0.6003009785367263,-0.045591141170938924,-0.9229416079140826,-0.12966265297812352,-0.725233229697729,-0.7338009768956844,-0.429758871912897,-0.09799361837054732,-1.1325011664968014,-0.04695349990658106,-0.8907327026581338,-0.6047741744222158,-0.9267732092171194,-0.8549966940995742,-0.5586902807097509,1.3373214331207504,-0.10071382367987594,1.6767517553829434,0.7334445253833086,3.0,3.0,-0.17411197867578504,-0.07975742263963798,1.2487373068421066,0.0631431665955274,1.859231660466209,3.0,-0.38146875240935163,-0.4447773228831948,-0.11463017218286883,-0.15929221736668142,-0.013093605160323974,-0.29097086384366316,-0.09722281616551821,0.8307845427028617,1.5988903221947086,-0.47399834642077854,0.7665047513389519,1.125012436489864,-0.5604045511480472,1.0738104640268196,-0.5249185554481327,-0.4719071246201987
20180930,20181030,20181030,0.1622,526389918.68,538980410.15,,,77932655.09,75424411.81,-16531971.48,,9061301.07,1174511751.64,,2258296799.33,34726.76,,,2854800588.87,,344554754.17,350616665.02,901577428.23,0.1622,-0.5021883212210247,0.056471450230783336,-0.0799648844094419,-0.16376930379872368,-0.03022502956476446,-0.09106097920195223,-0.9966280126061441,1.1712001936215954,-0.6743462033358534,,0.03262104919363061,0.3426469647067185,-0.217065228423293,0.05729459525010874,-0.07579388623722813,-0.16120272712752448,-0.03576808708621144,-0.10713308446426881,-0.9273232078638898,2.663305582829372,-0.5949728881081703,,0.17206149268549603,0.5043321182841226,-0.21481499180068717,-0.20163543724166114,-0.2651912879719689,0.02742445495667023,-0.0658123890654721,-0.3171187155262311,0.2948850785934313,-0.19960077282988353,,0.16591932409118829,0.38616563113804503,-0.06545997177845667,-0.25848055852873164,0.03106451763253105,-0.06696118414960847,-0.25246686834475474,0.394880814194006,-0.08825385246845041,,0.2958751125168693,0.5442569055429495,-0.04737864719969788,-0.00434051720666386,-0.0669597574509209,-0.7244268802437966,-0.10596876914360052,-0.9925359992373687,,-0.7554295728730079,-0.7456301514399571,-0.1505019498477863,-0.07659416557374493,-1.1541531134387668,3.0,-0.8982306733100414,,-0.8470252621410279,-0.7590026295263964,-0.4469435880745587,1.1887970388305438,3.0,1.499825630575584,,3.0,3.0,-0.17330662247724468,3.0,1.1995714694312978,,2.0282049608665598,3.0,-0.1445698853926576,-0.622801594593783,,-0.37634428068427805,-0.6416823663877264,-0.24281636463085302,,0.941041957903795,1.9924085194763825,-0.208506835649158,,,,1.1358635227200498,-0.34323403762136057,-0.41407890962495203
20180630,20180828,20180828,0.1872,122590609.03,119668185.6,,,105786939.33,87188942.76,2156168.26,5814471.75,197908469.32,1693830182.41,,2471113641.54,2308297.06,,,3310565827.73,171212367.2,788409646.95,794506077.33,451470865.78,0.1872,-0.34078017495204427,-0.024855704981858774,-0.197526533678567,0.5003166930735042,-0.09945549990017358,-0.08783230001321982,-1.1578155402171086,-0.04317127044907852,-1.0081612678990912,-0.04671284254558416,-0.8934012354242588,-0.778657559557454,-0.4276283836115267,-0.017099368216973526,-0.19359095236923413,0.48962458741409964,-0.10083268698202554,-0.10273510494225202,-1.1015194076966468,-0.04140649863628756,-0.9469084689395498,-0.046398601995001065,-0.8636797815417784,-0.7580677581077062,-0.24425966244491273,-0.06141272118523904,3.0,-0.02996842043657508,-0.06469265101993749,-0.1947358034875203,-0.03425238746559539,0.180559609091042,-0.019088449345737904,0.09398469322878995,0.30940503841607897,0.04072588858014437,3.0,0.0064234584756693025,-0.06616104218558683,-0.17056189168338445,-0.03327621727106092,0.1929859379422824,-0.010307340675507285,0.09632145566641268,0.3132081459572024,0.042220581768192184,-0.011680102882760411,-0.06373309363303142,-0.6419745147501343,-0.045113918444694465,-0.7835122287375679,-0.14105460818298948,-0.5362705312549871,-0.48718924925283635,0.005118680141439604,-0.07010056836517217,-0.6405264552272419,-0.015424613370277491,-0.3216334795488082,-0.10078821342568256,-0.09304762101540894,0.08700813524215906,-0.3156839478164386,1.9555207725357946,0.4563871052898908,2.1006597730659022,0.7255588333463124,2.581068007453029,3.0,0.08073787266331862,0.045056817043680024,1.0216347792140668,-0.04557651511864624,0.5558009653659123,1.1443922327371763,-0.05413996083102614,-0.6201935567184012,-0.14878712546193096,-0.38077528230841445,-0.642145251719758,-0.13913624558761428,-0.06990097828247052,0.0708307299533346,0.5228054067460637,-0.09030234522820775,-0.2322553352238168,0.08416357583568349,-0.17579106336727157,1.1904941719923599,-0.1875980339798376,-0.2697279509854649
20180331,20180427,20180427,-0.0055,19483184.15,22065786.9,,,-2558969.96,-2529580.26,-8363402.15,,196646339.16,1747556439.79,,2138633425.26,2339195.61,,,3164809549.16,182945043.26,729450503.0,735678119.74,88970059.59,-0.0055,-0.7495366159436456,-0.1648252196546051,-0.0991668273013043,-0.060418605047507803,-0.06680318968081939,-0.05218349042862987,-1.1272189673436264,-0.0600130181754531,-1.1168721503954548,-0.05613420195917299,-0.9729553426397062,-0.8589491120229987,-0.4390554337180007,-0.16429555539851684,-0.10005221165430603,-0.05998569788285572,-0.06863927020048687,-0.05132095758963877,-1.1031541915491736,-0.05290162352584445,-1.0643454131554075,-0.05470613154567143,-0.9768281322110418,-0.865354227343255,-0.37282238692977904,-0.17348617114385834,-0.034994289924174374,-0.028439784645664285,0.04189840071036042,-0.5757355666373458,-0.039288780412762625,-0.7183474203600632,-0.15595445071910163,-0.4854136350770781,-0.44031997893212993,-0.5052837369042001,-0.030988867322564888,-0.014795938422350297,0.04153977031066789,-0.5486694123685534,-0.06312356451106238,-0.706729338157313,-0.1341191897238478,-0.4761698257610309,-0.4369697380441785,-0.5106593770879457,-0.014559744058977565,0.045733231563728986,-0.6892502472030161,-0.06263799176534637,-0.9091520809648148,-0.22750871498770378,-0.5618246859813024,-0.5382612272048518,-0.3697918867266312,-0.045999439570979545,-0.5654216075682889,-0.022952877635712965,-0.29383799192743987,-0.14449921700309318,-0.05526921090217709,0.13160890687533577,0.2272478385658502,2.569671284961164,-0.0439533251168319,2.3276026418817497,0.02900451200973705,2.928381983362451,3.0,1.1245980324956244,-0.04437737863187868,0.692367434732653,-0.06074426037265616,0.4799479666566818,0.9254188935017718,0.15856080237340275,-0.6230181150991239,-0.2686402096445415,-0.3575435921696698,-0.6340979595825291,-0.15123281512695871,-0.1195472291199609,0.06736091703574157,0.5692519045481819,0.10966058493475163,-0.04575438202165813,0.2996805238108654,0.08777169405708793,1.1759804194528207,0.08747526366737259,-0.04594043835069567
20171231,20180427,20180427,0.02,417218216.27,428476692.89,,,21843077.98,9005784.95,-8527685.65,-580339.89,198581693.8,1732576401.52,,2152248261.97,2330377.5,,,3180438947.97,272052748.31,742539690.46,748777938.29,159857386.6,0.02,-0.5053375976882939,-0.050531383992008294,0.06812636175665372,-0.18437698888732962,-0.07862371601056162,-0.04787008457691059,-1.1156042659456735,-0.05604802559876577,-1.0123295989948264,-0.37215117012092874,-0.727691708701812,-0.5979868371219402,-0.2280521507117604,-0.04768320955916397,0.0780496228476913,-0.1620775851017535,-0.0852044265337635,-0.04805123282810382,-1.0707093805389827,-0.04943893595079681,-0.9443315029319759,-0.4559767727060629,-0.6934478534135795,-0.5609212634120596,-0.19844038629073948,0.6463959918679447,-0.13689620436661906,-0.04951231039410703,-0.047279064007786246,-0.5357086712855443,-0.042659154763932935,-0.6988769886487588,-0.16180467522416067,-0.43215566296496666,-0.3840024416678644,-0.34022849681471745,-0.09380307617971799,-0.047956742292545304,-0.04744916770570168,-0.4853989717404507,-0.05175778393836516,-0.6059140403651276,-0.1627654474865294,-0.4035020104577776,-0.39847236739849684,-0.357264589047491,-0.045295570638028394,-0.04732212291519788,-0.6027698978203168,-0.04416568332276469,-0.8534512171382365,-0.1280835696335317,-0.5172031992523034,-0.48864464123299345,-0.2791099667046372,-0.05694079650832765,-0.4967933335773935,-0.010948883478541224,-0.23975937103914105,-0.22717381627619732,0.02566620755591306,0.2180875643045335,0.10370560191163473,2.5703666578705873,-0.04134489763339336,2.3312034383230587,0.31287380049653524,2.9770304139450943,3.0,0.754716209084761,-0.04284035487439129,0.6979119756842722,-0.20111861328418829,0.5010283024022605,0.9789346178088942,0.06335095066926798,-0.6283547792531194,-0.27400966561698864,-0.39190870317670223,-0.6326588499816195,-0.15036876074646302,-0.1601148419854212,0.08397312265340795,0.6178513697027468,0.010374368808537041,0.6258807020432151,1.0265979731388433,0.06721746053473467,1.173414232196869,-0.05816617942900919,-0.1923122942424497
