end_date,ann_date,f_ann_date,basic_eps,total_revenue,total_cogs,int_exp,oper_exp,operate_profit,n_income,ebit,ebitda,accounts_receiv,inventories,amor_exp,total_cur_assets,intan_assets,r_and_d,goodwill,total_assets,acct_payable,total_cur_liab,total_liab,c_cash_equ_end_period,basic_eps_Z,total_revenue/total_cogs,total_revenue/operate_profit,total_revenue/n_income,total_revenue/ebit,total_revenue/accounts_receiv,total_revenue/inventories,total_revenue/total_cur_assets,total_revenue/intan_assets,total_revenue/total_assets,total_revenue/acct_payable,total_revenue/total_cur_liab,total_revenue/total_liab,total_revenue/c_cash_equ_end_period,total_cogs/operate_profit,total_cogs/n_income,total_cogs/ebit,total_cogs/accounts_receiv,total_cogs/inventories,total_cogs/total_cur_assets,total_cogs/intan_assets,total_cogs/total_assets,total_cogs/acct_payable,total_cogs/total_cur_liab,total_cogs/total_liab,total_cogs/c_cash_equ_end_period,operate_profit/n_income,operate_profit/ebit,operate_profit/accounts_receiv,operate_profit/inventories,operate_profit/total_cur_assets,operate_profit/intan_assets,operate_profit/total_assets,operate_profit/acct_payable,operate_profit/total_cur_liab,operate_profit/total_liab,operate_profit/c_cash_equ_end_period,n_income/ebit,n_income/accounts_receiv,n_income/inventories,n_income/total_cur_assets,n_income/intan_assets,n_income/total_assets,n_income/acct_payable,n_income/total_cur_liab,n_income/total_liab,n_income/c_cash_equ_end_period,ebit/accounts_receiv,ebit/inventories,ebit/total_cur_assets,ebit/intan_assets,ebit/total_assets,ebit/acct_payable,ebit/total_cur_liab,ebit/total_liab,ebit/c_cash_equ_end_period,accounts_receiv/inventories,accounts_receiv/total_cur_assets,accounts_receiv/intan_assets,accounts_receiv/total_assets,accounts_receiv/acct_payable,accounts_receiv/total_cur_liab,accounts_receiv/total_liab,accounts_receiv/c_cash_equ_end_period,inventories/total_cur_assets,inventories/intan_assets,inventories/total_assets,inventories/acct_payable,inventories/total_cur_liab,inventories/total_liab,inventories/c_cash_equ_end_period,total_cur_assets/intan_assets,total_cur_assets/total_assets,total_cur_assets/acct_payable,total_cur_assets/total_cur_liab,total_cur_assets/total_liab,total_cur_assets/c_cash_equ_end_period,intan_assets/total_assets,intan_assets/acct_payable,intan_assets/total_cur_liab,intan_assets/total_liab,intan_assets/c_cash_equ_end_period,total_assets/acct_payable,total_assets/total_cur_liab,total_assets/total_liab,total_assets/c_cash_equ_end_period,acct_payable/total_cur_liab,acct_payable/total_liab,acct_payable/c_cash_equ_end_period,total_cur_liab/total_liab,total_cur_liab/c_cash_equ_end_period,total_liab/c_cash_equ_end_period
20200331,20200428,20200428,0.002,290127831.67,289437911.41,,,689920.26,689920.26,1539187.79,,40202818.1,12502238.02,,182223956.41,,,,182339936.93,11987569.18,113921147.62,116203914.64,107499307.79,0.002,-0.07530915741219689,3.0,0.07771850099224081,1.2983423537977843,-0.050069866364071125,0.20500363954948755,3.0,,3.0,2.966928688044341,3.0,3.0,0.28048878160269025,3.0,0.07772997698633777,1.2835772584954732,-0.04743335435041024,0.21355850358220896,3.0,,3.0,3.0,3.0,3.0,0.2811510733932688,-0.13568726437776793,-0.009158343024505975,0.037427338791028095,-0.09456308916517518,-0.05403412665105887,,-0.08679791967136374,-0.08012087408598514,-0.2208426699661782,-0.19051612247207128,-0.0363462744649501,-0.0035192228888876105,0.0396063842450896,-0.06967027809598957,-0.01082705181848617,,0.008549796138831335,-0.06729258582064226,-0.17154959931331668,-0.14423393288724348,-0.006099157848690595,0.03777153372925058,-0.06701994072133541,-0.09813091854577084,,0.14368913199968522,-0.07877010924020002,-0.14514370492702586,-0.09505448597486145,-0.13044182365821053,-0.018531705380995245,0.37352680342639577,,1.4981854486025776,0.6804104170467425,0.35548055950432783,0.6008369223176517,-0.16481932321323742,-0.960691241936377,,-0.5346758219674245,-0.3473833298775064,-0.6511263201705038,-0.6108496922148023,-0.36721963730799434,,2.1254832901276397,-0.05658649177800362,-0.15917550141213674,0.047096072721691015,-0.2202313811549188,,,,,,-0.14767524642773788,-0.4963947238331574,-0.43167514022253883,-0.4019889084783176,-0.849641823627809,-0.5977472558316844,-0.5428788096456076,1.1029141685098702,-0.3082381850256518,-0.384624008066745
20191231,20200428,20200428,0.01,1190078002.11,1188156870.63,,,1921131.48,4370017.95,5357058.32,5404203.4,78625029.48,,,173448010.68,,,,173574946.09,2421137.85,105846077.04,108128844.06,74328696.31,0.01,-0.39173518411092506,3.0,3.0,2.5172082349766067,-0.07234425648993122,,3.0,,3.0,3.0,3.0,3.0,0.5573910711637593,3.0,3.0,2.438230684678184,-0.0694306147024713,,3.0,,3.0,3.0,3.0,3.0,0.5874128452680141,-0.7261554686642125,-0.1279929130167382,-0.1297228959899221,,-0.19555712305746326,,-0.43382342372208893,-0.10228152465733659,-0.5054579616500721,-0.4389132792668935,-0.19968908828272,-0.00554828639595073,-0.16645468841767047,,-0.10713916121434218,,-0.09391154448888822,-0.007070484740618405,-0.3920629463228456,-0.3092477371954589,-0.1378663359783305,-0.14615313383682532,,-0.33775865966186713,,-0.2649646700830587,0.008289118629719983,-0.39835023253483864,-0.3210267774442199,-0.30224100339087623,,1.942160430744952,,3.0,3.0,1.8258030266904341,2.2086670827608135,-0.039485375194185456,,,,,,,,,2.1111413852983705,1.0531126963897222,-0.1289178234794621,0.09086753999506146,-0.3674089204855011,,,,,,0.16197841711874608,-0.44096542512872866,-0.33085843511087926,-0.5546146716365457,-1.404341402662522,-1.1903611400154344,-0.7346037463098384,1.0984012476411285,-0.4496131591736397,-0.4839918167673195
20190930,20191029,20191029,0.003,827779609.99,826689752.45,,,1089857.54,1089857.54,3874255.77,,72200527.78,62794801.49,,173382925.64,,,,173543364.28,,106623383.06,111377422.66,35964739.78,0.003,-0.45098968133445144,0.7056971454733885,3.0,2.882348716327097,-0.15335481992036884,-0.07177357258139129,3.0,,3.0,,3.0,3.0,0.3053583768432698,0.6945799544510302,3.0,2.8140663275813074,-0.14940033177185838,-0.06448140800199735,3.0,,3.0,,3.0,3.0,0.3489163313385947,-0.30832920898665767,-0.19229009643256348,-0.19148832223152873,-0.08521785998815302,-0.5512926572759764,,-0.675007378645963,,-0.5573184393177892,-0.4906974086200421,-0.13276240520542165,-0.15873405799565946,-0.18879675628660827,-0.08869702241510856,-0.5012509988832131,,-0.613204173909942,,-0.5398169089970051,-0.47637678540407963,-0.1255196201058373,-0.16946505094364864,-0.0840721671270612,-0.4932686435817036,,-0.332017937427162,,-0.41805881337167483,-0.3475432953358136,-0.12594014368185813,-0.07972593579249268,1.5506899218917423,,3.0,,1.2844040944284294,1.5646659778733147,-0.005538535973526166,0.4380060789574979,,1.1925883570577416,,0.1408480864291624,0.43051963560412476,-0.1333423158380619,,2.111849204296352,,-0.15129778502424016,0.0525054403285821,-0.0802482537258964,,,,,,,-0.49059849622319485,-0.41935591957085205,-0.17191571124384775,,,,0.9918602960124399,-0.1268825029718812,-0.17493971781463755
20190630,20190820,20190820,0.003,612966248.2,611966596.89,,,999651.31,999651.31,2901171.59,2925315.64,113840211.09,,,175405369.71,,,,175577692.26,,108747917.27,113501956.87,61064148.2,0.003,-0.4102214653674607,3.0,3.0,0.20721080927287563,-0.08646916335773819,,3.0,,3.0,,3.0,3.0,0.29317170280946436,3.0,3.0,0.20453718069523139,-0.07764062420879327,,3.0,,3.0,,3.0,3.0,0.37470765977475073,-0.18133286109131488,0.03687173185903442,0.026301700844856828,,-0.5865149402572644,,-0.6379397614519554,,-0.5656728540575534,-0.5043784417510514,-0.12765759172800903,0.03422842444893662,0.030590939884777634,,-0.5398137701493313,,-0.5726539697587032,,-0.540292583738101,-0.48296614645197694,-0.12878628190736405,0.03025125138325286,,-0.5029085974588945,,-0.27204149381564463,,-0.416134988394539,-0.34256278364155024,-0.12251453528001317,,3.0,,3.0,,2.5970360215135506,3.0,-0.017864408934998483,,,,,,,,,2.114755307055724,,-0.14214694308980913,0.041936215833326435,-0.14205992412770474,,,,,,,-0.5022384137114729,-0.40652621657053567,-0.20894453179289824,,,,0.9957648876734136,-0.17573572575710153,-0.22606500416236186
20190331,20190430,20190430,0.002,312180455.18,311458119.24,,,722335.94,722335.94,1644190.2,,56988471.94,,,174614075.98,,,,174798636.15,,108246176.53,113000216.13,45534885.36,0.002,-0.3498122289535292,1.5413795856016124,2.2048198962754952,1.5548165946860628,-0.05295295997444395,,3.0,,3.0,,3.0,3.0,0.10543538709369202,1.5386628453317353,2.2083814141726057,1.5421541247829809,-0.05740647381810752,,3.0,,3.0,,3.0,3.0,0.12318132752521775,-0.27185830670578387,0.0017262603575137867,-0.005772221912022349,,-0.5233915724462425,,-0.49705762212792615,,-0.4973489521316006,-0.42511599671560285,-0.0813708801697757,0.0024998335412006476,0.005137363694404228,,-0.4614183565896909,,-0.4215030700088671,,-0.466202593106941,-0.3968203132140396,-0.07660778049360879,0.005967372766430022,,-0.458295230638591,,-0.15981601605188903,,-0.3603586845777264,-0.29073007456123195,-0.07299477612111584,,1.0149873017434612,,2.381795193941076,,0.8252546598890211,1.0531677130770485,-0.026779674987383255,,,,,,,,,2.103059668357042,,-0.1409455432176725,0.04108050981129634,-0.05639972406055587,,,,,,,-0.4433586924923607,-0.3750541922095297,-0.09067852473403211,,,,0.9826221994258527,-0.07076187561027443,-0.09412089514070096
20181231,20190326,20190326,-0.01,1003914908.48,1006518822.92,,,-2603914.44,-2603914.44,1438569.91,1486010.84,33747598.7,72445318.75,,172420034.39,,,,172609601.99,,106779478.31,111533517.91,49261227.42,-0.01,-0.3831840881482305,-0.19282095480837677,-0.4775639885144446,3.0,-0.09337618038811926,-0.09148757599113239,3.0,,3.0,,3.0,3.0,1.110303833706341,-0.19197605332379117,-0.48425392032198666,3.0,-0.07464302028119277,-0.09140319234048737,3.0,,3.0,,3.0,3.0,1.1038751773425437,0.028584904134992917,-0.23215136786211493,0.025013935285017733,-0.08679003100948228,-0.5070771703466703,,-0.8496472920754349,,-0.6165759555228968,-0.5614529701490939,-0.2716409553938713,-0.2561580935449357,0.03297924414421122,-0.08853955966971121,-0.3945495359272138,,-0.7264863933927961,,-0.5833379059308397,-0.5342878769366067,-0.18605567354254898,0.028954154641844223,-0.08881619766984104,-0.5249275355762394,,-0.651038746321966,,-0.49377754216314435,-0.4524867604465346,-0.39503651949281027,-0.08697052900319302,0.23005065477784145,,1.1801535752150856,,0.25616616302259204,0.40974536731088734,-0.18183164673839353,0.7354391741098956,,1.5842138145327334,,0.3550249626910166,0.6374168918270671,-0.1330412715223986,,2.122446799431474,,-0.09995862620877442,0.06956416054836201,-0.2726464761539305,,,,,,,-0.4164714881411225,-0.34803926945910285,-0.4569360592018411,,,,0.9435822345897247,-0.33395870161631713,-0.3563225538684244
20180930,20181030,20181030,-0.01,717121885.66,719250103.38,,,-2128217.72,-2128217.72,876203.7,,,72091405.48,,171724099.91,,,,171925612.08,,105619791.68,110373831.28,5810073.65,-0.01,-0.43650977144431313,-0.2522185728174947,-1.3151640319606142,2.885886331040533,,-0.06405675509852217,3.0,,3.0,,3.0,3.0,3.0,-0.25059399896838774,-1.3064612287685269,2.8193366193839813,,-0.06437792436774459,3.0,,3.0,,3.0,3.0,3.0,-0.22686085006145215,-0.13366758305459983,,-0.06651053011323252,-0.5365522347058842,,-0.9854514541244289,,-0.6606835106272322,-0.5998728398261468,-0.15171451870063157,-0.13099082729506575,,-0.06786300055064709,-0.48598248729283255,,-1.0127333717128228,,-0.6622883258868391,-0.6097411118924071,-0.14137734233573654,,-0.06676217374416633,-0.6449545814573092,,-0.7578765095161885,,-0.5493857054572413,-0.5002492625260185,-0.10988040164649601,,,,,,,,,0.7021262997863872,,1.547565575176725,,0.2839878480297762,0.6004893080939808,1.4249218006001056,,2.120576517728802,,-0.12023398634961448,0.09102816306266426,0.3324992636500142,,,,,,,-0.5116374825051799,-0.42726530096401977,0.10131339639521147,,,,1.0062395932244035,0.6265195081952956,0.40810722706572283
20180630,20180828,20180828,-0.004,489800388.02,491272183.79,,,-1471795.77,-1471795.77,509833.95,533422.95,,,,173083297.01,,,,173296716.54,9057.4,106334474.19,111088513.79,6179951.24,-0.004,-0.42416786810464585,-1.3134344991336095,-2.463416559101817,3.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,-1.2038435137781478,-2.4861287110785133,3.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,-0.15317090426561153,-0.8369928792260998,,,-0.6280651570688511,,-0.9080985449432483,-3.0,-0.6409724655031284,-0.591174198388215,-0.02533177457795773,-0.9116454811206619,,,-0.6008044874967952,,-0.9253061709440434,-3.0,-0.6429655091661814,-0.6023345645873356,-0.018130558317973684,,,-0.6228769944892216,,-0.7142531153604815,3.0,-0.5252772481407643,-0.47470811297847826,0.014416178123584405,,,,,,,,,,,,,,,,,2.148698554506074,3.0,-0.10884608515336126,0.10467185128306122,0.18659635754669243,,,,,,3.0,-0.5168309002392134,-0.3973436287458008,0.050414191327814176,-1.5350779810707813,-1.315233864040664,-0.23285726432251214,1.011936836638951,0.43067893852955086,0.32628580194151585
20180331,20180428,20180428,-0.003,192102179.34,193244966.58,,,-1142787.24,-1142787.24,-198977.29,,1537253.09,61602321.57,,188920357.36,,,,189145571.39,35461.03,121854320.51,126608360.11,20503654.54,-0.003,-0.4185644481704548,-0.9788223794886026,-0.8043989572131891,-0.5813557565201363,0.0765339665942425,-0.051781197077906974,2.334706613232107,,3.0,3.0,2.2969710299105572,2.944979295593408,1.8820387249655985,-0.95807188622153,-0.8041489453259177,-0.5676093547810661,0.07769890335424558,-0.05096551914356993,2.6001875689980696,,3.0,3.0,2.7120424838257597,3.0,1.7353212522425658,-0.18313374782792674,0.08369024920790138,-0.049509766458254494,0.04188239153535637,-0.6587670132790366,,-1.018478680448272,-3.0,-0.5323129026746366,-0.4948219371767567,-0.5916807070156819,0.08798820183179235,-0.038179593551174444,0.04152352723222088,-0.6467283523122401,,-1.0704037909322466,-3.0,-0.5323985488795462,-0.5027613736231838,-0.617940711364867,-0.016464479271276925,0.04573467626722792,-0.6392212199113357,,-0.8164652239645324,-2.657568437357467,-0.479946126083247,-0.43817884447324534,-0.23320557413094037,-0.04600587877095646,-1.1328765154418992,,-0.8480319539778993,3.0,-0.8368626728986727,-0.7688101718402047,-0.3555537011547084,0.228313966977723,,0.971111236659445,3.0,-0.008560711650822247,0.23149740524554233,0.004354156604971268,,2.1158438292718196,3.0,-0.17650665255671452,0.036843341287982515,-0.014320784627736633,,,,,,3.0,-0.564167583994044,-0.44391266936638063,-0.08632608218161966,-1.542066372847732,-1.3029566162856834,-0.27729604691235415,1.0330738042965089,-0.024237388239597348,-0.1373606983131101
20171231,20180327,20180327,0.19,470086310.9,535798562.63,,,54680956.74,60161301.66,-60101866.64,-55237237.78,1537253.09,46489549.56,,189407571.42,,,,189644579.95,,121210541.83,125964581.43,74207395.51,0.19,-0.857203143264544,-0.07588461762678674,-0.1580370287639268,-0.06467874719933825,0.005605679655041068,-0.047157399595697494,0.9768480521656725,,3.0,,0.9623469091693954,1.4520463420352006,-0.05474950308112575,-0.07062561916484357,-0.1476009759353304,-0.05403536629190753,0.03503706098428451,-0.046973111424192894,1.4106093461250642,,3.0,,1.4019644963154139,2.0027247980931255,-0.0016347797940503804,-0.22906168612417527,-0.09981256482864936,-0.034219893383481026,-0.04697890895409897,0.6903817216462683,,3.0,,0.4549656701470287,0.7540885166360243,0.19512007274465532,-0.09260532158278754,-0.02961142636278688,-0.046994414399893124,1.0479465886762982,,3.0,,0.7200676582097749,1.1203035616504673,0.41858812335069573,-0.08380849924943908,-0.04766690286941462,-2.0061236524032866,,-3.0,,-1.7688923068568911,-2.0439607771471398,-0.6424324739195137,-0.05712436363384635,-1.0689908310975977,,-0.8073049119549989,,-0.825306474980744,-0.7652296497253659,-0.5511643289987626,-0.13171676800889548,,0.5169598631983977,,-0.17341712241742738,0.01670435234924321,-0.15518015870974033,,2.0999119555755072,,-0.14295314272158965,0.07703146006794277,-0.0846308425831851,,,,,,,-0.5520643483704684,-0.44165426301388566,-0.13531580530421225,,,,1.0265588070699416,-0.24134460381551176,-0.34866824386067713
